A_ARTICLE_ID,PRODUCT_CODE,PROD_NAME,PRODUCT_TYPE_NO,PRODUCT_TYPE_NAME,PRODUCT_GROUP_NAME,GRAPHICAL_APPEARANCE_NO,GRAPHICAL_APPEARANCE_NAME,COLOUR_GROUP_CODE,COLOUR_GROUP_NAME,PERCEIVED_COLOUR_VALUE_ID,PERCEIVED_COLOUR_VALUE_NAME,PERCEIVED_COLOUR_MASTER_ID,PERCEIVED_COLOUR_MASTER_NAME,DEPARTMENT_NO,DEPARTMENT_NAME,INDEX_CODE,INDEX_NAME,INDEX_GROUP_NO,INDEX_GROUP_NAME,SECTION_NO,SECTION_NAME,GARMENT_GROUP_NO,GARMENT_GROUP_NAME,DETAIL_DESC
31538,632495,UNICEF TEE,255,T-shirt,Garment Upper body,1010014,Placement print,10,White,3,Light,9,White,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,"T-shirt in organic cotton jersey with a text print on the front, sewn-in turn-ups at the sleeve-ends and a rounded hem. Slightly longer at the back. UNICEF does not endorse any company, brand or product."
52467,701247,Retro dnm shirt,258,Blouse,Garment Upper body,1010023,Denim,11,Off White,1,Dusty Light,9,White,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Shirt in sturdy denim with a collar, buttons down the front, dropped shoulders and long sleeves with buttoned cuffs. Flap chest pockets and a detachable tie belt at the waist."
37233,653123,Dylan Aop/solid shorts,274,Shorts,Garment Lower body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,5641,Local relevance,F,Menswear,3,Menswear,24,Men Project,1001,Unknown,"Short shorts in a soft weave with a concealed hook-and-eye fastening and zip fly. Partially concealed fabric belt with a metal square ring buckle at the front, side pockets, welt back pockets and short slits in the sides."
16927,572158,FOLKE 4-pcs giftset,270,Garment Set,Garment Full body,1010001,All over pattern,91,Light Green,1,Dusty Light,19,Green,6564,Newborn,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1005,Jersey Fancy,"Set with a bodysuit, trousers, pyjamas and a hat in soft organic cotton jersey. Long-sleeved wrapover bodysuit with press-studs at one side and at the crotch. Trousers with foldover ribbing at the waist and full feet. All-in-one pyjamas with press-studs down the front and the insides of the legs, and full feet. Hat with sewn-on ears and a turned-up hem."
32707,636121,Underwater glasses,78,Other accessories,Accessories,1010016,Solid,60,Other Purple,5,Bright,6,Lilac Purple,4323,Small Acc. Jewellery & Other,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,"Swimming goggles with glittery plastic frames, tinted lenses and an adjustable silicone strap at the back."
98726,880597,Flirty Samba Necklace,77,Necklace,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Two-strand thin metal chain necklace with pendants. One chain is decorated with small bead pendants and the other has a pendant with plastic stone. Adjustable length approx. 42-33 cm.
40324,664075,Haven brazilian aster low,286,Underwear bottom,Underwear,1010021,Lace,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Brazilian briefs in microfibre and lace with a low waist, lined gusset, wide sides and half-string back."
21421,594167,OL BAZE Slipper,91,Sandals,Shoes,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Faux fur mules with insoles and fluted rubber soles.
60834,731027,5P LS bodypack,256,Bodysuit,Garment Upper body,1010012,Mixed solid/pattern,73,Dark Blue,4,Dark,2,Blue,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Long-sleeved bodysuits in soft, organic cotton jersey with lapped shoulders and press-studs at the crotch. Three with a print motif."
2716,424470,Furno Top,254,Top,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,8559,Men Sport Woven,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,Long-sleeved sports top in fast-drying functional fabric with ventilating mesh sections at the sides and reflective details. Brushed thermal inside.
51569,699237,Custard skirt,275,Skirt,Garment Lower body,1010016,Solid,42,Red,7,Medium,18,Red,1948,Trousers & Skirt,A,Ladieswear,1,Ladieswear,18,Womens Trend,1009,Trousers,"Pleated skirt in satin with diagonal seams at the top. Concealed zip with a hook-and-eye fastener in the side seam, and a laser-cut hem."
100626,891247,Poster coat,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Short coat in a lightly brushed weave. Large hood with a wide faux fur trim, concealed press-studs down the front, long sleeves and discreet pockets in the side seams. Belt loops and a detachable tie belt at the waist. Recycled polyester lining."
74275,776179,Annelien Hoodie Dress,265,Dress,Garment Full body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Short, straight-cut dress in sweatshirt fabric with a lined hood and kangaroo pocket. Dropped shoulders, long sleeves, and ribbing at the cuffs and hem. Soft brushed inside."
97124,872979,Barbro set,270,Garment Set,Garment Full body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,6555,Baby Girl Woven,G,Baby Sizes 50-98,4,Baby/Children,40,Baby Girl,1006,Woven/Jersey/Knitted mix Baby,"Set with a long-sleeved top and dungaree dress in soft fabric. Top in cotton jersey with a small opening and button at the back of the neck. Dungaree dress in woven fabric with an open chest pocket, concealed press-stud in one side and straps with adjustable buttoning."
51310,698718,Perrie Denim Shorts,274,Shorts,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1745,Shorts,D,Divided,2,Divided,53,Divided Collection,1025,Shorts,"5-pocket, high-waisted shorts in washed denim with hard-worn details, a button fly and sewn-in turn-ups at the hems."
90967,845790,Fancy Pants,272,Trousers,Garment Lower body,1010017,Stripe,7,Grey,1,Dusty Light,12,Grey,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Ankle-length trousers in soft jersey with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems."
32830,636547,SW Kingston shorts,59,Swimwear bottom,Swimwear,1010001,All over pattern,92,Green,5,Bright,19,Green,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,Patterned swim shorts with an elasticated drawstring waist and fake fly. Soft mesh inner shorts.
30733,629758,Granny Tie Tanga,59,Swimwear bottom,Swimwear,1010004,Check,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini bottoms with a low waist, ties at the sides, overlocked frilled edges and a gathered seam at the back."
34899,644059,Macaroni dress,265,Dress,Garment Full body,1010001,All over pattern,63,Dark Purple,4,Dark,6,Lilac Purple,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Knee-length dress in airy, patterned viscose jersey with a collar, V-neck, buttons at the top and short sleeves. Seam at the waist that is elasticated at the back, a tie belt and decorative buttons down the skirt. Unlined."
105489,945308,Fancy dot 1p Tight,304,Underwear Tights,Socks & Tights,1010009,Glittering/Metallic,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Tights with glittery spots and an elasticated waist. 40 denier.
24898,610840,Mermaid Push,298,Bikini top,Swimwear,1010016,Solid,51,Light Pink,3,Light,4,Pink,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Push-up bikini top with underwired, moulded, padded cups for a larger bust and fuller cleavage. Ties at the back of the neck, a decorative bow at the front and a metal fastener at the back."
93508,858455,Kacey pants,272,Trousers,Garment Lower body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"3/4-length trousers in jersey with covered elastication at the waist and straight, wide legs."
56510,714083,SB PRICE TRUNKS,59,Swimwear bottom,Swimwear,1010005,Colour blocking,73,Dark Blue,4,Dark,2,Blue,4210,Kids Boy Swimwear,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1018,Swimwear,Swimming trunks with an elasticated drawstring waist.
97330,873759,CELERY swimsuit,57,Swimsuit,Swimwear,1010016,Solid,32,Orange,2,Medium Dusty,18,Red,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories,"Fully lined swimsuit with a cut-out section at each side and a partially open back. Shoulder straps that join to form a racer back, and medium coverage at the back."
15937,568478,CA Hugh Linen shirt TVP R,259,Shirt,Garment Upper body,1010017,Stripe,10,White,3,Light,9,White,5731,Shirt,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1011,Shirts,"Shirt in washed linen with a cutaway collar, French front, long sleeves with adjustable buttoning at the cuffs, and a rounded hem. Slim Fit – a fit with narrow shoulders and a tapered waist for a fitted silhouette."
80345,801801,Henry 2pack,274,Shorts,Garment Lower body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,7617,Kids Girl Trouser,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1009,Trousers,"Shorts in a cotton weave with an adjustable, elasticated waist and pleats at the front. Fake fly with a press-stud, side pockets and fake welt back pockets."
2033,392938,TD Hugo Stretch,259,Shirt,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,18,Red,5731,Shirt,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1011,Shirts,"Shirt in a stretch premium cotton blend with a narrow turn-down collar, French front and long sleeves with adjustable buttoning at the cuffs. Shaping seams at the back and a rounded hem. Slim fit with narrow shoulders and a tapered waist to create a fitted silhouette."
20857,590928,New Girl Push Top,298,Bikini top,Swimwear,1010026,Other structure,22,Yellow,4,Dark,8,Yellow,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Lined, push-up triangle bikini top with moulded, padded cups for a larger bust and fuller cleavage. Shoulder straps that join and tie at the back."
14588,563551,Dixe sweater,254,Top,Garment Upper body,1010010,Melange,52,Pink,7,Medium,4,Pink,8718,Young Girl Knitwear,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1003,Knitwear,"Long-sleeved jumper in a soft, fine knit with a print motif and a gently rounded hem. Slightly longer at the back."
82326,808097,Class Pearly earring,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Metal hoop earrings decorated with plastic beads and metal shells. Diameter 2.5 cm, length 9.5 cm."
41,145872,Dorian l/s basic,252,Sweater,Garment Upper body,1010010,Melange,8,Dark Grey,4,Dark,12,Grey,8559,Men Sport Woven,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,"Long-sleeved sports top in fast-drying, breathable functional fabric with overlocked seams for optimum comfort. Some of the polyester content of the top is recycled."
81060,804553,PQ RUBY SCARF,80,Scarf,Accessories,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1612,Jersey/Knitwear Premium,A,Ladieswear,1,Ladieswear,14,Womens Premium,1003,Knitwear,"Scarf in soft, rib-knit cashmere. Size 48x170 cm."
20716,590007,Hijack Top,254,Top,Garment Upper body,1010001,All over pattern,91,Light Green,1,Dusty Light,12,Grey,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,Satin top with a gently draped neckline and narrow adjustable shoulder straps. Lined.
33895,640081,Hannibal l/l pj BB,297,Pyjama set,Nightwear,1010017,Stripe,71,Light Blue,3,Light,2,Blue,4225,Young Boy UW/NW,I,Children Sizes 134-170,4,Baby/Children,72,Boys Underwear & Basics,1017,"Under-, Nightwear",Pyjamas with a jersey T-shirt top and woven bottoms. T-shirt with a woven chest pocket. Bottoms with an elasticated drawstring waist and fake fly.
90004,840956,Granada Felt Cap,69,Cap/peaked,Accessories,1010016,Solid,13,Beige,1,Dusty Light,11,Beige,3519,Gloves/Hats,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Cap in felted fabric containing some wool with an adjustable hook and loop tab at the back.
30680,629485,Danisha 2PACK,265,Dress,Garment Full body,1010001,All over pattern,51,Light Pink,3,Light,4,Pink,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,Long-sleeved dresses in printed cotton jersey with a seam at the hips and flounced skirt.
53980,706268,1pk fun/expressive,302,Socks,Socks & Tights,1010001,All over pattern,52,Pink,7,Medium,4,Pink,5999,Socks Wall,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,Fine-knit socks in a soft cotton blend with high shafts and elasticated tops.
13282,557248,Richie Regular Hood,308,Hoodie,Garment Upper body,1010016,Solid,51,Light Pink,3,Light,4,Pink,5868,Basics,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Top in sweatshirt fabric with a lined drawstring hood with a wrapover front. Long sleeves, a kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
88462,832946,Nadia belted top,254,Top,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Boat-neck top in soft, heavily draping jersey made from a viscose blend with a detachable tie belt at the waist and wide 3/4-length sleeves."
48063,690949,SET Anna DEAL HK,270,Garment Set,Garment Full body,1010015,Sequin,10,White,3,Light,9,White,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Set with a short-sleeved top and pair of treggings. Top in cotton jersey with a reversible sequin motif on the front (size 1½-3Y with normal sequins). Treggings in sturdy, patterned jersey with a fake fly, fake front pockets and real back pockets."
103092,909284,DIV+ Broadway,259,Shirt,Garment Upper body,1010004,Check,42,Red,5,Bright,18,Red,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Shirt in a cotton weave with a collar, buttons down the front and a yoke with a pleat at the back. Chest pocket and long sleeves with buttoned cuffs."
14779,564312,Chris 3pk  Fancy,286,Underwear bottom,Underwear,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Trunks in stretch cotton jersey with flatlock seams, an elasticated waist, lined front and mid-length legs."
46738,686580,Pollak biker jacket,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5262,Jacket Smart,F,Menswear,3,Menswear,31,Mens Outerwear,1007,Outdoor,"Biker jacket in soft imitation leather with quilted details, notch lapels with press-studs and a diagonal zip down the front. Zipped chest pocket and side pockets, a small flap pocket with a press-stud at the front, an inner pocket with a concealed press-stud, and a zip at the cuffs. Lined."
85502,820048,Hagrid sweater,252,Sweater,Garment Upper body,1010008,Front print,81,Light Turquoise,1,Dusty Light,7,Turquoise,2932,Baby Boy Local Relevance,G,Baby Sizes 50-98,4,Baby/Children,48,Kids Local Relevance,1023,Special Offers,"Jumper in a soft, fine cotton knit with buttons on one shoulder, long raglan sleeves and ribbing around the neckline, cuffs and hem."
44954,681795,Orca Printed Scarf,80,Scarf,Accessories,1010005,Colour blocking,73,Dark Blue,4,Dark,2,Blue,3409,Scarves,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Scarf in a soft weave with fringes along the short sides. Size 50x180 cm.
46683,686461,Carly cabel knitted jumper,252,Sweater,Garment Upper body,1010016,Solid,71,Light Blue,1,Dusty Light,2,Blue,1648,Knitwear,A,Ladieswear,1,Ladieswear,18,Womens Trend,1003,Knitwear,"Cable-knit jumper in a mohair and wool blend with dropped shoulders, 3/4-length sleeves and ribbing around the neckline, cuffs and hem."
51818,699755,YATE hood,308,Hoodie,Garment Upper body,1010014,Placement print,6,Light Grey,1,Dusty Light,12,Grey,5848,Jersey Fancy,F,Menswear,3,Menswear,21,Contemporary Casual,1005,Jersey Fancy,"Top in printed sweatshirt fabric with a jersey-lined, drawstring hood with a wrapover front. Long sleeves, a kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
79065,796535,Palmita tee,255,T-shirt,Garment Upper body,1010014,Placement print,91,Light Green,3,Light,19,Green,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,Short-sleeved top in printed cotton jersey.
58279,719484,Miranda dress,265,Dress,Garment Full body,1010021,Lace,73,Dark Blue,4,Dark,2,Blue,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Knee-length dress in jersey crêpe and lace with a round neckline and cap sleeves. Seam at the waist, a concealed zip at the back, and a gently flared skirt."
51091,698255,Venice Bandeau,298,Bikini top,Swimwear,1010001,All over pattern,33,Dark Orange,4,Dark,11,Beige,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Bikini top with a decorative tie detail at the front, lightly padded cups with removable inserts, side support and a silicone trim at the top. Detachable ties at the back of the neck and a fastening at the back."
83837,813541,Zinnia dress,265,Dress,Garment Full body,1010001,All over pattern,52,Pink,2,Medium Dusty,4,Pink,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,"Dress in a soft viscose weave with buttons down the front and 3/4-length sleeves with covered elastication at the cuffs. Seam with an inset band at the waist and a tie detail at the front, and a balloon skirt. Unlined."
9491,533404,Oliver Hood (1),308,Hoodie,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sporty jacket in sturdy jersey with a zip down the front and a mesh-lined hood with an elastic drawstring. Chest pocket with a concealed zip, side pockets, ribbed cuffs and narrow elastication at the hem."
90345,842605,Despacito,258,Blouse,Garment Upper body,1010006,Dot,9,Black,4,Dark,5,Black,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Blouse in woven fabric with a collar and buttons down the front. Double-layered yoke with gathers at the shoulders and back, long sleeves with buttoned cuffs, and a rounded hem. Longer at the back."
64925,743249,PE - LA MER SARONG,80,Scarf,Accessories,1010001,All over pattern,33,Dark Orange,4,Dark,3,Orange,3080,Take Care External,A,Ladieswear,1,Ladieswear,97,Collaborations,1001,Unknown,"Sarong in an airy, patterned silk and Tencel™ lyocell weave."
47421,688873,Gyda!,258,Blouse,Garment Upper body,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a narrow collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
41749,670081,Tie Jeeves 6cm,82,Tie,Accessories,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Tie in a textured silk weave. Width 5.5 cm.
10574,541883,Lizard patent trouser,272,Trousers,Garment Lower body,1010018,Treatment,6,Light Grey,1,Dusty Light,12,Grey,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Slim-fit trousers in stretch fabric with a zip fly, press-studs at the waist, zipped pockets and straight legs."
52437,701179,Kimo shorts,274,Shorts,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,5956,Woven inactive from s1,F,Menswear,3,Menswear,21,Contemporary Casual,1009,Trousers,"Twill shorts in a relaxed fit with an elasticated drawstring waist, fake fly and low crotch. Side pockets, an open back pocket and flap leg pockets with press-studs."
48512,692226,Anita Tank,253,Vest top,Garment Upper body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Fitted strappy top in soft jersey made from a cotton blend.
57496,717055,Aniston jumpsuit,265,Dress,Garment Full body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Short-sleeved jumpsuit in jersey made from a modal blend with a deep V-neck, sewn-in wrapover at the top, a narrow, elasticated seam at the waist and wide, ankle-length legs."
80770,803342,REBEL dress,265,Dress,Garment Full body,1010001,All over pattern,21,Light Yellow,3,Light,8,Yellow,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,"Dress in a patterned viscose weave with an opening and button at the back of the neck. Short sleeves with sewn-in turn-ups, an elasticated seam and decorative bow at the waist, and side pockets. Unlined."
33906,640114,MARNI long hood,308,Hoodie,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Short dress in soft sweatshirt fabric with a wrapover hood, long sleeves and ribbing at the cuffs and hem. Soft brushed inside."
74463,776920,S.U Pique 2-Pack,259,Shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,7814,Girls Local Relevance,H,Children Sizes 92-140,4,Baby/Children,48,Kids Local Relevance,1023,Special Offers,"Short-sleeved polo shirts in organic cotton piqué with a ribbed collar, button placket and short slits in the sides."
98868,881244,&DENIM+ Curvy jegging HW,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1774,OL Extended Sizes,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"Ankle-length jeggings in stretch denim with worn details. Extra-high waist, zip fly and button, fake front pockets, real back pockets and slim legs with raw-edge hems."
68643,754933,Clark slim fit blz,264,Blazer,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,5131,Blazer,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1008,Dressed,"Single-breasted jacket in a wool weave with narrow notch lapels, a chest pocket, flap front pockets and three inner pockets, one with a button. Two buttons at the front, decorative buttons at the cuffs and a single back vent. Lined. Slim Fit that tapers at the chest and waist, which combined with slightly narrower sleeves creates a fitted silhouette."
28090,621915,Jupiter Sandal,91,Sandals,Shoes,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Low, imitation leather sandals with an elasticated heel strap. Rubber insoles and soles."
68314,753866,LULA HOOD,308,Hoodie,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Jacket in soft sweatshirt fabric with a zip down the front, hood with a decorative drawstring, kangaroo pockets and ribbing at the cuffs and hem. Soft brushed inside."
65689,745256,Bosse 5-pack OL,302,Socks,Socks & Tights,1010001,All over pattern,42,Red,7,Medium,18,Red,6541,Baby Socks,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1021,Socks and Tights,"Socks in a soft, jacquard-knit cotton blend with elasticated tops."
39316,660994,Rosalie tulle skirt,275,Skirt,Garment Lower body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,"Skirt in tulle with glitter. Elastic waistband with a bow, seam with a small frill trim and a flounced tier to the hem. Lined."
73694,772898,CS Lana del ray,265,Dress,Garment Full body,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short dress in woven fabric with a deep V-neck with ties, short, wide sleeves with sewn-in turn-ups, and an elasticated seam at the waist. Unlined."
66816,749166,MAJKEN / OTHER DRESS,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"A-line dress in lightweight sweatshirt fabric with a detachable belt in braided imitation suede. Long raglan sleeves with sewn-in turn-ups, and a rounded hem."
82138,807383,LENA PJ,297,Pyjama set,Nightwear,1010012,Mixed solid/pattern,6,Light Grey,1,Dusty Light,12,Grey,7932,Young Girl UW/NW,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear","Pyjamas with a top and shorts in soft, printed jersey. Top with a round neckline, short sleeves and rounded hem. Longer at the back. Shorts with covered elastication at the waist."
47766,689998,ORANGE half zip,252,Sweater,Garment Upper body,1010010,Melange,8,Dark Grey,2,Medium Dusty,12,Grey,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,"Jumper knitted in a merino wool and cashmere blend with a ribbed stand-up collar and zip at the top. Long sleeves with elbow patches, and ribbing at the cuffs and hem."
9606,534164,NT Alva 2-pack(1),253,Vest top,Garment Upper body,1010010,Melange,12,Light Beige,1,Dusty Light,11,Beige,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,Soft nursing tops in organic cotton jersey with narrow adjustable shoulder straps. Soft integral top with an elasticated hem and functional fastening for easier nursing access.
88018,831177,Skirt HW 80's,275,Skirt,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"High-waisted skirt in washed, stretch denim with a zip fly and button and front and back pockets. The skirt is made partly from recycled cotton."
90457,843457,OLIVER TECH HOOD,308,Hoodie,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,5833,Heavy Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Sports jacket in sturdy jersey with a zip down the front and a mesh-lined hood with an elastic drawstring. Chest pocket with a concealed zip, side pockets, ribbing at the cuffs and narrow elastication at the back of the hem. Slightly longer at the back. Regular Fit. The polyester content of the jacket is recycled."
59104,722177,Wanda Shorts,272,Trousers,Garment Lower body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Short shorts in woven fabric with a high paper bag waist with wide elastication, a fake fly and pockets in the side seams with metal details."
18335,578626,R-NECK LS SLIM 3PK,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5832,Light Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,Long-sleeved jersey tops in a soft cotton blend. Slim fit.
9910,537085,Chestnut strap basic,253,Vest top,Garment Upper body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Sleeveless, V-neck top in soft viscose jersey with narrow shoulder straps, a double layer at the top and slits in the sides of the hem."
52043,700280,Glascow Cardigan,245,Cardigan,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Oversized cardigan in a soft, rib-knit cotton blend with buttons down the front, low dropped shoulders, long sleeves and ribbing at the cuffs and hem."
