C_CUSTOMER_ID,FN,ACTIVE,CLUB_MEMBER_STATUS,FASHION_NEWS_FREQUENCY,AGE,POSTAL_CODE
10466,,,ACTIVE,NONE,49.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
454358,,,ACTIVE,NONE,19.0,655cd16a9f5418e561d0c1b9f533d5eada2048ee64b90769f62fab621c242583
482413,,,ACTIVE,NONE,29.0,2872396284d96c4008aa44df8d91a9c6ff736853bc305f324ad8d5222b98c95f
398894,1.0,1.0,ACTIVE,Regularly,27.0,ea76b94c245a9ca255dcef4f2756e4403084af0fca1c7c941c17ee83f2a16875
151024,,,ACTIVE,NONE,23.0,7b51cd23d1178455eab7ef6f18e28c3ef06bc07b1dfa07cc07d2ef3291929b34
1277302,,,ACTIVE,NONE,24.0,aa82b3fd5b6c8aaa34f5c0663bf397e824aa0c83dfec74068604cde8a5f65922
1009229,,,ACTIVE,NONE,55.0,7e70ece120457766e5c50a4ffb8b82f603f5cfb2e2568234b3ae3e919a43b325
725487,,,ACTIVE,NONE,24.0,17d15c56be9b564de2c404b786b3fde7d48a95225b336695310873e22d22613b
1056408,1.0,1.0,ACTIVE,Regularly,23.0,eab8dac85073713c3989569c1d86f1fade23c9cbdfadebf480e279871b4829e5
648337,,,ACTIVE,NONE,32.0,65c3a626d56af35cbdd75111f8d45221d21430705b922be8d01eecfec80c69c9
1022215,,,ACTIVE,NONE,23.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
848197,,,ACTIVE,NONE,46.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
1160815,,,ACTIVE,NONE,27.0,664d195de14eef2b17b41d63d8b74aeaff5f9351c201200d73f4b027b19d3d36
226900,,,ACTIVE,NONE,27.0,45c737ba324c5abdca0a24e1aed4da80d1038a263c2fd0d4febb25777837cb18
516032,,,ACTIVE,NONE,50.0,5a4f47c458097aaddb9be6394debc15414ddc9d69f907af803778d29f2ae5b52
336637,,,ACTIVE,NONE,29.0,b78a32c41db10b7d3f1fe70fbbf452475c0bed12531772238c23e50b65cc6b4a
1165608,,,ACTIVE,NONE,50.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
1035589,1.0,1.0,ACTIVE,Regularly,28.0,7e76a642fb225d0f13f8707d7b1369b3fd467455e26beb3b45659b6ec697320a
973647,,,ACTIVE,NONE,49.0,e80a550533fef5c7c5dfcc57265759cf00b71b49f1aa3ad796f49c6d7070deaa
1241483,,,ACTIVE,NONE,65.0,dd8db0ea03953f33edb674ee6c031f091a9b4f469ddfd087c611ebc3e98b858d
255831,1.0,1.0,ACTIVE,Regularly,23.0,370ef084fe0031fa98916115e27d754672753c7713f9196ac37c6660f9899c92
568310,,,ACTIVE,NONE,51.0,7d0733c6c6a4eb80f7747caa9819110a10d0760bb082006f73e629e27849a779
96518,,,ACTIVE,NONE,32.0,fb12ad8ff6a66d4d59e96bbcadbed59659e62d88709a910ebeffcb92cc174ced
18732,,,PRE-CREATE,NONE,41.0,ed6de4d4555dade647ec6139b70232cf6500cfca5f7d694466892c11c915dd6d
921844,,,ACTIVE,NONE,47.0,48aff81effb9f19622c7667ab1717ca03dd76cae3fa3ca097f857191a9715093
1244728,,,PRE-CREATE,NONE,53.0,df1db83d4dfecdfa5f6477b3c58833954a3ba704ee61ea2647d4de24f9ec5a18
622777,1.0,1.0,ACTIVE,Regularly,59.0,c47e8116474a0ddcc2f99e14dcfef78fbb2f3853dc729effd5858226f916821c
29405,,,ACTIVE,NONE,46.0,b1d5de2a8ed676fdd6328fe022a87b5a3c00515e73a08452c2346a61940cd5ad
191858,,,ACTIVE,NONE,45.0,d7c04f75ecb6ce30f891f693036e5d814301ef06026a9070e50714a5106753a6
899795,,,ACTIVE,NONE,18.0,5fa2cbe03c4e00c0f0a39dba076e9b2d3ad60134b2ae5421a26148c57f8617f6
476377,,,ACTIVE,NONE,57.0,6633d5207ce2f9029003898aa3f95d2f43ab7f47980a7b2f848a8dd62d7fe984
634370,,,ACTIVE,NONE,32.0,d80c32b52c8936a49cebb1710e7c4bd0900ccd5993bf3b68cd48e7df5fe27645
398238,,,ACTIVE,NONE,25.0,e02a61206bb35e3051de9099a111be4111b253c16f45cd9e45f93d7d22f5e1fe
455342,,,ACTIVE,NONE,51.0,b63370a9f5145a6da3fc49c66aa5418e8d79b0a98a7e4085a89279472ed3a0af
661162,1.0,1.0,ACTIVE,Regularly,45.0,adb02f008fd7c2e051d2ed7ec3dae84f5e370e6bf68e75a9050ebd353333ddce
1093209,1.0,1.0,ACTIVE,Regularly,68.0,0edf0c3443ccf8cbfe759da3edba8d3fb9d82de3a3d32ca2af8b76fe5d391437
1332076,,,ACTIVE,NONE,57.0,0a3e303d58d6d17902848de50706dda0cecf1610f1990355707e0ca29607c5e8
979926,,,ACTIVE,NONE,43.0,940b8da428205573daff7f44e099f2c648a0d46bd0887cee28e986a1ccff1f0a
768329,,,ACTIVE,NONE,59.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
845418,1.0,1.0,ACTIVE,Regularly,42.0,4bf86b8e34a1f7b7fc7cf6f9e579381d404c7a24e5a1f650ef77703eedd43d67
591134,,,ACTIVE,NONE,30.0,e1a9e57e245f82c685f2eca4bd5c8cc3556be9f7f10f7060d8414b127e0f1385
1195987,1.0,1.0,ACTIVE,Regularly,29.0,600d7f7e6709286bc21733e0d172241c3cc91330062685233e9db47d198bbfae
1322116,,,ACTIVE,NONE,22.0,f0b47efaf982c9a0b39994d5c65ee05d203d71c63effd93076ff7c83d7b6b8a3
325430,,,ACTIVE,NONE,22.0,075a1bf1c9e64dd494302b29eaba0f604ae4db9eb3eb11c2a807205c5839d87c
844003,,,ACTIVE,NONE,20.0,d639ca0cffd7807f41f804cb8908d1baddc9523b2df4aa0328c2b0503b3a5d0e
1053085,,,ACTIVE,NONE,22.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
4527,,,ACTIVE,NONE,21.0,3322364071c91d3fb20ebf40dd63ee545316004d580c39a72856a3858e175560
53564,,,ACTIVE,NONE,31.0,e6ec3cda8cef6f0c3e91c79c34e8e7db396b79232aadcba0af8e5f7fb23fe62b
1189555,1.0,1.0,ACTIVE,Regularly,29.0,41b83c65af8839dd4f88354ae03472ccd32d02057c403d286a7102ebbb8a48ed
1082102,,,ACTIVE,NONE,48.0,c1c16ddafba3cba998293ffef1d38262033d6764456d7cfb3aa0ce7f5fafdb07
598363,,,ACTIVE,NONE,25.0,428873dde1c00ac0fdda3ea60d590e199c789b3ab25cfe518faf0a8faee633e1
342774,,,ACTIVE,NONE,18.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
468767,,,PRE-CREATE,NONE,40.0,8832ffc75b1455e578b141d29e9d7c1c677b3103ddb7393b7d8b770b04c658ab
270983,1.0,1.0,ACTIVE,Regularly,57.0,b1ea535d1e7983b764363bf929781d3b010df49745cae6ff0a522cb6b7413111
112772,1.0,1.0,ACTIVE,Regularly,50.0,0706ac5085aa780ef4117657ae492ac7e02837c332f1e8e7d6ef3617d347f791
1063463,,,ACTIVE,NONE,31.0,1a0c03a4d1b582f28a866e596ab8741353173680b0b83b8a3d23313cd8fed85c
846758,,,ACTIVE,NONE,20.0,0c27af9ff7a110dc1f0fac70d070f1c57a7fd60d079fc7b478af73f02a72dccd
1124782,,,ACTIVE,NONE,65.0,cfe1bce808c937dab06565c9f061fc2179e4dbaf5854dd2ebbf8bd8f3aa48dd1
41753,1.0,1.0,ACTIVE,Regularly,51.0,0d150ff5281e46d813e205d425ae85081ae08a7a4b7d92c74cdef46d02f8017f
1313298,,,ACTIVE,NONE,33.0,cce91dca7041876d35ad5357b479fe22fd70d6c4e395c2f93b518e7adf2a8b27
1205958,,,ACTIVE,NONE,55.0,8ce274a25cace70f327490d4d1a7c0376a85f5bd40164652fb6ad2e7a4bc857a
347824,1.0,,ACTIVE,Regularly,23.0,39fd7790fb98de1b76abb35f3ba7d75cc051ffe753c3643575a145213ed7a65d
658676,,,PRE-CREATE,NONE,54.0,775f20075626d96584d2f4ab47d9d8ccc1d63d9446a7911520ae35df046cea41
1210092,,,ACTIVE,NONE,21.0,c727f20a5162ef9b51ca1cdbf7949aa5dd2cd94898b72ff9debccde3dbf6d401
669258,,,ACTIVE,NONE,58.0,43d0e323787088fe18177a9fc898e12d8bceddb7d1e7f2bd64eae90a2f463f3b
601890,1.0,,ACTIVE,Regularly,40.0,1745c5c252488b3e6a314887e6e3cfe5064f305fad39f6e01240f6bac4246119
557841,,,ACTIVE,NONE,70.0,e06033ce277bcbd85b189a45c06f24150ff57fc51fc97a5f71bf85a857a7af29
376037,,,PRE-CREATE,NONE,56.0,30ddd1f2cc5dd32d68ecf9c3ff3f7b51710ebceaac784a2b7ef76a3a83a2c087
408840,,,ACTIVE,NONE,48.0,6480820dcd8b2396e52d7f51276594826d0cf087c72c18d17f914eae7b8771f3
507656,1.0,1.0,ACTIVE,Regularly,33.0,89b4866c187c0a0de26426d10d17640d5d697983600affb901b7c31179ce6064
679741,,,ACTIVE,,45.0,4999664850998b68b648adade4aa040cd16b3e3923124ce8eff73692197fd6fe
721912,,,ACTIVE,NONE,50.0,8a0944e435e63e94f0dad5bc683e29e368dc56f44e7d5af7eabbb6dc306926c2
262886,,,ACTIVE,NONE,26.0,5c962cda9cede600b294956e5ac6e858edb0d6c9a15de2cb4f9a5ac9ac31607d
682984,1.0,1.0,ACTIVE,Regularly,28.0,fa20453da5a807c92c8378059730947b933a4cace2a4aae04ef11115414a7a18
1232289,,,ACTIVE,NONE,34.0,ef64d488bd22fc6c7dfe83afc816335321c1434d285a7f526692f2c66a3fd464
274249,,,ACTIVE,NONE,18.0,f0a4a842311f3975e63fa90484d1398d4ac3959f58ca1a501684533faac8c707
402328,,,ACTIVE,NONE,30.0,dad63a7a99844ec02495c3f99a517d82c683ff6d17b19b6a76f188a081aa3538
1210539,,,ACTIVE,NONE,54.0,02b46b1c854e574814ceb52a234ebcb0bcedd8c23c3bb0ea91577a24748b42c0
1331188,,,ACTIVE,NONE,27.0,55789280e52ae3b6876a54d6bc67e2c4db37f8620986e51ef83835233f30da3f
870850,,,ACTIVE,NONE,57.0,c4a75df1d3cec869c129a90ed6bdd3483e8562997e96f7f87a5fdb058580a913
612394,,,ACTIVE,NONE,31.0,1aee369b52347f135fadff9815ac7669e2f236dea321c58a23d5a022822906e8
1341321,1.0,1.0,ACTIVE,Regularly,24.0,1851e2d544aa57ca9201da661c34787f05d8e05eac6d1e3bcfcaf5e9b33e335c
656740,,,ACTIVE,NONE,18.0,25fffcae35938a4b070779dc463d222a5c42dae641333851a20cc4da0fb0130d
1303421,,,ACTIVE,NONE,59.0,f38b019dfb88d8b04a2ff26462377ffc7eb0138bbd02d86ddf7024d852074ee6
1274759,1.0,1.0,ACTIVE,Regularly,28.0,6eb9836c41ec1390e2f041300a947924009f0909e67a59d95ab284e84be1ba3e
869004,,,ACTIVE,NONE,56.0,47234fbdd23cc596ea76432d45531363f3333645f57c78a2da742d0e87472c32
748835,,,ACTIVE,NONE,40.0,087a976a5b73e27ee6de84883385423190dbef8ce8a3ddff5c94e8cea8858180
854963,1.0,1.0,ACTIVE,Regularly,32.0,317e0412133c4877f1d7767aa9fdd1e9ccbae6a000a3fa91221cbf03603979e2
237073,1.0,1.0,ACTIVE,Regularly,22.0,3feabf3b467ca41e826416fbbb9274f8ecff9bc1eaaf5e09e84cd6d2e28e0206
1043416,1.0,1.0,ACTIVE,Regularly,40.0,6f97f75ff3e4bfaf1099b0f858c7c122691e9c9154a656cd9ee79a6caa21ae18
26565,,,ACTIVE,NONE,17.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
114717,,,ACTIVE,NONE,22.0,377ca9c690977f777a22e8fcaeb0951babe8f3194b441fef8e5a104999ef4c6e
810310,1.0,1.0,ACTIVE,Regularly,29.0,a6607330205017419e29c0027cdd55c12593e2f8002dc7c10bd5e2a80b0ab799
262492,,,ACTIVE,NONE,41.0,668aa1427a0b6867f6fbf2248c8e052fb93b4caef7518565804de6266d5c0ec7
369235,1.0,1.0,ACTIVE,Regularly,79.0,554a8a429bc18c15b236b3592374fd5785dee0a674708bbb220010e55e59e14d
391810,,,ACTIVE,NONE,,9a87e3be8ec46fe52196c0976a3d975ae7ca7fd645f4a3677e5c793caf2e4b2a
968678,,,,,,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
962979,,,ACTIVE,NONE,53.0,918df6424657e782703ed660e2702101183347ea1efa550d9445da36a62a73a3
1358758,,,ACTIVE,NONE,47.0,ddab406c9e80724e7cf0b8862230657c27e036fd44188035d36aa2ae8c2e9f6f
805927,,,ACTIVE,NONE,52.0,8801b7be89174dd40dca027ce6be3fbdfd04f508e72cd3a0cf33f0cd1768c4b6
523271,,,ACTIVE,NONE,45.0,4d3f981e324fba4c8ed80d0248e83baa54caa3263a708495302d582ecb99ed2c
1111537,,,ACTIVE,NONE,22.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
612506,1.0,1.0,ACTIVE,Regularly,32.0,3a3e7c9a8aeba5eb43bd3751384f6ff206984713be48bbc0b35048062cb6a814
1191787,,,ACTIVE,NONE,68.0,9730393da3db872f0c82f3f75c50f0ae02b06320579a25da5d58e7960cb2ab7d
685752,,,ACTIVE,NONE,26.0,a751cf28ac5bb34b7a11614a5de6d9935747fbbb56fe5a3d72d2735bacf12e75
1287748,,,ACTIVE,NONE,33.0,3c3a1e0067938473c991c4696d111bc6bb865e776e15c730c8ef8f5afceeabd7
246813,1.0,1.0,ACTIVE,Regularly,26.0,a115e8b59ccfd582bf196223088e7fe82f433e5d71c4c8a8c54700e286b8a6ab
118014,,,ACTIVE,NONE,24.0,bf7f4cbb42a28bff7f36afe263aff552fd11a4cd9af313348d2e049ade1ff036
223793,,,ACTIVE,NONE,56.0,eb630aa81fee47f2d9b584449689e82c1842090f3d54dbcbf1a5d8658554a962
143860,,,ACTIVE,NONE,31.0,ee2ce7f6eaa3683e97fa25cd5b0f288b55e573c0a3a6ad4bb9bf7defe424cc82
6723,1.0,1.0,ACTIVE,Regularly,22.0,96c529a5013855d2f2a9572e41b5c0b16fedc0c2ec9cdb8d488ccf6089d7b0f6
270769,,,ACTIVE,NONE,24.0,2644d32c296f88abf8a3b829edb7cdad6b4db3faf3c4aacef98a1d03a809d45a
522551,,,ACTIVE,NONE,45.0,984e5f468a41b07cf0f67d78e84f75b2aaaf06f4a8eaf9c41c680d3b33719cf7
522207,1.0,,ACTIVE,Regularly,45.0,3ce2372574b963617774b56b656ff5246e77f32551e6a3451a9e63e3f8da0d8a
1220664,,,ACTIVE,NONE,47.0,8059b5cbc0d2cdc970d9fb8623a4fe06fb792a16a20bf478ff52bc056235cd34
313322,,,ACTIVE,NONE,23.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
220433,,,ACTIVE,Regularly,34.0,2eabc1011a2727e8c4fbe7106e03d1f92fe6f08f54ff3e30c0b19fa6dd0bede8
841072,,,ACTIVE,NONE,38.0,5b4125591facb15dddbd7c080f56265f59d75d7fae966ba3bdabd418cce8fcdc
397637,1.0,1.0,ACTIVE,Regularly,32.0,76bd740d43dc1e5029297032d33d0476469ecb0d8e741f2cf61c739558ccdb1c
1248730,1.0,1.0,ACTIVE,Regularly,63.0,24512695616f14f3e48b400ec28014cc0301fe3fdd815cc1076b580517194372
216250,,,PRE-CREATE,NONE,45.0,cc8c8e07c7c95d187a15db04bb99564a31fea725409b99c3c931e031902b5981
701859,,,ACTIVE,NONE,20.0,aeefd6b3d948956eda3ec0f66e0afa6f86ed350d23a11647d41702a0c4387d5f
915746,,,ACTIVE,NONE,21.0,05693368a0da08356aaef4706462c06874d12f083af9fb0402c0b90aca3faec5
1089612,1.0,1.0,ACTIVE,Regularly,21.0,fae1a62b1b368e1fc7d84112b74ebd4dd67039ed9c3d06ba791b9a7b66cedd99
1091072,1.0,1.0,ACTIVE,Regularly,26.0,77e28c3e870b1853a358583d42ec62134ab9ebcc6df848ed5850cb3be86a34ec
1211277,1.0,1.0,ACTIVE,Regularly,19.0,9b432c5884a78bc7fdea6cbe404253e26b5e7e388e9251bc29dfcf207fa06046
97106,,,ACTIVE,Regularly,27.0,5b59be3fd58133095531e10f6c3e309495f7108e9432114e8494f38cf477c956
194175,,,ACTIVE,NONE,23.0,d32c6eb13c10224a6d06473054e568b37f31be6c6e5f246f0b4950577ee8a7ab
371859,,,,NONE,26.0,3822747450731e678cff9f8a52c7d19b1f5e12f44146af3840af808cd3bec36a
358182,,,ACTIVE,NONE,32.0,8b273d431613b9ab12cd29765f3cab11270208ac79ec49b010c85e2fc2df0a6c
559880,,,ACTIVE,NONE,39.0,1d0a24818a5df8ecfc58b1126599e01a268b9dc18a7af4eaa2e3277aa7ee98ed
259446,1.0,1.0,ACTIVE,Regularly,46.0,72b64e453eabebd30e5214178b8e03eefc7860e1d634c1a743c15014eec6b2bf
392736,,,ACTIVE,NONE,20.0,15b04dd2f1d50b65f8dad5ca1319dbcf36330e5d8bea15340e94f27f8a297264
295927,,,ACTIVE,NONE,27.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
1008507,1.0,1.0,ACTIVE,Regularly,45.0,f5fac11a14f28f8aa35f7f0f5013b7a1ecd5da637396a76ba2abc272ac1643eb
1046109,,,ACTIVE,NONE,26.0,5081dc6436ced9597ac7dbe7f30fc3bdc8387ecd80d763ac21375ff1cb11773e
1110649,,,ACTIVE,NONE,46.0,fa830c6cf0366fa793362515cd0872c1115991600217e82c519ebc32ce4a2102
1070464,,,PRE-CREATE,NONE,35.0,2ec1d906ea3d6d56d9af0f744b7f346c05bd9535f5f989aa7d3bb4c5111a10c7
1295518,,,ACTIVE,NONE,22.0,f6dd95533604b7e69d7ea1b036b069e715eeeb74fc3f3ec337a235dad76ad008
94287,,,PRE-CREATE,NONE,37.0,f7fc7fde980b69e8dfa776a28c2027ef2b7b0afe2da5585aa7b49ce7451a54a7
601416,1.0,1.0,ACTIVE,Regularly,21.0,63b0c10031aa42f893863070bd78b531b5d90c3bc38a65291e299958db3490dc
55475,1.0,1.0,ACTIVE,Regularly,25.0,09b48cb01f2a385c97c3f0ff0b3f3385200f45d57ee636f1e7e746f8a5d6ef69
1034483,1.0,1.0,ACTIVE,Regularly,35.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
614362,1.0,1.0,ACTIVE,Regularly,29.0,76f1e84563c1f7778925c35c694d26d23a31300fa29eb6dd4178ac7cef714cd8
1216460,1.0,1.0,PRE-CREATE,Regularly,63.0,14a79f97811f9eaab53252930f944555707c1f00f81f4a8254142a73b10802ad
1334692,,,PRE-CREATE,NONE,32.0,1b8f2c39b8ff37c598c77363d9bb58d82bb55067ade44aa05578353d14ba9b45
230032,,,ACTIVE,NONE,31.0,a940924e87f7e60ab4afefedb349d2b839cb4e575c982e346e47b603be9f5990
785637,1.0,1.0,ACTIVE,Regularly,30.0,b35d89c198fb909ae2b12172b0fcd0c04fa307386c3c467171e1ed75871610f0
626668,,,ACTIVE,NONE,48.0,a87c1a8f7b39e24288107f6ba67b8cdd5b3ce70abb0d212ab86d0778d620062b
865998,,,ACTIVE,NONE,53.0,e0ecbfa67d0df9b33bd756f9af67e981395bede3bc72fa970d47a3fb3e1cabb4
824344,,,ACTIVE,NONE,51.0,da9eff39b7460c6d8a808ab55b43f131e18b01abc188f5cc44c7523d10c9bde7
1246475,,,ACTIVE,NONE,41.0,dd2681fcbdaf645f52fea60508122e313c664612e4604cfeebef5aab5129a3fb
1187362,,,ACTIVE,NONE,36.0,43b2675c01702a34f04deed04974fcf7633b833e07cde12dc2f273748aa66c45
862920,,,ACTIVE,NONE,21.0,d7136d789fdbe877894db811635cd34a581401f59fe9345fca1d0b0c0f1f549f
128417,,,ACTIVE,NONE,24.0,0cc2d0be6cb2a0f8f50d02370cf7e31d2b94730879762942d44ff7790b7dbe0d
530575,1.0,1.0,ACTIVE,Regularly,19.0,109962e2fbc725c8b7b627bd1116c4430f569db45df7cf81d2b256b6a87a4ed3
799612,1.0,1.0,ACTIVE,Regularly,42.0,7311bda4b511d853c203a3c93874bf74975d5f1cd25995806750cf0693222cf9
745911,1.0,1.0,ACTIVE,Regularly,63.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
706189,,,ACTIVE,NONE,24.0,f20f787350a4ead9ce80ae6d83cfa34a0032fba51488aea90624d857d927fb51
811624,1.0,1.0,ACTIVE,Regularly,23.0,60b6acd999b2363c419044ed9c2235eef9a800f39269bb957a35f29be34b4fe4
100986,,,ACTIVE,NONE,36.0,5006d34a724ffa2c452ca299c662bfd851a95af2dc5b9d701815d999d6acda82
1038115,,,ACTIVE,NONE,22.0,62d6c4d07a8e7e06c66665e6df507ac732ed8e8fcec44f3c09af3db2ac91a74b
620275,1.0,1.0,ACTIVE,Regularly,49.0,1187fc28b41e4bc9a754bcba05ce42baea188cea2a212d6ce97a3612d76e30ac
1303770,,,PRE-CREATE,NONE,24.0,8698988bd19030c68ee29a2947913f8da3f83b28e023669cd840b5f7357ade4c
430633,,,ACTIVE,NONE,34.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
647812,,,ACTIVE,NONE,31.0,b9669efcca53a087b9f808c6f1811c324879c5c7aa22ff05dcbccf1e28f3dada
1132415,,,ACTIVE,NONE,51.0,1982864fa8fbe48a263c1192caf3709b3d78ae15688086548e4570a55de047a6
196894,1.0,1.0,ACTIVE,Regularly,59.0,dd53d39e37a65e015114f9e6ff6178b9577a34a9365af7d6d4d2128f37471f7a
973151,,,ACTIVE,NONE,22.0,efe46e67665adbaf93539d6af0203f6c145326b14ce5716c322d7ac8e05f56cb
332903,,,ACTIVE,NONE,21.0,e01a20d60461effca632296ff9145e2620cd0dfa6af70db9a5d91966456b2086
964999,,,ACTIVE,NONE,55.0,987808dc16230e371935d4e09b8f2f79eae700e5e504844de93020c4454180eb
277550,,,ACTIVE,NONE,32.0,447eaa3dbf3f7702ed35965444a91e4537c7845221449ac66c6424c595ae24ee
180440,,,ACTIVE,NONE,21.0,ae5560b5a47c507a852e7ce3679fb2f5c76aa1cef7408a1a9a962079b394a506
120269,1.0,1.0,ACTIVE,Regularly,30.0,eb1723516e5f0062fdea707f5b047fce10c7882983b7dda38b239de3a5692a05
418028,,,ACTIVE,NONE,28.0,2bb53404ca1fc28983c69bc40606010f1c43870252d66744233d6e1413833870
58219,,,ACTIVE,NONE,32.0,1cfb303fb2cb5495dc77217cd0b07b7b5dad0923112b22a015f036e3b16303aa
147810,1.0,1.0,ACTIVE,Regularly,27.0,3c0b51b980e6a98e942d3eb28a572eafef423fa606eb06871cd0499e139809cd
1264643,1.0,1.0,ACTIVE,Regularly,26.0,dc2cc7a42092fbdf42adf9edb0fb4640d61c23120103aea3a970d493ea7ba02e
858214,1.0,1.0,ACTIVE,Regularly,18.0,9ea97a5c6b9287031be018fa66f5e57442265919105aef744bdf87dfca358455
387464,,,ACTIVE,NONE,48.0,0cd11fbd75ffab7651564916df519ce59ecb042d21574bae55cbd54d46f227f8
832788,,,ACTIVE,NONE,33.0,2b82ba3725340a48563f382922369712c4576179ad32fd1f9108c940c3069436
517738,,,ACTIVE,NONE,56.0,92cf2f114cfba15b2e4112d48996241871cf650d02666881732ee253de4016cb
384508,1.0,1.0,ACTIVE,Regularly,35.0,54e753ffa344342c79e8d2f47e9ed2e49b6130bd76a14cb3773d9373746e9a29
1153835,,,ACTIVE,NONE,23.0,4c5a6703199aff6f071618fa39cf6cac995537fdc5223f243a85729c156cb4da
1180111,1.0,1.0,ACTIVE,Regularly,44.0,15581595573bad4781ac1eb8227e51fe6893c04ee6cab3f9a4f7438a94dbe7e7
479333,1.0,1.0,ACTIVE,Regularly,21.0,d78a1fa2dcd83410c8aca3c67871ba5929deae34189ee71cd246a88fbac2c481
561631,,,ACTIVE,NONE,29.0,1623e0be140864cbccad0031d0ac507878f25cb1bc9fc1c556dbf4632eab4adb
1334198,,,ACTIVE,NONE,19.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
459985,,,ACTIVE,NONE,49.0,e0d21ad283454613383fb8cfa4c2f00d76dbc5c3bd889fcabe369e1c328e318e
668745,,,ACTIVE,NONE,43.0,72b6742ec969c1a6d124490d80324889c51ff95e6ee59250046428781d740107
1055621,,,ACTIVE,NONE,20.0,b0f8eb859c5a4687ad07cbf42fc2be35cf88f1a660e4a62245d4eda94b26ff34
160367,,,ACTIVE,NONE,17.0,4d2ae7391ea69a4b92660aae653ec71189c54ee6c333ecd3a8981cefa5781cbc
742446,1.0,1.0,ACTIVE,Regularly,53.0,d589cefaa097f0b8ffcdca739c8f4c474795e28c9bb0c7bd85e8b5a2b211bc62
807082,,,ACTIVE,NONE,53.0,2118d18f1b470a4557ce45196872eb7fb9c75626a68e690f340703ab8b381258
63816,,,ACTIVE,NONE,28.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
1089285,1.0,1.0,ACTIVE,Regularly,31.0,76f392f4c43c9eef510eaebfb89af39babb767a450c8d229e8b306205d61a550
243699,,,ACTIVE,NONE,33.0,16d102ff8ae15de0454b0103c2f283e334d0e47280e71851ce900382f6127d3b
1176631,1.0,1.0,ACTIVE,Regularly,19.0,f572b650d97dfb127ccff1bfc4bcf9e97d3c6ee15d2a8858b17e54be843b9749
978663,,,PRE-CREATE,NONE,38.0,41504002bbe0c34b3bb85a614bcb06d8e42cd49386b066dbbe8b1b4b89c1d42f
120419,,,ACTIVE,NONE,28.0,d3b625b92ea142b671311d6b5a7a76830707c58e7752a0b2ae447325d355dacb
772789,1.0,1.0,ACTIVE,Regularly,48.0,0a85e4142bec11f2d241a426bea38164e820714696ff4417d9f4a2b4d5af9e51
1025143,,,ACTIVE,NONE,60.0,73a2f0b0173f5f3aab01a617d5d026800f8e489e32b13460123f024114bac1ff
1131768,,,ACTIVE,NONE,26.0,e9d1044250a9feda9df2e65a57f1674828795920ba1bba7ea49cd4a730e4820e
308242,,,ACTIVE,NONE,38.0,cbe2e901cf9cbab987599cff8c14b1f449d03043f3c70038f08daffb22f1d507
153919,1.0,1.0,ACTIVE,Regularly,24.0,8c467e64de2f1c557c8396fc4bc32ca48cf4da3749e2d337ce4cfbcf1f9287a2
643141,1.0,1.0,ACTIVE,Regularly,43.0,0e2459ba1bf7d763db6079ddd9a7cedb36d7e0f15dfeec59b4533bbc503d97e3
181472,,,ACTIVE,NONE,55.0,293e571982982be7c55a6b1c84ead9f079ae0ddf344a359688404aaaa77c6acc
1290296,1.0,1.0,ACTIVE,Regularly,31.0,8882389b9c6be30f2b9bcda7aaa5873f579626ffadea7e23bbb74cf9731e6fa4
1022505,1.0,1.0,ACTIVE,Regularly,50.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
521494,1.0,1.0,ACTIVE,Regularly,39.0,a52e2a97151f732ae7ff59e2f1b2923c4cb48a7065023ee1ac49b43f93a1db0a
962458,1.0,1.0,ACTIVE,Regularly,24.0,0aeb06cf5ba821e413dd9d738efb9f212f0273982f00b86ceeddd46b7389f39e
50526,1.0,1.0,ACTIVE,Regularly,48.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
195604,,,ACTIVE,NONE,34.0,831bc5423b5bda4ebb678430f1c748c09cb7df842bd2205e06dfb62514f0d620
