SRC,DST
TSHP02609,TSHP00931
TSHP03435,TSHP01889
TSHP03435,TSHP02258
TSHP03435,TSHP01245
TSHP03435,TSHP02837
TSHP03435,TSHP04883
TSHP03435,TSHP02834
TSHP03435,TSHP01862
TSHP03435,TSHP01031
TSHP03435,TSHP01876
TSHP03435,TSHP00905
TSHP03504,TSHP06680
TSHP03504,TSHP00225
TSHP03504,TSHP00690
TSHP03504,TSHP04843
TSHP03504,TSHP05060
TSHP03504,TSHP05540
TSHP03504,TSHP04323
TSHP03504,TSHP03331
TSHP03504,TSHP03852
TSHP03504,TSHP02112
TSHP05338,TSHP07388
TSHP05338,TSHP06972
TSHP05338,TSHP06250
TSHP05338,TSHP01985
TSHP05338,TSHP06167
TSHP05338,TSHP04299
TSHP05338,TSHP03177
TSHP05338,TSHP07481
TSHP05338,TSHP05688
TSHP05338,TSHP05417
TSHP06006,TSHP00131
TSHP06006,TSHP03067
TSHP06006,TSHP04943
TSHP06006,TSHP00459
TSHP06006,TSHP01162
TSHP06006,TSHP06540
TSHP04328,TSHP05160
TSHP04328,TSHP01302
TSHP04328,TSHP04903
TSHP04328,TSHP01139
TSHP04328,TSHP05704
TSHP04328,TSHP04008
TSHP04328,TSHP01290
TSHP04328,TSHP01791
TSHP04328,TSHP06314
TSHP04328,TSHP05565
TSHP00386,TSHP01668
TSHP00386,TSHP03595
TSHP00386,TSHP05289
TSHP00386,TSHP06582
TSHP00386,TSHP01111
TSHP00386,TSHP04745
TSHP07405,TSHP06120
TSHP07405,TSHP00081
TSHP07405,TSHP00599
TSHP07405,TSHP02793
TSHP07405,TSHP02726
TSHP07405,TSHP00570
TSHP07405,TSHP04097
TSHP07405,TSHP00091
TSHP07405,TSHP05421
TSHP07405,TSHP06206
TSHP04913,TSHP03615
TSHP04913,TSHP00846
TSHP04913,TSHP03267
TSHP04913,TSHP00573
TSHP04913,TSHP03469
TSHP04913,TSHP03616
TSHP04913,TSHP07413
TSHP04913,TSHP06905
TSHP04913,TSHP06393
TSHP04913,TSHP05941
TSHP05263,TSHP04451
TSHP05263,TSHP04638
TSHP05263,TSHP05888
TSHP05263,TSHP02463
TSHP05263,TSHP04797
TSHP05263,TSHP02714
TSHP05263,TSHP03253
TSHP05263,TSHP01675
TSHP05263,TSHP02263
TSHP05263,TSHP02174
TSHP05481,TSHP05859
TSHP05481,TSHP05262
TSHP05481,TSHP00806
TSHP05481,TSHP02570
TSHP05481,TSHP01126
TSHP05481,TSHP03027
TSHP05481,TSHP06285
TSHP05481,TSHP02222
TSHP05481,TSHP00179
TSHP05481,TSHP05113
TSHP07290,TSHP03720
TSHP07290,TSHP07326
TSHP07290,TSHP02822
TSHP07290,TSHP02956
TSHP07290,TSHP05330
TSHP07290,TSHP04982
TSHP07290,TSHP01765
TSHP07290,TSHP07141
TSHP07290,TSHP06412
TSHP07290,TSHP01070
TSHP05614,TSHP06526
TSHP05614,TSHP01034
TSHP05614,TSHP05757
TSHP05614,TSHP02132
TSHP05614,TSHP05064
TSHP05614,TSHP06286
TSHP05614,TSHP07439
TSHP05614,TSHP06120
TSHP05614,TSHP06203
TSHP05614,TSHP05691
TSHP00230,TSHP03405
TSHP00230,TSHP02965
TSHP00230,TSHP06743
TSHP00230,TSHP05631
TSHP00230,TSHP05631
TSHP00230,TSHP00372
TSHP00230,TSHP04692
TSHP00230,TSHP00962
TSHP00230,TSHP03057
TSHP00230,TSHP05368
TSHP03001,TSHP01401
TSHP03001,TSHP05114
TSHP03001,TSHP04933
TSHP03001,TSHP01463
TSHP03001,TSHP07328
TSHP03001,TSHP03437
TSHP03001,TSHP02748
TSHP03001,TSHP06827
TSHP03001,TSHP01873
TSHP03001,TSHP00301
TSHP03328,TSHP04840
TSHP03328,TSHP02749
TSHP03328,TSHP00534
TSHP03328,TSHP05341
TSHP03328,TSHP07343
TSHP03328,TSHP02251
TSHP03328,TSHP05367
TSHP03328,TSHP01690
TSHP03328,TSHP04456
TSHP03328,TSHP05046
TSHP02626,TSHP03935
TSHP02626,TSHP04169
TSHP02626,TSHP00944
TSHP02626,TSHP03090
TSHP02626,TSHP01615
TSHP02626,TSHP06619
TSHP02626,TSHP03767
TSHP02626,TSHP01774
TSHP02626,TSHP00593
TSHP02626,TSHP01816
TSHP05057,TSHP04113
TSHP05057,TSHP02993
TSHP05057,TSHP06560
TSHP05057,TSHP04289
TSHP05057,TSHP05252
TSHP05057,TSHP03065
TSHP05057,TSHP04022
TSHP05057,TSHP01334
TSHP05057,TSHP04023
TSHP05057,TSHP06862
TSHP04633,TSHP05150
TSHP04633,TSHP07200
TSHP04633,TSHP04190
TSHP04633,TSHP06211
TSHP04633,TSHP02267
TSHP04633,TSHP05338
TSHP04633,TSHP05428
TSHP04633,TSHP03342
TSHP04633,TSHP05019
TSHP04633,TSHP02353
TSHP02908,TSHP05175
TSHP02908,TSHP01369
TSHP02908,TSHP05272
TSHP02908,TSHP07442
TSHP02908,TSHP02869
TSHP02908,TSHP05197
TSHP02908,TSHP00562
TSHP02908,TSHP00021
TSHP02908,TSHP00182
TSHP02908,TSHP02595
TSHP00351,TSHP07330
TSHP00351,TSHP07288
TSHP00351,TSHP00206
TSHP00351,TSHP06267
TSHP00351,TSHP02602
TSHP00351,TSHP03027
TSHP00351,TSHP01782
TSHP00351,TSHP03914
TSHP00351,TSHP07348
TSHP00351,TSHP01453
TSHP01925,TSHP06850
TSHP01925,TSHP01711
TSHP01925,TSHP02722
TSHP01925,TSHP05591
TSHP01925,TSHP04462
TSHP01925,TSHP03341
TSHP01925,TSHP05461
TSHP01925,TSHP05349
TSHP01925,TSHP02953
TSHP01925,TSHP03424
TSHP07068,TSHP07471
TSHP07068,TSHP01372
TSHP07068,TSHP07312
TSHP07068,TSHP03959
TSHP07068,TSHP01281
TSHP07068,TSHP06824
TSHP07068,TSHP00656
TSHP07068,TSHP00540
TSHP07068,TSHP04958
TSHP07068,TSHP00376
TSHP00606,TSHP00761
TSHP00606,TSHP05118
TSHP00606,TSHP02328
TSHP00606,TSHP06028
TSHP00606,TSHP01218
TSHP00606,TSHP04130
TSHP05676,TSHP03183
TSHP05676,TSHP05876
TSHP05676,TSHP03855
TSHP05676,TSHP02708
TSHP05676,TSHP04271
TSHP05676,TSHP05654
TSHP05676,TSHP00656
TSHP05676,TSHP00140
TSHP05676,TSHP04350
TSHP05676,TSHP01604
TSHP02115,TSHP05061
TSHP02115,TSHP05137
TSHP02115,TSHP07462
TSHP02115,TSHP07297
TSHP02115,TSHP05445
TSHP02115,TSHP00281
TSHP01330,TSHP06214
TSHP01330,TSHP03563
TSHP01330,TSHP04623
TSHP01330,TSHP00673
TSHP01330,TSHP05652
TSHP01330,TSHP00366
TSHP01330,TSHP00358
TSHP01330,TSHP02376
TSHP01330,TSHP01631
TSHP01330,TSHP06159
TSHP02334,TSHP02542
TSHP02334,TSHP03485
TSHP02334,TSHP06934
TSHP02334,TSHP01961
TSHP02334,TSHP06313
TSHP02334,TSHP03776
TSHP02334,TSHP01581
TSHP02334,TSHP05448
TSHP02334,TSHP02639
TSHP02334,TSHP01853
TSHP02373,TSHP06096
TSHP02373,TSHP05119
TSHP02373,TSHP04012
TSHP02373,TSHP00803
TSHP02373,TSHP00762
TSHP02373,TSHP03684
TSHP01564,TSHP01722
TSHP01564,TSHP00027
TSHP01564,TSHP01383
TSHP01564,TSHP01299
TSHP01564,TSHP00584
TSHP01564,TSHP01294
TSHP01564,TSHP02092
TSHP01564,TSHP05392
TSHP01564,TSHP02942
TSHP01564,TSHP05558
TSHP06968,TSHP02128
TSHP06968,TSHP05483
TSHP06968,TSHP04149
TSHP06968,TSHP01941
TSHP06968,TSHP02839
TSHP06968,TSHP01132
TSHP06968,TSHP04481
TSHP06968,TSHP02499
TSHP06968,TSHP04057
TSHP06968,TSHP01205
TSHP04007,TSHP06130
TSHP04007,TSHP02982
TSHP04007,TSHP06788
TSHP04007,TSHP00161
TSHP04007,TSHP02931
TSHP04007,TSHP05138
TSHP04007,TSHP05446
TSHP04007,TSHP06640
TSHP04007,TSHP01152
TSHP04007,TSHP07049
TSHP06695,TSHP00681
TSHP06695,TSHP05540
TSHP06695,TSHP06402
TSHP06695,TSHP07431
TSHP06695,TSHP03353
TSHP06695,TSHP03974
TSHP06695,TSHP06682
TSHP06695,TSHP03814
TSHP06695,TSHP01294
TSHP06695,TSHP04289
TSHP02716,TSHP04133
TSHP02716,TSHP06424
TSHP02716,TSHP02913
TSHP02716,TSHP03082
TSHP02716,TSHP03204
TSHP02716,TSHP06449
TSHP07399,TSHP05408
TSHP07399,TSHP03739
TSHP07399,TSHP00375
TSHP07399,TSHP01488
TSHP07399,TSHP00950
TSHP07399,TSHP07158
TSHP07399,TSHP04429
TSHP07399,TSHP05133
TSHP07399,TSHP06023
TSHP07399,TSHP02526
TSHP04259,TSHP06261
TSHP04259,TSHP04363
TSHP04259,TSHP06771
TSHP04259,TSHP05164
TSHP04259,TSHP02921
TSHP04259,TSHP03834
TSHP04259,TSHP06104
TSHP04259,TSHP00403
TSHP04259,TSHP03723
TSHP04259,TSHP04217
TSHP03050,TSHP04706
TSHP03050,TSHP04706
TSHP03050,TSHP03343
TSHP03050,TSHP05258
TSHP03050,TSHP07216
TSHP03050,TSHP03822
TSHP05505,TSHP00290
TSHP05505,TSHP07193
TSHP05505,TSHP06006
TSHP05505,TSHP04133
TSHP05505,TSHP05766
TSHP05505,TSHP00132
TSHP04896,TSHP00659
TSHP04896,TSHP03788
TSHP04896,TSHP05700
TSHP04896,TSHP06074
TSHP04896,TSHP07058
TSHP04896,TSHP02923
TSHP04896,TSHP02727
TSHP04896,TSHP02303
TSHP04896,TSHP01786
TSHP04896,TSHP03386
TSHP06127,TSHP02665
TSHP06127,TSHP05921
TSHP06127,TSHP05269
TSHP06127,TSHP05369
TSHP06127,TSHP04909
TSHP06127,TSHP05775
TSHP02531,TSHP02352
TSHP02531,TSHP00595
TSHP02531,TSHP03610
TSHP02531,TSHP07137
TSHP02531,TSHP03700
TSHP02531,TSHP07441
TSHP02531,TSHP02418
TSHP02531,TSHP01446
TSHP02531,TSHP04590
TSHP02531,TSHP01080
TSHP06992,TSHP07412
TSHP06992,TSHP02702
TSHP06992,TSHP06401
TSHP06992,TSHP01889
TSHP06992,TSHP02399
TSHP06992,TSHP02215
TSHP06992,TSHP05633
TSHP06992,TSHP00440
TSHP06992,TSHP06274
TSHP06992,TSHP00594
TSHP06766,TSHP07218
TSHP06766,TSHP02830
TSHP06766,TSHP07487
TSHP06766,TSHP06933
TSHP06766,TSHP04670
TSHP06766,TSHP04069
TSHP06766,TSHP07420
TSHP06766,TSHP03126
TSHP06766,TSHP00021
TSHP06766,TSHP07233
TSHP06207,TSHP00468
TSHP06207,TSHP00877
TSHP06207,TSHP07053
TSHP06207,TSHP00548
TSHP06207,TSHP04014
TSHP06207,TSHP04358
TSHP06207,TSHP07229
TSHP06207,TSHP00697
TSHP06207,TSHP00321
TSHP06207,TSHP06474
TSHP05121,TSHP04227
TSHP05121,TSHP02353
TSHP05121,TSHP07005
TSHP05121,TSHP00410
TSHP05121,TSHP00664
TSHP05121,TSHP04227
TSHP05121,TSHP02124
TSHP05121,TSHP00122
TSHP05121,TSHP06637
TSHP05121,TSHP02486
TSHP02120,TSHP04081
TSHP02120,TSHP01321
TSHP02120,TSHP06142
TSHP02120,TSHP01350
TSHP02120,TSHP06306
TSHP02120,TSHP05371
TSHP02120,TSHP03980
TSHP02120,TSHP01059
TSHP02120,TSHP06754
TSHP02120,TSHP02696
TSHP04994,TSHP06608
TSHP04994,TSHP06321
TSHP04994,TSHP02998
TSHP04994,TSHP03383
TSHP04994,TSHP05825
TSHP04994,TSHP01226
TSHP04994,TSHP00346
TSHP04994,TSHP04204
TSHP04994,TSHP01186
TSHP04994,TSHP01415
TSHP05849,TSHP02657
TSHP05849,TSHP04919
TSHP05849,TSHP03453
TSHP05849,TSHP05512
TSHP05849,TSHP01318
TSHP05849,TSHP01210
TSHP06265,TSHP02814
TSHP06265,TSHP04254
TSHP06265,TSHP04147
TSHP06265,TSHP01594
TSHP06265,TSHP00887
TSHP06265,TSHP06876
TSHP06265,TSHP03008
TSHP06265,TSHP00890
TSHP06265,TSHP05823
TSHP06265,TSHP02856
TSHP06446,TSHP01328
TSHP06446,TSHP05123
TSHP06446,TSHP02681
TSHP06446,TSHP02621
TSHP06446,TSHP07055
TSHP06446,TSHP04736
TSHP00402,TSHP07130
TSHP00402,TSHP03308
TSHP00402,TSHP01967
TSHP00402,TSHP05330
TSHP00402,TSHP03276
TSHP00402,TSHP03484
TSHP00402,TSHP00080
TSHP00402,TSHP04741
TSHP00402,TSHP06867
TSHP00402,TSHP00558
TSHP00543,TSHP07050
TSHP00543,TSHP06059
TSHP00543,TSHP01511
TSHP00543,TSHP02672
TSHP00543,TSHP05165
TSHP00543,TSHP04713
TSHP00543,TSHP03384
TSHP00543,TSHP06838
TSHP00543,TSHP00980
TSHP00543,TSHP02584
TSHP04240,TSHP01163
TSHP04240,TSHP00273
TSHP04240,TSHP04780
TSHP04240,TSHP05470
TSHP04240,TSHP06364
TSHP04240,TSHP00124
TSHP04240,TSHP06519
TSHP04240,TSHP04453
TSHP04240,TSHP04535
TSHP04240,TSHP01981
TSHP02851,TSHP02938
TSHP02851,TSHP04771
TSHP02851,TSHP04579
TSHP02851,TSHP07212
TSHP02851,TSHP03593
TSHP02851,TSHP00133
TSHP00965,TSHP05120
TSHP00965,TSHP03559
TSHP00965,TSHP06698
TSHP00965,TSHP06056
TSHP00965,TSHP00547
TSHP00965,TSHP06587
TSHP00965,TSHP01348
TSHP00965,TSHP00126
TSHP00965,TSHP05411
TSHP00965,TSHP04155
TSHP07037,TSHP02396
TSHP07037,TSHP06467
TSHP07037,TSHP04598
TSHP07037,TSHP00371
TSHP07037,TSHP02396
TSHP07037,TSHP07360
TSHP00911,TSHP02875
TSHP00911,TSHP04590
TSHP00911,TSHP02875
TSHP00911,TSHP00727
TSHP00911,TSHP02841
TSHP00911,TSHP01891
TSHP00911,TSHP03067
TSHP00911,TSHP06612
TSHP00911,TSHP04649
TSHP00911,TSHP00982
TSHP00392,TSHP03806
TSHP00392,TSHP02907
TSHP00392,TSHP03874
TSHP00392,TSHP03058
TSHP00392,TSHP02617
TSHP00392,TSHP03346
TSHP00392,TSHP06916
TSHP00392,TSHP00528
TSHP00392,TSHP07269
TSHP00392,TSHP04154
TSHP02062,TSHP05721
TSHP02062,TSHP01646
TSHP02062,TSHP07069
TSHP02062,TSHP05577
TSHP02062,TSHP06033
TSHP02062,TSHP01337
TSHP02062,TSHP00412
TSHP02062,TSHP03134
TSHP02062,TSHP06124
TSHP02062,TSHP04599
TSHP04068,TSHP03603
TSHP04068,TSHP05503
TSHP04068,TSHP00852
TSHP04068,TSHP05020
TSHP04068,TSHP00404
TSHP04068,TSHP01434
TSHP04068,TSHP06050
TSHP04068,TSHP02484
TSHP04068,TSHP06989
TSHP04068,TSHP02908
TSHP07163,TSHP06045
TSHP07163,TSHP05212
TSHP07163,TSHP02336
TSHP07163,TSHP05926
TSHP07163,TSHP01044
TSHP07163,TSHP06802
TSHP07163,TSHP06429
TSHP07163,TSHP06503
TSHP07163,TSHP00848
TSHP07163,TSHP06196
TSHP02821,TSHP00959
TSHP02821,TSHP05398
TSHP02821,TSHP03203
TSHP02821,TSHP07188
TSHP02821,TSHP07496
TSHP02821,TSHP04431
TSHP02821,TSHP05031
TSHP02821,TSHP03230
TSHP02821,TSHP02376
TSHP02821,TSHP03161
TSHP04371,TSHP07080
TSHP04371,TSHP01267
TSHP04371,TSHP01385
TSHP04371,TSHP01498
TSHP04371,TSHP00328
TSHP04371,TSHP02395
TSHP04371,TSHP01765
TSHP04371,TSHP03670
TSHP04371,TSHP00134
TSHP04371,TSHP02125
TSHP02492,TSHP05817
TSHP02492,TSHP00023
TSHP02492,TSHP01057
TSHP02492,TSHP03840
TSHP02492,TSHP00224
TSHP02492,TSHP00511
TSHP05123,TSHP01926
TSHP05123,TSHP04206
TSHP05123,TSHP00444
TSHP05123,TSHP03325
TSHP05123,TSHP06512
TSHP05123,TSHP04330
TSHP04721,TSHP01175
TSHP04721,TSHP03717
TSHP04721,TSHP00595
TSHP04721,TSHP02175
TSHP04721,TSHP04188
TSHP04721,TSHP01586
TSHP04721,TSHP06229
TSHP04721,TSHP03242
TSHP04721,TSHP07103
TSHP04721,TSHP01352
TSHP04779,TSHP01264
TSHP04779,TSHP00981
TSHP04779,TSHP01493
TSHP04779,TSHP01094
TSHP04779,TSHP00078
TSHP04779,TSHP01624
TSHP04779,TSHP00662
TSHP04779,TSHP05342
TSHP04779,TSHP06878
TSHP04779,TSHP04657
TSHP02836,TSHP05816
TSHP02836,TSHP01087
TSHP02836,TSHP05197
TSHP02836,TSHP04210
TSHP02836,TSHP02685
TSHP02836,TSHP02563
TSHP02836,TSHP07110
TSHP02836,TSHP02200
TSHP02836,TSHP03979
TSHP02836,TSHP02332
TSHP03340,TSHP02911
TSHP03340,TSHP00497
TSHP03340,TSHP00678
TSHP03340,TSHP01063
TSHP03340,TSHP02970
TSHP03340,TSHP00497
TSHP04452,TSHP03536
TSHP04452,TSHP05148
TSHP04452,TSHP03446
TSHP04452,TSHP03504
TSHP04452,TSHP05130
TSHP04452,TSHP01655
TSHP04452,TSHP03567
TSHP04452,TSHP04531
TSHP04452,TSHP04574
TSHP04452,TSHP04302
TSHP04124,TSHP02978
TSHP04124,TSHP02880
TSHP04124,TSHP06303
TSHP04124,TSHP04297
TSHP04124,TSHP06976
TSHP04124,TSHP04012
TSHP00425,TSHP05492
TSHP00425,TSHP06285
TSHP00425,TSHP05591
TSHP00425,TSHP07229
TSHP00425,TSHP00258
TSHP00425,TSHP03070
TSHP00425,TSHP00638
TSHP00425,TSHP04193
TSHP00425,TSHP04906
TSHP00425,TSHP03082
TSHP02554,TSHP01344
TSHP02554,TSHP02224
TSHP02554,TSHP04051
TSHP02554,TSHP01746
TSHP02554,TSHP01389
TSHP02554,TSHP06326
TSHP02554,TSHP03410
TSHP02554,TSHP06904
TSHP02554,TSHP04478
TSHP02554,TSHP00264
TSHP04097,TSHP00848
TSHP04097,TSHP00628
TSHP04097,TSHP05036
TSHP04097,TSHP05254
TSHP04097,TSHP01290
TSHP04097,TSHP01368
TSHP04097,TSHP04253
TSHP04097,TSHP01707
TSHP04097,TSHP02638
TSHP04097,TSHP01648
TSHP05444,TSHP07381
TSHP05444,TSHP00428
TSHP05444,TSHP02946
TSHP05444,TSHP04298
TSHP05444,TSHP04164
TSHP05444,TSHP04639
TSHP05444,TSHP06843
TSHP05444,TSHP02274
TSHP05444,TSHP00780
TSHP05444,TSHP03271
TSHP00399,TSHP04193
TSHP00399,TSHP03427
TSHP00399,TSHP07028
TSHP00399,TSHP04813
TSHP00399,TSHP04279
TSHP00399,TSHP03986
TSHP04686,TSHP07440
TSHP04686,TSHP03116
TSHP04686,TSHP03781
TSHP04686,TSHP03946
TSHP04686,TSHP04546
TSHP04686,TSHP06168
TSHP04686,TSHP06348
TSHP04686,TSHP05821
TSHP04686,TSHP02522
TSHP04686,TSHP06753
TSHP01958,TSHP00378
TSHP01958,TSHP02474
TSHP01958,TSHP05548
TSHP01958,TSHP07129
TSHP01958,TSHP06093
TSHP01958,TSHP04079
TSHP01958,TSHP03979
TSHP01958,TSHP01034
TSHP01958,TSHP05414
TSHP01958,TSHP01708
TSHP03667,TSHP06630
TSHP03667,TSHP04115
TSHP03667,TSHP01219
TSHP03667,TSHP01426
TSHP03667,TSHP03087
TSHP03667,TSHP02022
TSHP03667,TSHP06859
TSHP03667,TSHP06526
TSHP03667,TSHP00558
TSHP03667,TSHP03969
TSHP06181,TSHP02943
TSHP06181,TSHP01061
TSHP06181,TSHP00991
TSHP06181,TSHP02340
TSHP06181,TSHP02401
TSHP06181,TSHP02297
TSHP06181,TSHP00399
TSHP06181,TSHP00748
TSHP06181,TSHP05336
TSHP06181,TSHP02923
TSHP04054,TSHP06609
TSHP04054,TSHP03260
TSHP04054,TSHP02850
TSHP04054,TSHP01671
TSHP04054,TSHP05733
TSHP04054,TSHP04581
TSHP04054,TSHP03877
TSHP04054,TSHP04427
TSHP04054,TSHP01651
TSHP04054,TSHP05062
TSHP01548,TSHP06719
TSHP01548,TSHP05742
TSHP01548,TSHP00633
TSHP01548,TSHP05729
TSHP01548,TSHP03198
TSHP01548,TSHP07390
TSHP01548,TSHP00140
TSHP01548,TSHP03587
TSHP01548,TSHP04075
TSHP01548,TSHP03622
TSHP05823,TSHP02910
TSHP05823,TSHP07231
TSHP05823,TSHP00890
TSHP05823,TSHP02012
TSHP05823,TSHP02169
TSHP05823,TSHP01597
TSHP05823,TSHP00391
TSHP05823,TSHP01995
TSHP05823,TSHP06789
TSHP05823,TSHP01469
TSHP06373,TSHP02823
TSHP06373,TSHP01901
TSHP06373,TSHP00565
TSHP06373,TSHP00252
TSHP06373,TSHP05556
TSHP06373,TSHP07468
TSHP06373,TSHP05023
TSHP06373,TSHP00506
TSHP06373,TSHP03957
TSHP06373,TSHP07176
TSHP06870,TSHP04313
TSHP06870,TSHP02951
TSHP06870,TSHP01544
TSHP06870,TSHP05383
TSHP06870,TSHP01173
TSHP06870,TSHP03148
TSHP02871,TSHP00616
TSHP02871,TSHP00482
TSHP02871,TSHP02483
TSHP02871,TSHP04854
TSHP02871,TSHP03018
TSHP02871,TSHP06234
TSHP02871,TSHP03988
TSHP02871,TSHP06297
TSHP02871,TSHP05822
TSHP02871,TSHP02748
TSHP06974,TSHP06936
TSHP06974,TSHP00088
TSHP06974,TSHP03623
TSHP06974,TSHP02532
TSHP06974,TSHP00857
TSHP06974,TSHP03199
TSHP06974,TSHP03871
TSHP06974,TSHP00814
TSHP06974,TSHP05540
TSHP06974,TSHP04732
TSHP04985,TSHP05035
TSHP04985,TSHP02107
TSHP04985,TSHP01185
TSHP04985,TSHP03908
TSHP04985,TSHP05826
TSHP04985,TSHP05598
TSHP04985,TSHP07303
TSHP04985,TSHP02718
TSHP04985,TSHP06698
TSHP04985,TSHP01156
TSHP02823,TSHP00797
TSHP02823,TSHP02021
TSHP02823,TSHP00797
TSHP02823,TSHP07396
TSHP02823,TSHP03105
TSHP02823,TSHP01309
TSHP02823,TSHP06327
TSHP02823,TSHP02578
TSHP02823,TSHP05704
TSHP02823,TSHP00702
TSHP05366,TSHP02296
TSHP05366,TSHP02989
TSHP05366,TSHP04980
TSHP05366,TSHP04114
TSHP05366,TSHP02296
TSHP05366,TSHP00371
TSHP05661,TSHP05858
TSHP05661,TSHP07089
TSHP05661,TSHP05631
TSHP05661,TSHP06660
TSHP05661,TSHP04515
TSHP05661,TSHP07089
TSHP05661,TSHP05341
TSHP05661,TSHP04334
TSHP05661,TSHP01554
TSHP05661,TSHP05901
TSHP07019,TSHP01892
TSHP07019,TSHP02085
TSHP07019,TSHP06690
TSHP07019,TSHP03422
TSHP07019,TSHP04614
TSHP07019,TSHP02926
TSHP07019,TSHP01284
TSHP07019,TSHP05022
TSHP07019,TSHP02970
TSHP07019,TSHP03721
TSHP03243,TSHP04338
TSHP03243,TSHP03451
TSHP03243,TSHP05410
TSHP03243,TSHP00366
TSHP03243,TSHP06344
TSHP03243,TSHP02723
TSHP03243,TSHP07319
TSHP03243,TSHP05623
TSHP03243,TSHP02594
TSHP03243,TSHP01595
TSHP07409,TSHP05315
TSHP07409,TSHP07263
TSHP07409,TSHP04841
TSHP07409,TSHP04963
TSHP07409,TSHP01922
TSHP07409,TSHP04232
TSHP07409,TSHP00074
TSHP07409,TSHP05644
TSHP07409,TSHP05247
TSHP07409,TSHP03621
TSHP04553,TSHP03717
TSHP04553,TSHP04750
TSHP04553,TSHP07044
TSHP04553,TSHP06925
TSHP04553,TSHP03179
TSHP04553,TSHP00123
TSHP04553,TSHP05417
TSHP04553,TSHP05940
TSHP04553,TSHP04266
TSHP04553,TSHP01080
TSHP04407,TSHP04952
TSHP04407,TSHP01388
TSHP04407,TSHP02641
TSHP04407,TSHP00463
TSHP04407,TSHP07061
TSHP04407,TSHP06684
TSHP04407,TSHP00459
TSHP04407,TSHP04180
TSHP04407,TSHP03595
TSHP04407,TSHP06182
TSHP01535,TSHP06119
TSHP01535,TSHP00898
TSHP01535,TSHP02263
TSHP01535,TSHP06092
TSHP01535,TSHP03662
TSHP01535,TSHP04529
TSHP01535,TSHP06313
TSHP01535,TSHP03949
TSHP01535,TSHP01789
TSHP01535,TSHP04036
TSHP03345,TSHP02135
TSHP03345,TSHP01489
TSHP03345,TSHP06405
TSHP03345,TSHP03518
TSHP03345,TSHP05758
TSHP03345,TSHP07334
TSHP03345,TSHP00013
TSHP03345,TSHP06365
TSHP03345,TSHP03171
TSHP03345,TSHP00554
TSHP02709,TSHP02621
TSHP02709,TSHP00070
TSHP02709,TSHP02386
TSHP02709,TSHP03458
TSHP02709,TSHP04973
TSHP02709,TSHP01542
TSHP06185,TSHP03674
TSHP06185,TSHP01037
TSHP06185,TSHP04113
TSHP06185,TSHP00971
TSHP06185,TSHP04818
TSHP06185,TSHP06459
TSHP06185,TSHP06292
TSHP06185,TSHP03073
TSHP06185,TSHP00764
TSHP06185,TSHP05061
TSHP01644,TSHP06375
TSHP01644,TSHP06693
TSHP01644,TSHP04725
TSHP01644,TSHP01009
TSHP01644,TSHP00076
TSHP01644,TSHP05989
TSHP01644,TSHP02742
TSHP01644,TSHP06540
TSHP01644,TSHP04267
TSHP01644,TSHP03172
TSHP00615,TSHP05362
TSHP00615,TSHP07240
TSHP00615,TSHP03011
TSHP00615,TSHP00909
TSHP00615,TSHP02838
TSHP00615,TSHP02431
TSHP00615,TSHP00667
TSHP00615,TSHP02837
TSHP00615,TSHP02940
TSHP00615,TSHP06056
TSHP06805,TSHP01070
TSHP06805,TSHP06544
TSHP06805,TSHP05884
TSHP06805,TSHP01268
TSHP06805,TSHP07082
TSHP06805,TSHP02055
TSHP01466,TSHP02136
TSHP01466,TSHP04040
TSHP01466,TSHP01018
TSHP01466,TSHP04862
TSHP01466,TSHP01077
TSHP01466,TSHP06224
TSHP01466,TSHP06040
TSHP01466,TSHP03662
TSHP01466,TSHP04776
TSHP01466,TSHP03136
TSHP06941,TSHP02595
TSHP06941,TSHP03223
TSHP06941,TSHP07269
TSHP06941,TSHP05336
TSHP06941,TSHP05644
TSHP06941,TSHP01595
TSHP06941,TSHP02932
TSHP06941,TSHP04292
TSHP06941,TSHP07085
TSHP06941,TSHP01689
TSHP02399,TSHP02447
TSHP02399,TSHP02174
TSHP02399,TSHP01189
TSHP02399,TSHP06478
TSHP02399,TSHP04135
TSHP02399,TSHP01245
TSHP02399,TSHP06703
TSHP02399,TSHP00331
TSHP02399,TSHP06529
TSHP02399,TSHP04642
TSHP06903,TSHP02376
TSHP06903,TSHP07233
TSHP06903,TSHP05954
TSHP06903,TSHP04135
TSHP06903,TSHP05604
TSHP06903,TSHP00565
TSHP06903,TSHP07308
TSHP06903,TSHP05906
TSHP06903,TSHP02589
TSHP06903,TSHP02411
TSHP06272,TSHP02501
TSHP06272,TSHP01418
TSHP06272,TSHP02424
TSHP06272,TSHP00782
TSHP06272,TSHP07292
TSHP06272,TSHP01051
TSHP06272,TSHP00825
TSHP06272,TSHP03689
TSHP06272,TSHP01189
TSHP06272,TSHP07211
TSHP03314,TSHP02739
TSHP03314,TSHP04984
TSHP03314,TSHP00339
TSHP03314,TSHP02670
TSHP03314,TSHP07236
TSHP03314,TSHP06309
TSHP03314,TSHP01647
TSHP03314,TSHP06187
TSHP03314,TSHP05804
TSHP03314,TSHP03037
TSHP04967,TSHP02024
TSHP04967,TSHP06848
TSHP04967,TSHP01641
TSHP04967,TSHP03182
TSHP04967,TSHP00208
TSHP04967,TSHP07411
