SHIPMENT_ID,SHIP_DATE,IS_LATE
TSHP04818,2023-01-21,0
TSHP03708,2023-01-22,0
TSHP02714,2023-01-22,0
TSHP03018,2023-01-22,1
TSHP03319,2023-01-22,0
TSHP03358,2023-01-22,0
TSHP03222,2023-01-22,0
TSHP03342,2023-01-22,0
TSHP03549,2023-01-23,0
TSHP04956,2023-01-23,0
TSHP03665,2023-01-23,0
TSHP03679,2023-01-23,1
TSHP02962,2023-01-24,0
TSHP04970,2023-01-24,0
TSHP03197,2023-01-24,1
TSHP04446,2023-01-24,0
TSHP04025,2023-01-24,0
TSHP02691,2023-01-24,0
TSHP02594,2023-01-24,0
TSHP03525,2023-01-24,1
TSHP03077,2023-01-24,1
TSHP04872,2023-01-25,0
TSHP04906,2023-01-25,0
TSHP03507,2023-01-25,0
TSHP03951,2023-01-25,0
TSHP04013,2023-01-26,0
TSHP02859,2023-01-26,1
TSHP02807,2023-01-26,0
TSHP02503,2023-01-27,1
TSHP04244,2023-01-27,0
TSHP03833,2023-01-27,0
TSHP03854,2023-01-27,0
TSHP03267,2023-01-27,0
TSHP04175,2023-01-28,0
TSHP04602,2023-01-28,0
TSHP02504,2023-01-28,0
TSHP04011,2023-01-28,0
TSHP04955,2023-01-28,0
TSHP04910,2023-01-28,0
TSHP04921,2023-01-28,1
TSHP03538,2023-01-28,0
TSHP04550,2023-01-28,1
TSHP03674,2023-01-29,0
TSHP03733,2023-01-29,0
TSHP02885,2023-01-29,0
TSHP03328,2023-01-29,1
TSHP04054,2023-01-29,1
TSHP04769,2023-01-29,0
TSHP03598,2023-01-29,1
TSHP03753,2023-01-30,0
TSHP04623,2023-01-30,1
TSHP04321,2023-01-30,0
TSHP03312,2023-01-30,0
TSHP04300,2023-01-30,0
TSHP04243,2023-01-30,1
TSHP02621,2023-01-30,0
TSHP03271,2023-01-30,0
TSHP03645,2023-01-30,1
TSHP03755,2023-01-31,0
TSHP04692,2023-01-31,0
TSHP02588,2023-01-31,0
TSHP02509,2023-01-31,0
TSHP03566,2023-01-31,0
TSHP03020,2023-01-31,0
TSHP03686,2023-02-01,0
TSHP02869,2023-02-01,1
TSHP04187,2023-02-01,0
TSHP03884,2023-02-01,0
TSHP04537,2023-02-01,1
TSHP04682,2023-02-01,0
TSHP04185,2023-02-01,0
TSHP04699,2023-02-01,0
TSHP04771,2023-02-02,1
TSHP02833,2023-02-02,0
TSHP02849,2023-02-02,0
TSHP03578,2023-02-02,1
TSHP02634,2023-02-02,0
TSHP04057,2023-02-02,0
TSHP02960,2023-02-02,1
TSHP04545,2023-02-02,0
TSHP03837,2023-02-02,0
TSHP03955,2023-02-03,1
TSHP03361,2023-02-03,1
TSHP03240,2023-02-03,1
TSHP03249,2023-02-03,0
TSHP04919,2023-02-03,0
TSHP03761,2023-02-03,1
TSHP02743,2023-02-03,1
TSHP03263,2023-02-03,1
TSHP02996,2023-02-04,0
TSHP02574,2023-02-04,0
TSHP02624,2023-02-04,0
TSHP03179,2023-02-04,1
TSHP03418,2023-02-04,0
TSHP03898,2023-02-04,0
TSHP04742,2023-02-04,0
TSHP03840,2023-02-05,0
TSHP03695,2023-02-05,0
TSHP04132,2023-02-05,1
TSHP04035,2023-02-05,0
TSHP02929,2023-02-05,0
TSHP02931,2023-02-05,0
TSHP04726,2023-02-05,0
TSHP03336,2023-02-06,0
TSHP03866,2023-02-06,0
TSHP04220,2023-02-06,1
TSHP04773,2023-02-06,0
TSHP03684,2023-02-06,0
TSHP04287,2023-02-06,0
TSHP04940,2023-02-07,1
TSHP03254,2023-02-07,0
TSHP03347,2023-02-07,0
TSHP04777,2023-02-07,1
TSHP04531,2023-02-07,0
TSHP04628,2023-02-07,0
TSHP04759,2023-02-07,0
TSHP04254,2023-02-07,0
TSHP03001,2023-02-07,0
TSHP03250,2023-02-07,0
TSHP02872,2023-02-07,0
TSHP04366,2023-02-08,1
TSHP04135,2023-02-08,1
TSHP03805,2023-02-08,0
TSHP03495,2023-02-08,0
TSHP02866,2023-02-08,1
TSHP04798,2023-02-08,0
TSHP03830,2023-02-08,0
TSHP02822,2023-02-08,0
TSHP03908,2023-02-08,1
TSHP04451,2023-02-09,0
TSHP04978,2023-02-09,0
TSHP04193,2023-02-09,1
TSHP03552,2023-02-09,0
TSHP03739,2023-02-09,1
TSHP04615,2023-02-09,0
TSHP04094,2023-02-09,0
TSHP04554,2023-02-10,0
TSHP03771,2023-02-10,0
TSHP04675,2023-02-10,1
TSHP04197,2023-02-10,0
TSHP03242,2023-02-10,0
TSHP04028,2023-02-11,0
TSHP03462,2023-02-11,0
TSHP04387,2023-02-11,0
TSHP04138,2023-02-11,0
TSHP04925,2023-02-12,0
TSHP03040,2023-02-12,1
TSHP02523,2023-02-12,0
TSHP03596,2023-02-12,0
TSHP04127,2023-02-12,1
TSHP03048,2023-02-12,1
TSHP04425,2023-02-13,1
TSHP02936,2023-02-13,0
TSHP03905,2023-02-13,1
TSHP03595,2023-02-13,0
TSHP04949,2023-02-14,1
TSHP02878,2023-02-14,0
TSHP03280,2023-02-14,0
TSHP03912,2023-02-14,0
TSHP04841,2023-02-14,0
TSHP02648,2023-02-14,0
TSHP03653,2023-02-14,0
TSHP03721,2023-02-15,0
TSHP04536,2023-02-15,0
TSHP04991,2023-02-15,0
TSHP03697,2023-02-15,0
TSHP02702,2023-02-15,1
TSHP02992,2023-02-15,1
TSHP04744,2023-02-15,1
TSHP03323,2023-02-16,1
TSHP02803,2023-02-16,0
TSHP04948,2023-02-16,1
TSHP03982,2023-02-16,0
TSHP04548,2023-02-16,1
TSHP04707,2023-02-16,0
TSHP02811,2023-02-16,0
TSHP04578,2023-02-16,1
TSHP03464,2023-02-17,0
TSHP03474,2023-02-17,1
TSHP02562,2023-02-17,0
TSHP02689,2023-02-17,0
TSHP04433,2023-02-17,0
TSHP04489,2023-02-18,0
TSHP04877,2023-02-18,1
TSHP04173,2023-02-18,0
TSHP03786,2023-02-18,0
TSHP02517,2023-02-18,0
TSHP04741,2023-02-18,0
TSHP04234,2023-02-19,0
TSHP04089,2023-02-19,0
TSHP03095,2023-02-19,1
TSHP03413,2023-02-19,0
TSHP02802,2023-02-19,0
TSHP04640,2023-02-19,0
TSHP03543,2023-02-19,0
TSHP04410,2023-02-19,1
TSHP03235,2023-02-19,0
TSHP02550,2023-02-20,0
TSHP03422,2023-02-20,0
TSHP03405,2023-02-20,0
TSHP03562,2023-02-20,1
TSHP03726,2023-02-20,0
TSHP03196,2023-02-20,0
TSHP04076,2023-02-20,0
TSHP04928,2023-02-20,0
TSHP02950,2023-02-21,0
TSHP03756,2023-02-21,1
TSHP03201,2023-02-21,0
TSHP04016,2023-02-21,0
TSHP02721,2023-02-22,1
TSHP03724,2023-02-22,0
TSHP04556,2023-02-22,1
TSHP04663,2023-02-22,0
TSHP03449,2023-02-22,0
TSHP04267,2023-02-22,0
TSHP02972,2023-02-22,0
TSHP02663,2023-02-22,0
TSHP03224,2023-02-23,0
TSHP03943,2023-02-23,0
TSHP03266,2023-02-23,0
TSHP03275,2023-02-23,0
TSHP02806,2023-02-23,0
TSHP03961,2023-02-23,0
TSHP04661,2023-02-23,0
TSHP03403,2023-02-23,0
TSHP04821,2023-02-24,1
TSHP03996,2023-02-24,0
TSHP03937,2023-02-24,0
TSHP03795,2023-02-24,1
TSHP02949,2023-02-24,1
TSHP04831,2023-02-24,0
TSHP02577,2023-02-25,0
TSHP03446,2023-02-25,0
TSHP03296,2023-02-25,0
TSHP03714,2023-02-25,1
TSHP04982,2023-02-25,0
TSHP04794,2023-02-25,1
TSHP02821,2023-02-25,0
TSHP03505,2023-02-25,1
TSHP03589,2023-02-26,1
TSHP02918,2023-02-26,0
TSHP03412,2023-02-27,1
TSHP04381,2023-02-27,1
TSHP02693,2023-02-27,0
TSHP03644,2023-02-27,0
TSHP04632,2023-02-27,0
TSHP04299,2023-02-28,0
TSHP04413,2023-02-28,0
TSHP03845,2023-02-28,1
TSHP02835,2023-02-28,1
TSHP04932,2023-02-28,0
TSHP02508,2023-03-01,0
TSHP03305,2023-03-01,0
TSHP03309,2023-03-01,0
TSHP03398,2023-03-01,0
TSHP04887,2023-03-01,0
TSHP04799,2023-03-02,1
TSHP03763,2023-03-02,0
TSHP03500,2023-03-02,0
TSHP03663,2023-03-02,0
TSHP02617,2023-03-02,0
TSHP03629,2023-03-02,0
TSHP03685,2023-03-02,0
TSHP03501,2023-03-03,0
TSHP04408,2023-03-03,0
TSHP03958,2023-03-03,1
TSHP04059,2023-03-03,0
TSHP02640,2023-03-03,1
TSHP04499,2023-03-03,0
TSHP04804,2023-03-03,0
TSHP04664,2023-03-03,0
TSHP04657,2023-03-03,1
TSHP04541,2023-03-03,0
TSHP02636,2023-03-04,0
TSHP04139,2023-03-04,0
TSHP02713,2023-03-04,0
TSHP04349,2023-03-05,0
TSHP02545,2023-03-05,1
TSHP03092,2023-03-05,1
TSHP04893,2023-03-05,1
TSHP04815,2023-03-05,0
TSHP02526,2023-03-05,0
TSHP03379,2023-03-05,0
TSHP04435,2023-03-05,1
TSHP02801,2023-03-05,0
TSHP04405,2023-03-05,0
TSHP04817,2023-03-06,1
TSHP02756,2023-03-06,0
TSHP02589,2023-03-06,0
TSHP04879,2023-03-06,1
TSHP03023,2023-03-06,0
TSHP04685,2023-03-07,0
TSHP04153,2023-03-07,1
TSHP04338,2023-03-07,0
TSHP04669,2023-03-07,0
TSHP03290,2023-03-07,0
TSHP04792,2023-03-07,0
TSHP04553,2023-03-07,0
TSHP03568,2023-03-07,0
TSHP03995,2023-03-08,0
TSHP02632,2023-03-08,0
TSHP04431,2023-03-08,0
TSHP02608,2023-03-08,1
TSHP02818,2023-03-08,0
TSHP03604,2023-03-08,0
TSHP03232,2023-03-08,0
TSHP04785,2023-03-08,0
TSHP03944,2023-03-08,0
TSHP04222,2023-03-09,0
TSHP04038,2023-03-09,0
TSHP03396,2023-03-09,0
TSHP04472,2023-03-09,0
TSHP02753,2023-03-09,0
TSHP02850,2023-03-09,0
TSHP03013,2023-03-09,0
TSHP04295,2023-03-10,0
TSHP03940,2023-03-10,0
TSHP03847,2023-03-10,0
TSHP03729,2023-03-10,0
TSHP04060,2023-03-10,0
TSHP04923,2023-03-11,0
TSHP03374,2023-03-11,0
TSHP02910,2023-03-11,1
TSHP03900,2023-03-11,0
TSHP03994,2023-03-11,0
TSHP03554,2023-03-11,0
TSHP04332,2023-03-11,0
TSHP03636,2023-03-11,0
TSHP03260,2023-03-12,0
TSHP04000,2023-03-12,0
TSHP02514,2023-03-12,1
TSHP04520,2023-03-12,1
TSHP02813,2023-03-12,0
TSHP03700,2023-03-12,0
TSHP04710,2023-03-12,0
TSHP03318,2023-03-12,0
TSHP04226,2023-03-12,1
TSHP03148,2023-03-12,1
TSHP03922,2023-03-13,1
TSHP03025,2023-03-13,0
TSHP04945,2023-03-13,0
TSHP03819,2023-03-13,0
TSHP03772,2023-03-13,0
TSHP02770,2023-03-13,0
TSHP04403,2023-03-13,0
TSHP04334,2023-03-13,1
TSHP03105,2023-03-14,0
TSHP04922,2023-03-14,0
TSHP04997,2023-03-14,0
TSHP03654,2023-03-14,0
TSHP03004,2023-03-14,1
TSHP03765,2023-03-14,0
TSHP03691,2023-03-14,0
TSHP03363,2023-03-15,0
TSHP02672,2023-03-15,0
TSHP02696,2023-03-15,1
TSHP04529,2023-03-15,1
TSHP04585,2023-03-15,0
TSHP03461,2023-03-15,0
TSHP03134,2023-03-15,0
TSHP02719,2023-03-16,0
TSHP03188,2023-03-16,0
TSHP03744,2023-03-16,1
TSHP03394,2023-03-16,0
TSHP04014,2023-03-16,0
TSHP03293,2023-03-16,0
TSHP02710,2023-03-16,1
TSHP02898,2023-03-17,0
TSHP02518,2023-03-17,1
TSHP04883,2023-03-17,1
TSHP02528,2023-03-18,0
TSHP04470,2023-03-18,1
TSHP03745,2023-03-18,0
TSHP03925,2023-03-18,0
TSHP03891,2023-03-19,0
TSHP02700,2023-03-19,0
TSHP03062,2023-03-19,0
TSHP03547,2023-03-19,0
TSHP04865,2023-03-19,1
TSHP02904,2023-03-19,0
TSHP02975,2023-03-19,0
TSHP04582,2023-03-19,1
TSHP03532,2023-03-19,0
TSHP04880,2023-03-20,0
TSHP04512,2023-03-20,1
TSHP03703,2023-03-20,1
TSHP02629,2023-03-20,0
TSHP04485,2023-03-20,0
TSHP04037,2023-03-20,1
TSHP04532,2023-03-20,0
TSHP04071,2023-03-20,0
TSHP03426,2023-03-21,0
TSHP03834,2023-03-21,0
TSHP03853,2023-03-21,0
TSHP03586,2023-03-21,0
TSHP02665,2023-03-21,0
TSHP04695,2023-03-21,1
TSHP04010,2023-03-21,0
TSHP03031,2023-03-21,0
TSHP03874,2023-03-21,0
TSHP02840,2023-03-21,0
TSHP04294,2023-03-21,1
TSHP03614,2023-03-21,0
TSHP04501,2023-03-22,1
TSHP04506,2023-03-22,0
TSHP03991,2023-03-22,0
TSHP03873,2023-03-22,0
TSHP02502,2023-03-22,1
TSHP02683,2023-03-23,0
TSHP03248,2023-03-23,1
TSHP03687,2023-03-23,0
TSHP03727,2023-03-23,0
TSHP03728,2023-03-23,1
TSHP03670,2023-03-23,0
TSHP02724,2023-03-23,0
TSHP03993,2023-03-23,0
TSHP02963,2023-03-23,1
TSHP04141,2023-03-23,0
TSHP03945,2023-03-23,0
TSHP02747,2023-03-23,1
TSHP04797,2023-03-23,0
TSHP04363,2023-03-23,0
TSHP04079,2023-03-24,0
TSHP02699,2023-03-24,0
TSHP03529,2023-03-24,0
TSHP02933,2023-03-24,0
TSHP02914,2023-03-24,1
TSHP03587,2023-03-24,0
TSHP03171,2023-03-24,1
TSHP04214,2023-03-24,0
TSHP04160,2023-03-24,0
TSHP03969,2023-03-24,0
TSHP02998,2023-03-24,0
TSHP03732,2023-03-24,0
TSHP03154,2023-03-24,0
TSHP04590,2023-03-24,0
TSHP02966,2023-03-25,0
TSHP03628,2023-03-25,0
TSHP04500,2023-03-25,1
TSHP03169,2023-03-25,0
TSHP04962,2023-03-25,0
TSHP04746,2023-03-25,0
TSHP02553,2023-03-25,0
TSHP03877,2023-03-25,0
TSHP03308,2023-03-25,0
TSHP03516,2023-03-26,1
TSHP03491,2023-03-26,0
TSHP03370,2023-03-26,1
TSHP04828,2023-03-26,0
TSHP03330,2023-03-26,1
TSHP03607,2023-03-27,0
TSHP02824,2023-03-27,0
TSHP04655,2023-03-27,1
TSHP04426,2023-03-27,0
TSHP04935,2023-03-27,0
TSHP04318,2023-03-28,1
TSHP03524,2023-03-28,0
TSHP02873,2023-03-28,1
TSHP02903,2023-03-28,1
TSHP03395,2023-03-28,0
TSHP03660,2023-03-28,1
TSHP04477,2023-03-28,0
TSHP03038,2023-03-29,1
TSHP04229,2023-03-29,0
TSHP03567,2023-03-29,1
TSHP04249,2023-03-29,1
TSHP05000,2023-03-29,1
TSHP03518,2023-03-29,1
TSHP04524,2023-03-29,1
TSHP04453,2023-03-30,1
TSHP03913,2023-03-30,0
TSHP02758,2023-03-30,0
TSHP03234,2023-03-30,0
TSHP02606,2023-03-31,0
TSHP04534,2023-03-31,0
TSHP03740,2023-03-31,1
TSHP04540,2023-03-31,0
TSHP04599,2023-03-31,0
TSHP03774,2023-03-31,0
TSHP04331,2023-03-31,1
TSHP04457,2023-04-01,0
TSHP03725,2023-04-01,0
TSHP03885,2023-04-01,0
TSHP04380,2023-04-02,0
TSHP02722,2023-04-02,1
TSHP02857,2023-04-02,0
TSHP02611,2023-04-02,0
TSHP03967,2023-04-02,0
TSHP02911,2023-04-02,0
TSHP04358,2023-04-02,1
TSHP04878,2023-04-02,0
TSHP03329,2023-04-02,0
TSHP03128,2023-04-03,0
TSHP03802,2023-04-03,0
TSHP03241,2023-04-03,1
TSHP03730,2023-04-03,0
TSHP03520,2023-04-03,0
TSHP02841,2023-04-03,0
TSHP03035,2023-04-03,0
TSHP02881,2023-04-03,1
TSHP04523,2023-04-04,0
TSHP04988,2023-04-04,0
TSHP03828,2023-04-04,0
TSHP02892,2023-04-04,0
TSHP03682,2023-04-04,0
TSHP04224,2023-04-04,0
TSHP03669,2023-04-04,0
TSHP04053,2023-04-04,0
TSHP04481,2023-04-05,0
TSHP04348,2023-04-05,0
TSHP04069,2023-04-05,1
TSHP03476,2023-04-05,0
TSHP02530,2023-04-05,0
TSHP03219,2023-04-05,0
TSHP03206,2023-04-05,0
TSHP03259,2023-04-05,0
TSHP02551,2023-04-05,1
TSHP03852,2023-04-05,0
TSHP03610,2023-04-06,0
TSHP03743,2023-04-06,1
TSHP02945,2023-04-06,1
TSHP03268,2023-04-06,1
TSHP03450,2023-04-06,0
TSHP02789,2023-04-06,0
TSHP03052,2023-04-06,0
TSHP02733,2023-04-06,0
TSHP03155,2023-04-07,0
TSHP03613,2023-04-07,0
TSHP04740,2023-04-07,1
TSHP02557,2023-04-07,0
TSHP02644,2023-04-07,0
TSHP02769,2023-04-08,0
TSHP04258,2023-04-08,0
TSHP02720,2023-04-08,0
TSHP04819,2023-04-08,0
TSHP04911,2023-04-08,1
TSHP03164,2023-04-08,1
TSHP02556,2023-04-08,1
TSHP02842,2023-04-08,0
TSHP04898,2023-04-08,1
TSHP03702,2023-04-08,1
TSHP02932,2023-04-09,0
TSHP04250,2023-04-09,0
TSHP03253,2023-04-09,0
TSHP03237,2023-04-09,1
TSHP03815,2023-04-10,0
TSHP04454,2023-04-10,0
TSHP03635,2023-04-10,0
TSHP03581,2023-04-10,0
TSHP04722,2023-04-10,0
TSHP04691,2023-04-10,1
TSHP03383,2023-04-10,0
TSHP04085,2023-04-11,0
TSHP03600,2023-04-11,0
TSHP03467,2023-04-11,1
TSHP04402,2023-04-12,1
TSHP03643,2023-04-12,0
TSHP04176,2023-04-12,0
TSHP04178,2023-04-12,0
TSHP03639,2023-04-13,0
TSHP03551,2023-04-13,0
TSHP02834,2023-04-13,0
TSHP04312,2023-04-13,1
TSHP03034,2023-04-13,1
TSHP04961,2023-04-13,0
TSHP02729,2023-04-13,0
TSHP03498,2023-04-13,1
TSHP04273,2023-04-14,1
TSHP03897,2023-04-14,0
TSHP04566,2023-04-14,0
TSHP04852,2023-04-15,0
TSHP03010,2023-04-15,0
TSHP03213,2023-04-15,0
TSHP02620,2023-04-15,0
TSHP02973,2023-04-15,0
TSHP03970,2023-04-15,0
TSHP02520,2023-04-16,0
TSHP02902,2023-04-16,0
TSHP02651,2023-04-16,0
TSHP03012,2023-04-16,0
TSHP04168,2023-04-17,0
TSHP04820,2023-04-17,1
TSHP03571,2023-04-17,0
TSHP03320,2023-04-17,1
TSHP04253,2023-04-17,1
TSHP04542,2023-04-18,0
TSHP03758,2023-04-18,0
TSHP03909,2023-04-18,1
TSHP03471,2023-04-18,0
TSHP02865,2023-04-18,1
TSHP03964,2023-04-18,0
TSHP04086,2023-04-18,0
TSHP03479,2023-04-18,0
TSHP03421,2023-04-19,0
TSHP02522,2023-04-19,0
TSHP03777,2023-04-19,0
TSHP03821,2023-04-19,0
TSHP04020,2023-04-19,1
TSHP04152,2023-04-19,0
TSHP03314,2023-04-19,0
TSHP02772,2023-04-19,0
TSHP03356,2023-04-20,1
TSHP04181,2023-04-20,0
TSHP02863,2023-04-20,0
TSHP02965,2023-04-20,0
TSHP03824,2023-04-20,0
TSHP04494,2023-04-20,0
TSHP04860,2023-04-20,0
TSHP04758,2023-04-20,1
TSHP03200,2023-04-20,1
TSHP04597,2023-04-20,0
TSHP03939,2023-04-20,0
TSHP02548,2023-04-20,0
TSHP03118,2023-04-21,1
TSHP02725,2023-04-21,1
TSHP03343,2023-04-21,0
TSHP04129,2023-04-21,0
TSHP03239,2023-04-21,0
TSHP02711,2023-04-21,0
TSHP03146,2023-04-21,0
TSHP03625,2023-04-21,1
TSHP03076,2023-04-21,0
TSHP04913,2023-04-21,0
TSHP02694,2023-04-21,0
TSHP04899,2023-04-22,0
TSHP04169,2023-04-22,0
TSHP04753,2023-04-22,0
TSHP04907,2023-04-22,0
TSHP02917,2023-04-22,0
TSHP04987,2023-04-22,1
TSHP03147,2023-04-22,0
TSHP03043,2023-04-22,1
TSHP03149,2023-04-23,0
TSHP02778,2023-04-23,1
TSHP04093,2023-04-23,1
TSHP04843,2023-04-23,0
TSHP03142,2023-04-23,1
TSHP04045,2023-04-23,0
TSHP04755,2023-04-23,0
TSHP02843,2023-04-23,1
TSHP03692,2023-04-24,0
TSHP03175,2023-04-24,1
TSHP02687,2023-04-24,0
TSHP03811,2023-04-24,1
TSHP04412,2023-04-24,1
TSHP04278,2023-04-24,0
TSHP03494,2023-04-24,1
TSHP04621,2023-04-25,0
TSHP04717,2023-04-25,0
TSHP04490,2023-04-26,0
TSHP03572,2023-04-26,0
TSHP03103,2023-04-26,0
TSHP03901,2023-04-26,0
TSHP02978,2023-04-26,1
TSHP04678,2023-04-26,1
TSHP04770,2023-04-26,0
TSHP04406,2023-04-26,0
TSHP03414,2023-04-26,0
TSHP04674,2023-04-27,1
TSHP02591,2023-04-27,0
TSHP04163,2023-04-27,1
TSHP03053,2023-04-27,0
TSHP03652,2023-04-27,1
TSHP02764,2023-04-28,0
TSHP04574,2023-04-28,0
TSHP04823,2023-04-28,0
TSHP04588,2023-04-28,0
TSHP03560,2023-04-28,0
TSHP04653,2023-04-29,0
TSHP03019,2023-04-29,0
TSHP03797,2023-04-29,0
TSHP03867,2023-04-29,0
TSHP04293,2023-04-29,1
TSHP04373,2023-04-29,0
TSHP03800,2023-04-29,1
TSHP03741,2023-04-30,0
TSHP03045,2023-04-30,0
TSHP02592,2023-04-30,0
TSHP03209,2023-04-30,0
TSHP04117,2023-04-30,1
TSHP02653,2023-04-30,0
TSHP04306,2023-05-01,0
TSHP03111,2023-05-01,0
TSHP02967,2023-05-01,0
TSHP04105,2023-05-01,1
TSHP03182,2023-05-01,0
TSHP04881,2023-05-01,1
TSHP02647,2023-05-01,0
TSHP03284,2023-05-01,0
TSHP03049,2023-05-01,0
TSHP04418,2023-05-01,0
TSHP04564,2023-05-01,1
TSHP02844,2023-05-02,1
TSHP03617,2023-05-02,0
TSHP03527,2023-05-03,0
TSHP03295,2023-05-03,1
TSHP04100,2023-05-03,0
TSHP04390,2023-05-03,0
TSHP02692,2023-05-03,0
TSHP02501,2023-05-04,1
TSHP04517,2023-05-04,0
TSHP04357,2023-05-04,1
TSHP03469,2023-05-04,0
TSHP03519,2023-05-04,1
TSHP04888,2023-05-04,0
TSHP04951,2023-05-04,0
TSHP02565,2023-05-04,0
TSHP02955,2023-05-05,0
TSHP04737,2023-05-05,0
TSHP04488,2023-05-05,0
TSHP04051,2023-05-05,0
TSHP04528,2023-05-05,1
TSHP03826,2023-05-05,0
TSHP03127,2023-05-05,0
TSHP04747,2023-05-05,1
TSHP03366,2023-05-05,1
TSHP04784,2023-05-05,0
TSHP04504,2023-05-05,0
TSHP02797,2023-05-06,0
TSHP04774,2023-05-06,1
TSHP04715,2023-05-06,0
TSHP04180,2023-05-07,0
TSHP03842,2023-05-07,1
TSHP04891,2023-05-07,0
TSHP02749,2023-05-07,0
TSHP04515,2023-05-07,0
TSHP03827,2023-05-07,0
TSHP03015,2023-05-07,0
TSHP03360,2023-05-07,0
TSHP03423,2023-05-07,0
TSHP03990,2023-05-07,1
TSHP02899,2023-05-07,0
TSHP04383,2023-05-07,0
TSHP03216,2023-05-08,0
TSHP04099,2023-05-08,1
TSHP04496,2023-05-09,0
TSHP03344,2023-05-09,0
TSHP04198,2023-05-09,0
TSHP04614,2023-05-09,1
TSHP03407,2023-05-09,0
TSHP04070,2023-05-09,0
TSHP02901,2023-05-10,0
TSHP03207,2023-05-10,0
TSHP04208,2023-05-10,0
TSHP02613,2023-05-10,1
TSHP03561,2023-05-10,0
TSHP03889,2023-05-10,1
TSHP04199,2023-05-10,1
TSHP02985,2023-05-10,1
TSHP03212,2023-05-10,0
TSHP04165,2023-05-11,0
TSHP03089,2023-05-11,1
TSHP02643,2023-05-11,0
TSHP03080,2023-05-11,1
TSHP03992,2023-05-11,0
TSHP03938,2023-05-11,0
TSHP02845,2023-05-11,0
TSHP03936,2023-05-11,0
TSHP02531,2023-05-11,0
TSHP02709,2023-05-11,0
TSHP04729,2023-05-12,1
TSHP03956,2023-05-12,0
TSHP04768,2023-05-12,1
TSHP02861,2023-05-12,0
TSHP03364,2023-05-12,0
TSHP04960,2023-05-12,0
TSHP03649,2023-05-12,0
TSHP04276,2023-05-12,0
TSHP04125,2023-05-12,0
TSHP02759,2023-05-12,1
TSHP03603,2023-05-12,0
TSHP03523,2023-05-12,0
TSHP03861,2023-05-12,1
TSHP03192,2023-05-12,0
TSHP03997,2023-05-13,0
TSHP02697,2023-05-13,0
TSHP02765,2023-05-13,0
TSHP03762,2023-05-13,1
TSHP02630,2023-05-13,0
TSHP04335,2023-05-13,0
TSHP02847,2023-05-13,0
TSHP03801,2023-05-13,0
TSHP04683,2023-05-14,1
TSHP04660,2023-05-14,0
TSHP04713,2023-05-14,0
TSHP03227,2023-05-14,0
TSHP04456,2023-05-14,0
TSHP04459,2023-05-14,1
TSHP04043,2023-05-14,0
TSHP04466,2023-05-14,0
TSHP04786,2023-05-15,0
TSHP03526,2023-05-15,1
TSHP04693,2023-05-15,0
TSHP02642,2023-05-15,0
TSHP03987,2023-05-15,1
TSHP04467,2023-05-15,1
TSHP04942,2023-05-15,0
TSHP02954,2023-05-15,1
TSHP03362,2023-05-15,0
TSHP04217,2023-05-16,0
TSHP03749,2023-05-16,0
TSHP04473,2023-05-16,0
TSHP04131,2023-05-16,1
TSHP02560,2023-05-16,0
TSHP03839,2023-05-16,0
TSHP02814,2023-05-16,0
TSHP02766,2023-05-16,0
TSHP03872,2023-05-17,1
TSHP02752,2023-05-17,0
TSHP03618,2023-05-17,0
TSHP04605,2023-05-17,0
TSHP03067,2023-05-17,0
TSHP04095,2023-05-17,0
TSHP03302,2023-05-17,1
TSHP03346,2023-05-17,0
TSHP04252,2023-05-17,1
TSHP03079,2023-05-17,0
TSHP04764,2023-05-17,1
TSHP04116,2023-05-18,0
TSHP04190,2023-05-18,0
TSHP04192,2023-05-18,0
TSHP04136,2023-05-18,0
TSHP03584,2023-05-18,0
TSHP03959,2023-05-18,0
TSHP04595,2023-05-18,1
TSHP03876,2023-05-19,0
TSHP02858,2023-05-19,0
TSHP04886,2023-05-19,0
TSHP03855,2023-05-19,0
TSHP04330,2023-05-19,1
TSHP02884,2023-05-20,0
TSHP04525,2023-05-20,0
TSHP04719,2023-05-20,0
TSHP03451,2023-05-20,0
TSHP02983,2023-05-20,0
TSHP02612,2023-05-20,0
TSHP04522,2023-05-20,1
TSHP03152,2023-05-20,1
TSHP04400,2023-05-20,0
TSHP03829,2023-05-20,0
TSHP04415,2023-05-20,1
TSHP03184,2023-05-20,0
TSHP03656,2023-05-21,1
TSHP04787,2023-05-21,0
TSHP03372,2023-05-21,0
TSHP03627,2023-05-21,0
TSHP02830,2023-05-21,1
TSHP04567,2023-05-21,0
TSHP04630,2023-05-21,0
TSHP04618,2023-05-22,1
TSHP02633,2023-05-22,0
TSHP03588,2023-05-22,0
TSHP02681,2023-05-22,0
TSHP02561,2023-05-23,0
TSHP02964,2023-05-23,0
TSHP03332,2023-05-23,1
TSHP04325,2023-05-23,0
TSHP03946,2023-05-23,1
TSHP04029,2023-05-23,0
TSHP04142,2023-05-23,1
TSHP02603,2023-05-24,0
TSHP03918,2023-05-24,0
TSHP02524,2023-05-24,0
TSHP04544,2023-05-24,0
TSHP02513,2023-05-24,0
TSHP03736,2023-05-24,0
TSHP02906,2023-05-25,1
TSHP04107,2023-05-25,0
TSHP03281,2023-05-25,0
TSHP03270,2023-05-25,1
TSHP03602,2023-05-25,1
TSHP03655,2023-05-25,0
TSHP03696,2023-05-25,0
