sale_id,date,store_id,item_id,unit_sales,onpromotion
19985,2024-09-23,2,10,20,False
19986,2024-09-23,2,11,35,False
19987,2024-09-23,2,12,19,False
19988,2024-09-23,2,13,15,False
19989,2024-09-23,2,14,23,False
19990,2024-09-23,2,15,12,False
19991,2024-09-23,2,16,9,False
19992,2024-09-23,2,17,16,False
19993,2024-09-23,2,18,19,False
19994,2024-09-23,2,19,10,False
19995,2024-09-23,2,20,7,False
19996,2024-09-23,2,21,5,False
19997,2024-09-23,2,22,9,False
19998,2024-09-23,2,23,11,False
19999,2024-09-23,2,24,11,False
20000,2024-09-23,2,25,13,False
20001,2024-09-23,3,1,8,False
20002,2024-09-23,3,2,15,False
20003,2024-09-23,3,3,14,False
20004,2024-09-23,3,4,11,False
20005,2024-09-23,3,5,7,False
20006,2024-09-23,3,6,15,False
20007,2024-09-23,3,7,19,False
20008,2024-09-23,3,8,13,False
20009,2024-09-23,3,9,1,False
20010,2024-09-23,3,10,28,True
20011,2024-09-23,3,11,11,False
20012,2024-09-23,3,12,20,False
20013,2024-09-23,3,13,7,False
20014,2024-09-23,3,14,12,False
20015,2024-09-23,3,15,4,False
20016,2024-09-23,3,16,2,False
20017,2024-09-23,3,17,10,False
20018,2024-09-23,3,18,12,False
20019,2024-09-23,3,19,15,False
20020,2024-09-23,3,20,10,True
20021,2024-09-23,3,21,10,False
20022,2024-09-23,3,22,6,False
20023,2024-09-23,3,23,6,False
20024,2024-09-23,3,24,6,False
20025,2024-09-23,3,25,2,False
20026,2024-09-24,1,1,32,False
20027,2024-09-24,1,2,29,False
20028,2024-09-24,1,3,17,False
20029,2024-09-24,1,4,28,False
20030,2024-09-24,1,5,12,False
20031,2024-09-24,1,6,38,False
20032,2024-09-24,1,7,24,False
20033,2024-09-24,1,8,37,False
20034,2024-09-24,1,9,22,False
20035,2024-09-24,1,10,33,False
20036,2024-09-24,1,11,32,False
20037,2024-09-24,1,12,31,False
20038,2024-09-24,1,13,17,False
20039,2024-09-24,1,14,18,False
20040,2024-09-24,1,15,16,False
20041,2024-09-24,1,16,9,False
20042,2024-09-24,1,17,13,False
20043,2024-09-24,1,18,22,False
20044,2024-09-24,1,19,22,False
20045,2024-09-24,1,20,17,False
20046,2024-09-24,1,21,9,False
20047,2024-09-24,1,22,14,False
20048,2024-09-24,1,23,10,False
20049,2024-09-24,1,24,15,False
20050,2024-09-24,1,25,14,False
20051,2024-09-24,2,1,25,False
20052,2024-09-24,2,2,15,False
20053,2024-09-24,2,3,13,False
20054,2024-09-24,2,4,17,False
20055,2024-09-24,2,5,8,False
20056,2024-09-24,2,6,21,False
20057,2024-09-24,2,7,19,False
20058,2024-09-24,2,8,12,False
20059,2024-09-24,2,9,16,False
20060,2024-09-24,2,10,21,False
20061,2024-09-24,2,11,22,False
20062,2024-09-24,2,12,12,False
20063,2024-09-24,2,13,8,False
20064,2024-09-24,2,14,18,False
20065,2024-09-24,2,15,10,False
20066,2024-09-24,2,16,4,False
20067,2024-09-24,2,17,12,False
20068,2024-09-24,2,18,21,False
20069,2024-09-24,2,19,15,False
20070,2024-09-24,2,20,13,False
20071,2024-09-24,2,21,10,False
20072,2024-09-24,2,22,11,False
20073,2024-09-24,2,23,12,False
20074,2024-09-24,2,24,2,False
20075,2024-09-24,2,25,13,False
20076,2024-09-24,3,1,21,False
20077,2024-09-24,3,2,10,False
20078,2024-09-24,3,3,7,False
20079,2024-09-24,3,4,34,True
20080,2024-09-24,3,5,5,False
20081,2024-09-24,3,6,12,False
20082,2024-09-24,3,7,8,False
20083,2024-09-24,3,8,10,False
20084,2024-09-24,3,9,14,False
20085,2024-09-24,3,10,13,False
20086,2024-09-24,3,11,24,False
20087,2024-09-24,3,12,9,False
20088,2024-09-24,3,13,6,False
20089,2024-09-24,3,14,11,False
20090,2024-09-24,3,15,4,False
20091,2024-09-24,3,16,3,False
20092,2024-09-24,3,17,9,False
20093,2024-09-24,3,18,6,False
20094,2024-09-24,3,19,10,False
20095,2024-09-24,3,20,5,False
20096,2024-09-24,3,21,1,False
20097,2024-09-24,3,22,5,False
20098,2024-09-24,3,23,3,False
20099,2024-09-24,3,24,2,False
20100,2024-09-24,3,25,7,True
20101,2024-09-25,1,1,36,False
20102,2024-09-25,1,2,32,False
20103,2024-09-25,1,3,20,False
20104,2024-09-25,1,4,32,False
20105,2024-09-25,1,5,20,False
20106,2024-09-25,1,6,21,False
20107,2024-09-25,1,7,23,False
20108,2024-09-25,1,8,33,False
20109,2024-09-25,1,9,26,False
20110,2024-09-25,1,10,25,False
20111,2024-09-25,1,11,40,False
20112,2024-09-25,1,12,46,True
20113,2024-09-25,1,13,16,False
20114,2024-09-25,1,14,28,False
20115,2024-09-25,1,15,9,False
20116,2024-09-25,1,16,16,False
20117,2024-09-25,1,17,25,False
20118,2024-09-25,1,18,44,True
20119,2024-09-25,1,19,26,False
20120,2024-09-25,1,20,13,False
20121,2024-09-25,1,21,10,False
20122,2024-09-25,1,22,16,False
20123,2024-09-25,1,23,6,False
20124,2024-09-25,1,24,12,False
20125,2024-09-25,1,25,11,False
20126,2024-09-25,2,1,30,False
20127,2024-09-25,2,2,20,False
20128,2024-09-25,2,3,7,False
20129,2024-09-25,2,4,27,False
20130,2024-09-25,2,5,11,False
20131,2024-09-25,2,6,22,False
20132,2024-09-25,2,7,19,False
20133,2024-09-25,2,8,26,False
20134,2024-09-25,2,9,14,False
20135,2024-09-25,2,10,21,False
20136,2024-09-25,2,11,16,False
20137,2024-09-25,2,12,22,False
20138,2024-09-25,2,13,11,False
20139,2024-09-25,2,14,29,False
20140,2024-09-25,2,15,15,False
20141,2024-09-25,2,16,12,False
20142,2024-09-25,2,17,13,False
20143,2024-09-25,2,18,13,False
20144,2024-09-25,2,19,18,False
20145,2024-09-25,2,20,10,False
20146,2024-09-25,2,21,21,False
20147,2024-09-25,2,22,9,False
20148,2024-09-25,2,23,7,False
20149,2024-09-25,2,24,5,False
20150,2024-09-25,2,25,14,False
20151,2024-09-25,3,1,19,False
20152,2024-09-25,3,2,9,False
20153,2024-09-25,3,3,11,False
20154,2024-09-25,3,4,10,False
20155,2024-09-25,3,5,5,False
20156,2024-09-25,3,6,10,False
20157,2024-09-25,3,7,10,False
20158,2024-09-25,3,8,12,False
20159,2024-09-25,3,9,9,False
20160,2024-09-25,3,10,15,False
20161,2024-09-25,3,11,18,True
20162,2024-09-25,3,12,9,False
20163,2024-09-25,3,13,8,False
20164,2024-09-25,3,14,8,False
20165,2024-09-25,3,15,6,False
20166,2024-09-25,3,16,6,False
20167,2024-09-25,3,17,6,False
20168,2024-09-25,3,18,14,False
20169,2024-09-25,3,19,11,False
20170,2024-09-25,3,20,5,False
20171,2024-09-25,3,21,2,False
20172,2024-09-25,3,22,7,False
20173,2024-09-25,3,23,2,False
20174,2024-09-25,3,24,8,False
20175,2024-09-25,3,25,2,False
20176,2024-09-26,1,1,31,False
20177,2024-09-26,1,2,17,False
20178,2024-09-26,1,3,19,False
20179,2024-09-26,1,4,29,False
20180,2024-09-26,1,5,15,False
20181,2024-09-26,1,6,24,False
20182,2024-09-26,1,7,27,False
20183,2024-09-26,1,8,27,False
20184,2024-09-26,1,9,19,False
20185,2024-09-26,1,10,32,False
20186,2024-09-26,1,11,36,False
20187,2024-09-26,1,12,59,True
20188,2024-09-26,1,13,18,False
20189,2024-09-26,1,14,26,False
20190,2024-09-26,1,15,13,False
20191,2024-09-26,1,16,12,False
20192,2024-09-26,1,17,22,False
20193,2024-09-26,1,18,29,False
20194,2024-09-26,1,19,39,False
20195,2024-09-26,1,20,12,False
20196,2024-09-26,1,21,9,False
20197,2024-09-26,1,22,24,False
20198,2024-09-26,1,23,6,False
20199,2024-09-26,1,24,9,False
20200,2024-09-26,1,25,19,False
20201,2024-09-26,2,1,14,False
20202,2024-09-26,2,2,13,False
20203,2024-09-26,2,3,12,False
20204,2024-09-26,2,4,17,False
20205,2024-09-26,2,5,14,False
20206,2024-09-26,2,6,27,False
20207,2024-09-26,2,7,18,False
20208,2024-09-26,2,8,24,False
20209,2024-09-26,2,9,11,False
20210,2024-09-26,2,10,24,False
20211,2024-09-26,2,11,23,False
20212,2024-09-26,2,12,26,False
20213,2024-09-26,2,13,12,False
20214,2024-09-26,2,14,15,False
20215,2024-09-26,2,15,7,False
20216,2024-09-26,2,16,11,False
20217,2024-09-26,2,17,15,False
20218,2024-09-26,2,18,14,False
20219,2024-09-26,2,19,21,False
20220,2024-09-26,2,20,9,False
20221,2024-09-26,2,21,10,False
20222,2024-09-26,2,22,11,False
20223,2024-09-26,2,23,12,False
20224,2024-09-26,2,24,9,False
20225,2024-09-26,2,25,6,False
20226,2024-09-26,3,1,21,False
20227,2024-09-26,3,2,15,False
20228,2024-09-26,3,3,5,False
20229,2024-09-26,3,4,26,True
20230,2024-09-26,3,5,6,True
20231,2024-09-26,3,6,15,False
20232,2024-09-26,3,7,9,False
20233,2024-09-26,3,8,12,False
20234,2024-09-26,3,9,9,False
20235,2024-09-26,3,10,10,False
20236,2024-09-26,3,11,10,False
20237,2024-09-26,3,12,18,False
20238,2024-09-26,3,13,11,False
20239,2024-09-26,3,14,13,False
20240,2024-09-26,3,15,5,False
20241,2024-09-26,3,16,3,False
20242,2024-09-26,3,17,14,False
20243,2024-09-26,3,18,16,False
20244,2024-09-26,3,19,20,False
20245,2024-09-26,3,20,4,False
20246,2024-09-26,3,21,2,False
20247,2024-09-26,3,22,2,False
20248,2024-09-26,3,23,8,False
20249,2024-09-26,3,24,0,False
20250,2024-09-26,3,25,2,False
20251,2024-09-27,1,1,38,False
20252,2024-09-27,1,2,29,False
20253,2024-09-27,1,3,18,False
20254,2024-09-27,1,4,23,False
20255,2024-09-27,1,5,13,False
20256,2024-09-27,1,6,23,False
20257,2024-09-27,1,7,29,False
20258,2024-09-27,1,8,51,True
20259,2024-09-27,1,9,15,False
20260,2024-09-27,1,10,27,False
20261,2024-09-27,1,11,36,False
20262,2024-09-27,1,12,28,False
20263,2024-09-27,1,13,17,False
20264,2024-09-27,1,14,21,False
20265,2024-09-27,1,15,14,False
20266,2024-09-27,1,16,19,False
20267,2024-09-27,1,17,21,False
20268,2024-09-27,1,18,48,True
20269,2024-09-27,1,19,26,False
20270,2024-09-27,1,20,18,False
20271,2024-09-27,1,21,13,False
20272,2024-09-27,1,22,13,False
20273,2024-09-27,1,23,16,True
20274,2024-09-27,1,24,7,False
20275,2024-09-27,1,25,7,False
20276,2024-09-27,2,1,34,False
20277,2024-09-27,2,2,22,False
20278,2024-09-27,2,3,29,True
20279,2024-09-27,2,4,13,False
20280,2024-09-27,2,5,11,False
20281,2024-09-27,2,6,19,False
20282,2024-09-27,2,7,17,False
20283,2024-09-27,2,8,21,False
20284,2024-09-27,2,9,13,False
20285,2024-09-27,2,10,25,False
20286,2024-09-27,2,11,23,False
20287,2024-09-27,2,12,23,False
20288,2024-09-27,2,13,15,False
20289,2024-09-27,2,14,18,False
20290,2024-09-27,2,15,7,False
20291,2024-09-27,2,16,9,False
20292,2024-09-27,2,17,12,False
20293,2024-09-27,2,18,25,False
20294,2024-09-27,2,19,25,False
20295,2024-09-27,2,20,14,False
20296,2024-09-27,2,21,8,False
20297,2024-09-27,2,22,8,False
20298,2024-09-27,2,23,6,False
20299,2024-09-27,2,24,3,False
20300,2024-09-27,2,25,11,False
20301,2024-09-27,3,1,13,False
20302,2024-09-27,3,2,16,False
20303,2024-09-27,3,3,7,False
20304,2024-09-27,3,4,11,False
20305,2024-09-27,3,5,5,False
20306,2024-09-27,3,6,8,False
20307,2024-09-27,3,7,9,False
20308,2024-09-27,3,8,19,False
20309,2024-09-27,3,9,6,False
20310,2024-09-27,3,10,11,False
20311,2024-09-27,3,11,17,False
20312,2024-09-27,3,12,14,False
20313,2024-09-27,3,13,5,False
20314,2024-09-27,3,14,12,False
20315,2024-09-27,3,15,3,False
20316,2024-09-27,3,16,9,False
20317,2024-09-27,3,17,18,True
20318,2024-09-27,3,18,7,False
20319,2024-09-27,3,19,13,False
20320,2024-09-27,3,20,5,False
20321,2024-09-27,3,21,1,False
20322,2024-09-27,3,22,10,False
20323,2024-09-27,3,23,3,False
20324,2024-09-27,3,24,5,False
20325,2024-09-27,3,25,7,False
20326,2024-09-28,1,1,46,False
20327,2024-09-28,1,2,25,False
20328,2024-09-28,1,3,31,False
20329,2024-09-28,1,4,32,False
20330,2024-09-28,1,5,14,False
20331,2024-09-28,1,6,44,False
20332,2024-09-28,1,7,33,False
20333,2024-09-28,1,8,50,False
20334,2024-09-28,1,9,21,False
20335,2024-09-28,1,10,31,False
20336,2024-09-28,1,11,36,False
20337,2024-09-28,1,12,56,True
20338,2024-09-28,1,13,21,False
20339,2024-09-28,1,14,30,False
20340,2024-09-28,1,15,17,False
20341,2024-09-28,1,16,18,False
20342,2024-09-28,1,17,25,False
20343,2024-09-28,1,18,29,False
20344,2024-09-28,1,19,34,False
20345,2024-09-28,1,20,18,False
20346,2024-09-28,1,21,12,False
20347,2024-09-28,1,22,31,True
20348,2024-09-28,1,23,11,False
20349,2024-09-28,1,24,9,False
20350,2024-09-28,1,25,16,False
20351,2024-09-28,2,1,38,False
20352,2024-09-28,2,2,24,False
20353,2024-09-28,2,3,21,False
20354,2024-09-28,2,4,24,False
20355,2024-09-28,2,5,5,False
20356,2024-09-28,2,6,26,False
20357,2024-09-28,2,7,23,False
20358,2024-09-28,2,8,30,False
20359,2024-09-28,2,9,19,False
20360,2024-09-28,2,10,29,False
20361,2024-09-28,2,11,20,False
20362,2024-09-28,2,12,29,False
20363,2024-09-28,2,13,24,False
20364,2024-09-28,2,14,21,False
20365,2024-09-28,2,15,21,True
20366,2024-09-28,2,16,12,False
20367,2024-09-28,2,17,30,False
20368,2024-09-28,2,18,23,False
20369,2024-09-28,2,19,18,False
20370,2024-09-28,2,20,18,False
20371,2024-09-28,2,21,16,True
20372,2024-09-28,2,22,9,False
20373,2024-09-28,2,23,5,False
20374,2024-09-28,2,24,8,False
20375,2024-09-28,2,25,16,False
20376,2024-09-28,3,1,16,False
20377,2024-09-28,3,2,21,False
20378,2024-09-28,3,3,15,False
20379,2024-09-28,3,4,10,False
20380,2024-09-28,3,5,13,False
20381,2024-09-28,3,6,13,False
20382,2024-09-28,3,7,22,False
20383,2024-09-28,3,8,13,False
20384,2024-09-28,3,9,8,False
20385,2024-09-28,3,10,20,False
20386,2024-09-28,3,11,16,False
20387,2024-09-28,3,12,16,False
20388,2024-09-28,3,13,11,False
20389,2024-09-28,3,14,10,False
20390,2024-09-28,3,15,20,False
20391,2024-09-28,3,16,10,False
20392,2024-09-28,3,17,11,False
20393,2024-09-28,3,18,15,False
20394,2024-09-28,3,19,17,False
20395,2024-09-28,3,20,16,False
20396,2024-09-28,3,21,7,False
20397,2024-09-28,3,22,3,False
20398,2024-09-28,3,23,4,False
20399,2024-09-28,3,24,1,False
20400,2024-09-28,3,25,9,False
20401,2024-09-29,1,1,42,False
20402,2024-09-29,1,2,34,False
20403,2024-09-29,1,3,28,False
20404,2024-09-29,1,4,28,False
20405,2024-09-29,1,5,29,False
20406,2024-09-29,1,6,43,False
20407,2024-09-29,1,7,33,False
20408,2024-09-29,1,8,29,False
20409,2024-09-29,1,9,28,False
20410,2024-09-29,1,10,48,False
20411,2024-09-29,1,11,49,False
20412,2024-09-29,1,12,39,False
20413,2024-09-29,1,13,33,False
20414,2024-09-29,1,14,36,False
20415,2024-09-29,1,15,13,False
20416,2024-09-29,1,16,20,False
20417,2024-09-29,1,17,32,False
20418,2024-09-29,1,18,28,False
20419,2024-09-29,1,19,27,False
20420,2024-09-29,1,20,20,False
20421,2024-09-29,1,21,14,False
20422,2024-09-29,1,22,24,False
20423,2024-09-29,1,23,13,False
20424,2024-09-29,1,24,4,False
20425,2024-09-29,1,25,10,False
20426,2024-09-29,2,1,27,False
20427,2024-09-29,2,2,15,False
20428,2024-09-29,2,3,21,False
20429,2024-09-29,2,4,25,False
20430,2024-09-29,2,5,12,False
20431,2024-09-29,2,6,29,False
20432,2024-09-29,2,7,22,False
20433,2024-09-29,2,8,22,False
20434,2024-09-29,2,9,14,False
20435,2024-09-29,2,10,30,False
20436,2024-09-29,2,11,21,False
20437,2024-09-29,2,12,24,False
20438,2024-09-29,2,13,19,False
20439,2024-09-29,2,14,17,False
20440,2024-09-29,2,15,12,False
20441,2024-09-29,2,16,14,False
20442,2024-09-29,2,17,11,False
20443,2024-09-29,2,18,19,False
20444,2024-09-29,2,19,25,False
20445,2024-09-29,2,20,22,True
20446,2024-09-29,2,21,16,False
20447,2024-09-29,2,22,8,False
20448,2024-09-29,2,23,10,False
20449,2024-09-29,2,24,18,True
20450,2024-09-29,2,25,16,False
20451,2024-09-29,3,1,20,False
20452,2024-09-29,3,2,16,False
20453,2024-09-29,3,3,12,False
20454,2024-09-29,3,4,14,False
20455,2024-09-29,3,5,11,False
20456,2024-09-29,3,6,28,False
20457,2024-09-29,3,7,8,False
20458,2024-09-29,3,8,13,False
20459,2024-09-29,3,9,12,False
20460,2024-09-29,3,10,23,False
20461,2024-09-29,3,11,21,False
20462,2024-09-29,3,12,9,False
20463,2024-09-29,3,13,8,False
20464,2024-09-29,3,14,17,False
20465,2024-09-29,3,15,1,False
20466,2024-09-29,3,16,6,False
20467,2024-09-29,3,17,5,False
20468,2024-09-29,3,18,9,False
20469,2024-09-29,3,19,16,False
20470,2024-09-29,3,20,9,False
20471,2024-09-29,3,21,8,False
20472,2024-09-29,3,22,7,False
20473,2024-09-29,3,23,1,False
20474,2024-09-29,3,24,11,False
20475,2024-09-29,3,25,8,False
20476,2024-09-30,1,1,43,False
20477,2024-09-30,1,2,29,False
20478,2024-09-30,1,3,24,False
20479,2024-09-30,1,4,20,False
20480,2024-09-30,1,5,8,False
20481,2024-09-30,1,6,29,False
20482,2024-09-30,1,7,22,False
20483,2024-09-30,1,8,21,False
20484,2024-09-30,1,9,18,False
20485,2024-09-30,1,10,33,False
20486,2024-09-30,1,11,44,False
20487,2024-09-30,1,12,44,False
20488,2024-09-30,1,13,19,False
20489,2024-09-30,1,14,36,False
20490,2024-09-30,1,15,12,False
20491,2024-09-30,1,16,15,False
20492,2024-09-30,1,17,23,False
20493,2024-09-30,1,18,23,False
20494,2024-09-30,1,19,20,False
20495,2024-09-30,1,20,6,False
20496,2024-09-30,1,21,14,False
20497,2024-09-30,1,22,13,False
20498,2024-09-30,1,23,13,False
20499,2024-09-30,1,24,10,False
20500,2024-09-30,1,25,14,False
20501,2024-09-30,2,1,32,False
20502,2024-09-30,2,2,20,False
20503,2024-09-30,2,3,12,False
20504,2024-09-30,2,4,10,False
20505,2024-09-30,2,5,16,False
20506,2024-09-30,2,6,22,False
20507,2024-09-30,2,7,14,False
20508,2024-09-30,2,8,21,False
20509,2024-09-30,2,9,7,False
20510,2024-09-30,2,10,29,False
20511,2024-09-30,2,11,23,False
20512,2024-09-30,2,12,21,False
20513,2024-09-30,2,13,19,False
20514,2024-09-30,2,14,23,False
20515,2024-09-30,2,15,9,False
20516,2024-09-30,2,16,11,False
20517,2024-09-30,2,17,12,False
20518,2024-09-30,2,18,14,False
20519,2024-09-30,2,19,18,False
20520,2024-09-30,2,20,13,False
20521,2024-09-30,2,21,11,False
20522,2024-09-30,2,22,6,False
20523,2024-09-30,2,23,6,False
20524,2024-09-30,2,24,9,False
20525,2024-09-30,2,25,13,False
20526,2024-09-30,3,1,9,False
20527,2024-09-30,3,2,5,False
20528,2024-09-30,3,3,7,False
20529,2024-09-30,3,4,6,False
20530,2024-09-30,3,5,6,False
20531,2024-09-30,3,6,12,False
20532,2024-09-30,3,7,9,False
20533,2024-09-30,3,8,12,False
20534,2024-09-30,3,9,7,False
20535,2024-09-30,3,10,8,False
20536,2024-09-30,3,11,7,False
20537,2024-09-30,3,12,15,False
20538,2024-09-30,3,13,8,False
20539,2024-09-30,3,14,13,False
20540,2024-09-30,3,15,3,False
20541,2024-09-30,3,16,5,False
20542,2024-09-30,3,17,10,False
20543,2024-09-30,3,18,9,False
20544,2024-09-30,3,19,12,False
20545,2024-09-30,3,20,4,False
20546,2024-09-30,3,21,1,False
20547,2024-09-30,3,22,4,False
20548,2024-09-30,3,23,2,False
20549,2024-09-30,3,24,1,False
20550,2024-09-30,3,25,3,False
20551,2024-10-01,1,1,31,False
20552,2024-10-01,1,2,28,False
20553,2024-10-01,1,3,24,False
20554,2024-10-01,1,4,29,False
20555,2024-10-01,1,5,11,False
20556,2024-10-01,1,6,26,False
20557,2024-10-01,1,7,34,False
20558,2024-10-01,1,8,24,False
20559,2024-10-01,1,9,12,False
20560,2024-10-01,1,10,31,False
20561,2024-10-01,1,11,39,False
20562,2024-10-01,1,12,29,False
20563,2024-10-01,1,13,17,False
20564,2024-10-01,1,14,20,False
20565,2024-10-01,1,15,10,False
20566,2024-10-01,1,16,16,False
20567,2024-10-01,1,17,16,False
20568,2024-10-01,1,18,37,True
20569,2024-10-01,1,19,25,False
20570,2024-10-01,1,20,14,False
20571,2024-10-01,1,21,12,False
20572,2024-10-01,1,22,14,False
20573,2024-10-01,1,23,5,False
20574,2024-10-01,1,24,13,False
20575,2024-10-01,1,25,14,False
20576,2024-10-01,2,1,27,False
20577,2024-10-01,2,2,20,False
20578,2024-10-01,2,3,18,False
20579,2024-10-01,2,4,30,False
20580,2024-10-01,2,5,17,False
20581,2024-10-01,2,6,35,True
20582,2024-10-01,2,7,19,False
20583,2024-10-01,2,8,23,False
20584,2024-10-01,2,9,19,False
20585,2024-10-01,2,10,25,False
20586,2024-10-01,2,11,26,False
20587,2024-10-01,2,12,22,False
20588,2024-10-01,2,13,14,False
20589,2024-10-01,2,14,17,False
20590,2024-10-01,2,15,17,True
20591,2024-10-01,2,16,5,False
20592,2024-10-01,2,17,16,False
20593,2024-10-01,2,18,25,False
20594,2024-10-01,2,19,25,False
20595,2024-10-01,2,20,13,False
20596,2024-10-01,2,21,8,False
20597,2024-10-01,2,22,10,False
20598,2024-10-01,2,23,11,False
20599,2024-10-01,2,24,11,False
20600,2024-10-01,2,25,9,False
20601,2024-10-01,3,1,21,False
20602,2024-10-01,3,2,9,False
20603,2024-10-01,3,3,6,False
20604,2024-10-01,3,4,7,False
20605,2024-10-01,3,5,7,False
20606,2024-10-01,3,6,16,False
20607,2024-10-01,3,7,10,False
20608,2024-10-01,3,8,11,False
20609,2024-10-01,3,9,8,False
20610,2024-10-01,3,10,14,False
20611,2024-10-01,3,11,17,False
20612,2024-10-01,3,12,18,False
20613,2024-10-01,3,13,9,False
20614,2024-10-01,3,14,9,False
20615,2024-10-01,3,15,8,False
20616,2024-10-01,3,16,7,False
20617,2024-10-01,3,17,10,False
20618,2024-10-01,3,18,11,False
20619,2024-10-01,3,19,10,False
20620,2024-10-01,3,20,5,False
20621,2024-10-01,3,21,8,False
20622,2024-10-01,3,22,7,False
20623,2024-10-01,3,23,0,False
20624,2024-10-01,3,24,4,False
20625,2024-10-01,3,25,7,False
20626,2024-10-02,1,1,33,False
20627,2024-10-02,1,2,27,False
20628,2024-10-02,1,3,22,False
20629,2024-10-02,1,4,27,False
20630,2024-10-02,1,5,12,False
20631,2024-10-02,1,6,29,False
20632,2024-10-02,1,7,19,False
20633,2024-10-02,1,8,24,False
20634,2024-10-02,1,9,18,False
20635,2024-10-02,1,10,37,False
20636,2024-10-02,1,11,26,False
20637,2024-10-02,1,12,37,False
20638,2024-10-02,1,13,15,False
20639,2024-10-02,1,14,33,False
20640,2024-10-02,1,15,10,False
20641,2024-10-02,1,16,15,False
20642,2024-10-02,1,17,18,False
20643,2024-10-02,1,18,25,False
20644,2024-10-02,1,19,29,False
20645,2024-10-02,1,20,25,False
20646,2024-10-02,1,21,9,False
20647,2024-10-02,1,22,9,False
20648,2024-10-02,1,23,9,False
20649,2024-10-02,1,24,6,False
20650,2024-10-02,1,25,14,False
20651,2024-10-02,2,1,31,False
20652,2024-10-02,2,2,8,False
20653,2024-10-02,2,3,13,False
20654,2024-10-02,2,4,17,False
20655,2024-10-02,2,5,21,False
20656,2024-10-02,2,6,24,False
20657,2024-10-02,2,7,10,False
20658,2024-10-02,2,8,19,False
20659,2024-10-02,2,9,19,False
20660,2024-10-02,2,10,27,False
20661,2024-10-02,2,11,14,False
20662,2024-10-02,2,12,40,False
20663,2024-10-02,2,13,7,False
20664,2024-10-02,2,14,23,False
20665,2024-10-02,2,15,14,False
20666,2024-10-02,2,16,9,False
20667,2024-10-02,2,17,30,True
20668,2024-10-02,2,18,19,False
20669,2024-10-02,2,19,16,False
20670,2024-10-02,2,20,6,False
20671,2024-10-02,2,21,15,True
20672,2024-10-02,2,22,8,False
20673,2024-10-02,2,23,2,False
20674,2024-10-02,2,24,4,False
20675,2024-10-02,2,25,7,False
20676,2024-10-02,3,1,13,False
20677,2024-10-02,3,2,11,False
20678,2024-10-02,3,3,11,False
20679,2024-10-02,3,4,12,False
20680,2024-10-02,3,5,7,False
20681,2024-10-02,3,6,17,False
20682,2024-10-02,3,7,19,False
20683,2024-10-02,3,8,13,False
20684,2024-10-02,3,9,14,False
20685,2024-10-02,3,10,15,False
20686,2024-10-02,3,11,10,False
20687,2024-10-02,3,12,13,False
20688,2024-10-02,3,13,11,False
20689,2024-10-02,3,14,6,False
20690,2024-10-02,3,15,4,False
20691,2024-10-02,3,16,6,False
20692,2024-10-02,3,17,11,False
20693,2024-10-02,3,18,6,False
20694,2024-10-02,3,19,11,False
20695,2024-10-02,3,20,4,False
20696,2024-10-02,3,21,12,False
20697,2024-10-02,3,22,4,False
20698,2024-10-02,3,23,1,False
20699,2024-10-02,3,24,0,False
20700,2024-10-02,3,25,5,False
20701,2024-10-03,1,1,34,False
20702,2024-10-03,1,2,23,False
20703,2024-10-03,1,3,20,False
20704,2024-10-03,1,4,40,True
20705,2024-10-03,1,5,27,False
20706,2024-10-03,1,6,45,True
20707,2024-10-03,1,7,24,False
20708,2024-10-03,1,8,28,False
20709,2024-10-03,1,9,16,False
20710,2024-10-03,1,10,31,False
20711,2024-10-03,1,11,31,False
20712,2024-10-03,1,12,46,False
20713,2024-10-03,1,13,29,False
20714,2024-10-03,1,14,24,False
20715,2024-10-03,1,15,16,False
20716,2024-10-03,1,16,16,False
20717,2024-10-03,1,17,26,False
20718,2024-10-03,1,18,20,False
20719,2024-10-03,1,19,27,False
20720,2024-10-03,1,20,16,False
20721,2024-10-03,1,21,9,False
20722,2024-10-03,1,22,17,False
20723,2024-10-03,1,23,13,False
20724,2024-10-03,1,24,7,False
20725,2024-10-03,1,25,15,False
20726,2024-10-03,2,1,40,False
20727,2024-10-03,2,2,20,False
20728,2024-10-03,2,3,8,False
20729,2024-10-03,2,4,15,False
20730,2024-10-03,2,5,5,False
20731,2024-10-03,2,6,22,False
20732,2024-10-03,2,7,23,False
20733,2024-10-03,2,8,26,False
20734,2024-10-03,2,9,10,False
20735,2024-10-03,2,10,20,False
20736,2024-10-03,2,11,31,False
20737,2024-10-03,2,12,23,False
20738,2024-10-03,2,13,11,False
20739,2024-10-03,2,14,28,False
20740,2024-10-03,2,15,9,False
20741,2024-10-03,2,16,10,False
20742,2024-10-03,2,17,26,True
20743,2024-10-03,2,18,21,False
20744,2024-10-03,2,19,20,False
20745,2024-10-03,2,20,11,False
20746,2024-10-03,2,21,9,False
20747,2024-10-03,2,22,10,False
20748,2024-10-03,2,23,7,False
20749,2024-10-03,2,24,5,False
20750,2024-10-03,2,25,11,False
20751,2024-10-03,3,1,15,False
20752,2024-10-03,3,2,16,True
20753,2024-10-03,3,3,11,False
20754,2024-10-03,3,4,18,False
20755,2024-10-03,3,5,11,False
20756,2024-10-03,3,6,8,False
20757,2024-10-03,3,7,16,False
20758,2024-10-03,3,8,11,False
20759,2024-10-03,3,9,11,False
20760,2024-10-03,3,10,17,False
