UNIT_ID,OPERATION,MACHINE_ID,SHIFT,RUN_TS
U-02074,REFLOW,REF-03,DAY,2026-02-11T00:00:00
U-02074,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-11T00:00:00
U-02074,FUNCTIONAL_TEST,TST-02,DAY,2026-02-11T00:00:00
U-02075,SMT_PLACEMENT,SMT-01,DAY,2026-02-10T00:00:00
U-02075,REFLOW,REF-03,DAY,2026-02-10T00:00:00
U-02075,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-10T00:00:00
U-02075,FUNCTIONAL_TEST,TST-01,DAY,2026-02-10T00:00:00
U-02076,SMT_PLACEMENT,SMT-02,DAY,2026-02-10T00:00:00
U-02076,REFLOW,REF-01,DAY,2026-02-10T00:00:00
U-02076,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-10T00:00:00
U-02076,FUNCTIONAL_TEST,TST-01,DAY,2026-02-10T00:00:00
U-02077,SMT_PLACEMENT,SMT-02,DAY,2026-02-09T00:00:00
U-02077,REFLOW,REF-03,DAY,2026-02-09T00:00:00
U-02077,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-09T00:00:00
U-02077,FUNCTIONAL_TEST,TST-02,DAY,2026-02-09T00:00:00
U-02078,SMT_PLACEMENT,SMT-01,SWING,2026-02-02T00:00:00
U-02078,REFLOW,REF-01,SWING,2026-02-02T00:00:00
U-02078,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-02T00:00:00
U-02078,FUNCTIONAL_TEST,TST-01,SWING,2026-02-02T00:00:00
U-02079,SMT_PLACEMENT,SMT-03,DAY,2026-02-21T00:00:00
U-02079,REFLOW,REF-01,DAY,2026-02-21T00:00:00
U-02079,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-21T00:00:00
U-02079,FUNCTIONAL_TEST,TST-01,DAY,2026-02-21T00:00:00
U-02080,SMT_PLACEMENT,SMT-01,DAY,2026-02-11T00:00:00
U-02080,REFLOW,REF-02,DAY,2026-02-11T00:00:00
U-02080,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-11T00:00:00
U-02080,FUNCTIONAL_TEST,TST-01,DAY,2026-02-11T00:00:00
U-02081,SMT_PLACEMENT,SMT-03,SWING,2026-02-21T00:00:00
U-02081,REFLOW,REF-02,SWING,2026-02-21T00:00:00
U-02081,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-21T00:00:00
U-02081,FUNCTIONAL_TEST,TST-02,SWING,2026-02-21T00:00:00
U-02082,SMT_PLACEMENT,SMT-01,SWING,2026-02-22T00:00:00
U-02082,REFLOW,REF-01,SWING,2026-02-22T00:00:00
U-02082,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-22T00:00:00
U-02082,FUNCTIONAL_TEST,TST-01,SWING,2026-02-22T00:00:00
U-02083,SMT_PLACEMENT,SMT-03,DAY,2026-02-22T00:00:00
U-02083,REFLOW,REF-03,DAY,2026-02-22T00:00:00
U-02083,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-22T00:00:00
U-02083,FUNCTIONAL_TEST,TST-02,DAY,2026-02-22T00:00:00
U-02084,SMT_PLACEMENT,SMT-01,NIGHT,2026-02-16T00:00:00
U-02084,REFLOW,REF-03,NIGHT,2026-02-16T00:00:00
U-02084,FINAL_ASSEMBLY,ASM-02,NIGHT,2026-02-16T00:00:00
U-02084,FUNCTIONAL_TEST,TST-01,NIGHT,2026-02-16T00:00:00
U-02085,SMT_PLACEMENT,SMT-01,NIGHT,2026-02-05T00:00:00
U-02085,REFLOW,REF-02,NIGHT,2026-02-05T00:00:00
U-02085,FINAL_ASSEMBLY,ASM-02,NIGHT,2026-02-05T00:00:00
U-02085,FUNCTIONAL_TEST,TST-02,NIGHT,2026-02-05T00:00:00
U-02086,SMT_PLACEMENT,SMT-02,DAY,2026-02-10T00:00:00
U-02086,REFLOW,REF-03,DAY,2026-02-10T00:00:00
U-02086,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-10T00:00:00
U-02086,FUNCTIONAL_TEST,TST-02,DAY,2026-02-10T00:00:00
U-02087,SMT_PLACEMENT,SMT-02,NIGHT,2026-02-13T00:00:00
U-02087,REFLOW,REF-01,NIGHT,2026-02-13T00:00:00
U-02087,FINAL_ASSEMBLY,ASM-01,NIGHT,2026-02-13T00:00:00
U-02087,FUNCTIONAL_TEST,TST-01,NIGHT,2026-02-13T00:00:00
U-02088,SMT_PLACEMENT,SMT-01,NIGHT,2026-02-11T00:00:00
U-02088,REFLOW,REF-03,NIGHT,2026-02-11T00:00:00
U-02088,FINAL_ASSEMBLY,ASM-02,NIGHT,2026-02-11T00:00:00
U-02088,FUNCTIONAL_TEST,TST-01,NIGHT,2026-02-11T00:00:00
U-02089,SMT_PLACEMENT,SMT-01,NIGHT,2026-02-05T00:00:00
U-02089,REFLOW,REF-02,NIGHT,2026-02-05T00:00:00
U-02089,FINAL_ASSEMBLY,ASM-01,NIGHT,2026-02-05T00:00:00
U-02089,FUNCTIONAL_TEST,TST-01,NIGHT,2026-02-05T00:00:00
U-02090,SMT_PLACEMENT,SMT-01,DAY,2026-02-13T00:00:00
U-02090,REFLOW,REF-03,DAY,2026-02-13T00:00:00
U-02090,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-13T00:00:00
U-02090,FUNCTIONAL_TEST,TST-01,DAY,2026-02-13T00:00:00
U-02091,SMT_PLACEMENT,SMT-01,SWING,2026-02-16T00:00:00
U-02091,REFLOW,REF-02,SWING,2026-02-16T00:00:00
U-02091,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-16T00:00:00
U-02091,FUNCTIONAL_TEST,TST-01,SWING,2026-02-16T00:00:00
U-02092,SMT_PLACEMENT,SMT-01,DAY,2026-02-21T00:00:00
U-02092,REFLOW,REF-03,DAY,2026-02-21T00:00:00
U-02092,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-21T00:00:00
U-02092,FUNCTIONAL_TEST,TST-01,DAY,2026-02-21T00:00:00
U-02093,SMT_PLACEMENT,SMT-01,SWING,2026-02-15T00:00:00
U-02093,REFLOW,REF-03,SWING,2026-02-15T00:00:00
U-02093,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-15T00:00:00
U-02093,FUNCTIONAL_TEST,TST-02,SWING,2026-02-15T00:00:00
U-02094,SMT_PLACEMENT,SMT-01,DAY,2026-02-11T00:00:00
U-02094,REFLOW,REF-03,DAY,2026-02-11T00:00:00
U-02094,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-11T00:00:00
U-02094,FUNCTIONAL_TEST,TST-01,DAY,2026-02-11T00:00:00
U-02095,SMT_PLACEMENT,SMT-01,SWING,2026-02-09T00:00:00
U-02095,REFLOW,REF-03,SWING,2026-02-09T00:00:00
U-02095,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-09T00:00:00
U-02095,FUNCTIONAL_TEST,TST-01,SWING,2026-02-09T00:00:00
U-02096,SMT_PLACEMENT,SMT-01,NIGHT,2026-02-11T00:00:00
U-02096,REFLOW,REF-03,NIGHT,2026-02-11T00:00:00
U-02096,FINAL_ASSEMBLY,ASM-02,NIGHT,2026-02-11T00:00:00
U-02096,FUNCTIONAL_TEST,TST-01,NIGHT,2026-02-11T00:00:00
U-02097,SMT_PLACEMENT,SMT-01,DAY,2026-02-22T00:00:00
U-02097,REFLOW,REF-01,DAY,2026-02-22T00:00:00
U-02097,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-22T00:00:00
U-02097,FUNCTIONAL_TEST,TST-01,DAY,2026-02-22T00:00:00
U-02098,SMT_PLACEMENT,SMT-03,DAY,2026-02-16T00:00:00
U-02098,REFLOW,REF-03,DAY,2026-02-16T00:00:00
U-02098,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-16T00:00:00
U-02098,FUNCTIONAL_TEST,TST-01,DAY,2026-02-16T00:00:00
U-02099,SMT_PLACEMENT,SMT-01,DAY,2026-02-21T00:00:00
U-02099,REFLOW,REF-01,DAY,2026-02-21T00:00:00
U-02099,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-21T00:00:00
U-02099,FUNCTIONAL_TEST,TST-02,DAY,2026-02-21T00:00:00
U-02100,SMT_PLACEMENT,SMT-01,DAY,2026-02-12T00:00:00
U-02100,REFLOW,REF-03,DAY,2026-02-12T00:00:00
U-02100,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-12T00:00:00
U-02100,FUNCTIONAL_TEST,TST-02,DAY,2026-02-12T00:00:00
U-02101,SMT_PLACEMENT,SMT-01,DAY,2026-02-21T00:00:00
U-02101,REFLOW,REF-01,DAY,2026-02-21T00:00:00
U-02101,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-21T00:00:00
U-02101,FUNCTIONAL_TEST,TST-01,DAY,2026-02-21T00:00:00
U-02102,SMT_PLACEMENT,SMT-02,DAY,2026-02-18T00:00:00
U-02102,REFLOW,REF-03,DAY,2026-02-18T00:00:00
U-02102,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-18T00:00:00
U-02102,FUNCTIONAL_TEST,TST-01,DAY,2026-02-18T00:00:00
U-02103,SMT_PLACEMENT,SMT-01,DAY,2026-02-14T00:00:00
U-02103,REFLOW,REF-03,DAY,2026-02-14T00:00:00
U-02103,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-14T00:00:00
U-02103,FUNCTIONAL_TEST,TST-02,DAY,2026-02-14T00:00:00
U-02104,SMT_PLACEMENT,SMT-01,DAY,2026-02-11T00:00:00
U-02104,REFLOW,REF-03,DAY,2026-02-11T00:00:00
U-02104,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-11T00:00:00
U-02104,FUNCTIONAL_TEST,TST-01,DAY,2026-02-11T00:00:00
U-02105,SMT_PLACEMENT,SMT-01,DAY,2026-02-16T00:00:00
U-02105,REFLOW,REF-01,DAY,2026-02-16T00:00:00
U-02105,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-16T00:00:00
U-02105,FUNCTIONAL_TEST,TST-02,DAY,2026-02-16T00:00:00
U-02106,SMT_PLACEMENT,SMT-01,SWING,2026-02-09T00:00:00
U-02106,REFLOW,REF-03,SWING,2026-02-09T00:00:00
U-02106,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-09T00:00:00
U-02106,FUNCTIONAL_TEST,TST-01,SWING,2026-02-09T00:00:00
U-02107,SMT_PLACEMENT,SMT-01,SWING,2026-02-18T00:00:00
U-02107,REFLOW,REF-03,SWING,2026-02-18T00:00:00
U-02107,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-18T00:00:00
U-02107,FUNCTIONAL_TEST,TST-02,SWING,2026-02-18T00:00:00
U-02108,SMT_PLACEMENT,SMT-01,DAY,2026-02-21T00:00:00
U-02108,REFLOW,REF-02,DAY,2026-02-21T00:00:00
U-02108,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-21T00:00:00
U-02108,FUNCTIONAL_TEST,TST-01,DAY,2026-02-21T00:00:00
U-02109,SMT_PLACEMENT,SMT-01,SWING,2026-02-05T00:00:00
U-02109,REFLOW,REF-01,SWING,2026-02-05T00:00:00
U-02109,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-05T00:00:00
U-02109,FUNCTIONAL_TEST,TST-02,SWING,2026-02-05T00:00:00
U-02110,SMT_PLACEMENT,SMT-01,DAY,2026-02-02T00:00:00
U-02110,REFLOW,REF-03,DAY,2026-02-02T00:00:00
U-02110,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-02T00:00:00
U-02110,FUNCTIONAL_TEST,TST-02,DAY,2026-02-02T00:00:00
U-02111,SMT_PLACEMENT,SMT-01,DAY,2026-02-15T00:00:00
U-02111,REFLOW,REF-01,DAY,2026-02-15T00:00:00
U-02111,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-15T00:00:00
U-02111,FUNCTIONAL_TEST,TST-02,DAY,2026-02-15T00:00:00
U-02112,SMT_PLACEMENT,SMT-02,DAY,2026-02-16T00:00:00
U-02112,REFLOW,REF-03,DAY,2026-02-16T00:00:00
U-02112,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-16T00:00:00
U-02112,FUNCTIONAL_TEST,TST-02,DAY,2026-02-16T00:00:00
U-02113,SMT_PLACEMENT,SMT-01,SWING,2026-02-14T00:00:00
U-02113,REFLOW,REF-01,SWING,2026-02-14T00:00:00
U-02113,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-14T00:00:00
U-02113,FUNCTIONAL_TEST,TST-02,SWING,2026-02-14T00:00:00
U-02114,SMT_PLACEMENT,SMT-02,NIGHT,2026-02-06T00:00:00
U-02114,REFLOW,REF-01,NIGHT,2026-02-06T00:00:00
U-02114,FINAL_ASSEMBLY,ASM-01,NIGHT,2026-02-06T00:00:00
U-02114,FUNCTIONAL_TEST,TST-02,NIGHT,2026-02-06T00:00:00
U-02115,SMT_PLACEMENT,SMT-01,DAY,2026-02-02T00:00:00
U-02115,REFLOW,REF-02,DAY,2026-02-02T00:00:00
U-02115,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-02T00:00:00
U-02115,FUNCTIONAL_TEST,TST-02,DAY,2026-02-02T00:00:00
U-02116,SMT_PLACEMENT,SMT-01,SWING,2026-02-05T00:00:00
U-02116,REFLOW,REF-03,SWING,2026-02-05T00:00:00
U-02116,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-05T00:00:00
U-02116,FUNCTIONAL_TEST,TST-02,SWING,2026-02-05T00:00:00
U-02117,SMT_PLACEMENT,SMT-01,SWING,2026-02-20T00:00:00
U-02117,REFLOW,REF-03,SWING,2026-02-20T00:00:00
U-02117,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-20T00:00:00
U-02117,FUNCTIONAL_TEST,TST-01,SWING,2026-02-20T00:00:00
U-02118,SMT_PLACEMENT,SMT-01,DAY,2026-02-17T00:00:00
U-02118,REFLOW,REF-03,DAY,2026-02-17T00:00:00
U-02118,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-17T00:00:00
U-02118,FUNCTIONAL_TEST,TST-01,DAY,2026-02-17T00:00:00
U-02119,SMT_PLACEMENT,SMT-01,DAY,2026-02-21T00:00:00
U-02119,REFLOW,REF-01,DAY,2026-02-21T00:00:00
U-02119,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-21T00:00:00
U-02119,FUNCTIONAL_TEST,TST-02,DAY,2026-02-21T00:00:00
U-02120,SMT_PLACEMENT,SMT-01,DAY,2026-02-06T00:00:00
U-02120,REFLOW,REF-01,DAY,2026-02-06T00:00:00
U-02120,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-06T00:00:00
U-02120,FUNCTIONAL_TEST,TST-01,DAY,2026-02-06T00:00:00
U-02121,SMT_PLACEMENT,SMT-01,SWING,2026-02-16T00:00:00
U-02121,REFLOW,REF-01,SWING,2026-02-16T00:00:00
U-02121,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-16T00:00:00
U-02121,FUNCTIONAL_TEST,TST-02,SWING,2026-02-16T00:00:00
U-02122,SMT_PLACEMENT,SMT-02,DAY,2026-02-16T00:00:00
U-02122,REFLOW,REF-01,DAY,2026-02-16T00:00:00
U-02122,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-16T00:00:00
U-02122,FUNCTIONAL_TEST,TST-01,DAY,2026-02-16T00:00:00
U-02123,SMT_PLACEMENT,SMT-01,DAY,2026-02-12T00:00:00
U-02123,REFLOW,REF-02,DAY,2026-02-12T00:00:00
U-02123,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-12T00:00:00
U-02123,FUNCTIONAL_TEST,TST-02,DAY,2026-02-12T00:00:00
U-02124,SMT_PLACEMENT,SMT-01,SWING,2026-02-12T00:00:00
U-02124,REFLOW,REF-01,SWING,2026-02-12T00:00:00
U-02124,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-12T00:00:00
U-02124,FUNCTIONAL_TEST,TST-02,SWING,2026-02-12T00:00:00
U-02125,SMT_PLACEMENT,SMT-01,NIGHT,2026-02-15T00:00:00
U-02125,REFLOW,REF-02,NIGHT,2026-02-15T00:00:00
U-02125,FINAL_ASSEMBLY,ASM-01,NIGHT,2026-02-15T00:00:00
U-02125,FUNCTIONAL_TEST,TST-01,NIGHT,2026-02-15T00:00:00
U-02126,SMT_PLACEMENT,SMT-03,SWING,2026-02-20T00:00:00
U-02126,REFLOW,REF-02,SWING,2026-02-20T00:00:00
U-02126,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-20T00:00:00
U-02126,FUNCTIONAL_TEST,TST-01,SWING,2026-02-20T00:00:00
U-02127,SMT_PLACEMENT,SMT-02,SWING,2026-02-17T00:00:00
U-02127,REFLOW,REF-01,SWING,2026-02-17T00:00:00
U-02127,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-17T00:00:00
U-02127,FUNCTIONAL_TEST,TST-01,SWING,2026-02-17T00:00:00
U-02128,SMT_PLACEMENT,SMT-02,DAY,2026-02-17T00:00:00
U-02128,REFLOW,REF-02,DAY,2026-02-17T00:00:00
U-02128,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-17T00:00:00
U-02128,FUNCTIONAL_TEST,TST-01,DAY,2026-02-17T00:00:00
U-02129,SMT_PLACEMENT,SMT-01,NIGHT,2026-02-11T00:00:00
U-02129,REFLOW,REF-01,NIGHT,2026-02-11T00:00:00
U-02129,FINAL_ASSEMBLY,ASM-01,NIGHT,2026-02-11T00:00:00
U-02129,FUNCTIONAL_TEST,TST-01,NIGHT,2026-02-11T00:00:00
U-02130,SMT_PLACEMENT,SMT-02,DAY,2026-02-08T00:00:00
U-02130,REFLOW,REF-01,DAY,2026-02-08T00:00:00
U-02130,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-08T00:00:00
U-02130,FUNCTIONAL_TEST,TST-02,DAY,2026-02-08T00:00:00
U-02131,SMT_PLACEMENT,SMT-01,SWING,2026-02-22T00:00:00
U-02131,REFLOW,REF-03,SWING,2026-02-22T00:00:00
U-02131,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-22T00:00:00
U-02131,FUNCTIONAL_TEST,TST-01,SWING,2026-02-22T00:00:00
U-02132,SMT_PLACEMENT,SMT-01,DAY,2026-02-14T00:00:00
U-02132,REFLOW,REF-01,DAY,2026-02-14T00:00:00
U-02132,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-14T00:00:00
U-02132,FUNCTIONAL_TEST,TST-02,DAY,2026-02-14T00:00:00
U-02133,SMT_PLACEMENT,SMT-02,SWING,2026-02-08T00:00:00
U-02133,REFLOW,REF-03,SWING,2026-02-08T00:00:00
U-02133,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-08T00:00:00
U-02133,FUNCTIONAL_TEST,TST-01,SWING,2026-02-08T00:00:00
U-02134,SMT_PLACEMENT,SMT-01,SWING,2026-02-11T00:00:00
U-02134,REFLOW,REF-01,SWING,2026-02-11T00:00:00
U-02134,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-11T00:00:00
U-02134,FUNCTIONAL_TEST,TST-01,SWING,2026-02-11T00:00:00
U-02135,SMT_PLACEMENT,SMT-01,DAY,2026-02-08T00:00:00
U-02135,REFLOW,REF-02,DAY,2026-02-08T00:00:00
U-02135,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-08T00:00:00
U-02135,FUNCTIONAL_TEST,TST-01,DAY,2026-02-08T00:00:00
U-02136,SMT_PLACEMENT,SMT-03,SWING,2026-02-17T00:00:00
U-02136,REFLOW,REF-03,SWING,2026-02-17T00:00:00
U-02136,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-17T00:00:00
U-02136,FUNCTIONAL_TEST,TST-02,SWING,2026-02-17T00:00:00
U-02137,SMT_PLACEMENT,SMT-01,SWING,2026-02-10T00:00:00
U-02137,REFLOW,REF-03,SWING,2026-02-10T00:00:00
U-02137,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-10T00:00:00
U-02137,FUNCTIONAL_TEST,TST-01,SWING,2026-02-10T00:00:00
U-02138,SMT_PLACEMENT,SMT-01,DAY,2026-02-11T00:00:00
U-02138,REFLOW,REF-02,DAY,2026-02-11T00:00:00
U-02138,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-11T00:00:00
U-02138,FUNCTIONAL_TEST,TST-02,DAY,2026-02-11T00:00:00
U-02139,SMT_PLACEMENT,SMT-01,NIGHT,2026-02-10T00:00:00
U-02139,REFLOW,REF-02,NIGHT,2026-02-10T00:00:00
U-02139,FINAL_ASSEMBLY,ASM-01,NIGHT,2026-02-10T00:00:00
U-02139,FUNCTIONAL_TEST,TST-01,NIGHT,2026-02-10T00:00:00
U-02140,SMT_PLACEMENT,SMT-01,DAY,2026-02-12T00:00:00
U-02140,REFLOW,REF-01,DAY,2026-02-12T00:00:00
U-02140,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-12T00:00:00
U-02140,FUNCTIONAL_TEST,TST-01,DAY,2026-02-12T00:00:00
U-02141,SMT_PLACEMENT,SMT-01,SWING,2026-02-22T00:00:00
U-02141,REFLOW,REF-03,SWING,2026-02-22T00:00:00
U-02141,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-22T00:00:00
U-02141,FUNCTIONAL_TEST,TST-02,SWING,2026-02-22T00:00:00
U-02142,SMT_PLACEMENT,SMT-01,SWING,2026-02-04T00:00:00
U-02142,REFLOW,REF-01,SWING,2026-02-04T00:00:00
U-02142,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-04T00:00:00
U-02142,FUNCTIONAL_TEST,TST-01,SWING,2026-02-04T00:00:00
U-02143,SMT_PLACEMENT,SMT-02,SWING,2026-02-17T00:00:00
U-02143,REFLOW,REF-02,SWING,2026-02-17T00:00:00
U-02143,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-17T00:00:00
U-02143,FUNCTIONAL_TEST,TST-01,SWING,2026-02-17T00:00:00
U-02144,SMT_PLACEMENT,SMT-01,DAY,2026-02-04T00:00:00
U-02144,REFLOW,REF-03,DAY,2026-02-04T00:00:00
U-02144,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-04T00:00:00
U-02144,FUNCTIONAL_TEST,TST-02,DAY,2026-02-04T00:00:00
U-02145,SMT_PLACEMENT,SMT-01,SWING,2026-02-18T00:00:00
U-02145,REFLOW,REF-01,SWING,2026-02-18T00:00:00
U-02145,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-18T00:00:00
U-02145,FUNCTIONAL_TEST,TST-01,SWING,2026-02-18T00:00:00
U-02146,SMT_PLACEMENT,SMT-01,SWING,2026-02-05T00:00:00
U-02146,REFLOW,REF-03,SWING,2026-02-05T00:00:00
U-02146,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-05T00:00:00
U-02146,FUNCTIONAL_TEST,TST-02,SWING,2026-02-05T00:00:00
U-02147,SMT_PLACEMENT,SMT-01,DAY,2026-02-19T00:00:00
U-02147,REFLOW,REF-02,DAY,2026-02-19T00:00:00
U-02147,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-19T00:00:00
U-02147,FUNCTIONAL_TEST,TST-02,DAY,2026-02-19T00:00:00
U-02148,SMT_PLACEMENT,SMT-03,NIGHT,2026-02-07T00:00:00
U-02148,REFLOW,REF-03,NIGHT,2026-02-07T00:00:00
U-02148,FINAL_ASSEMBLY,ASM-01,NIGHT,2026-02-07T00:00:00
U-02148,FUNCTIONAL_TEST,TST-01,NIGHT,2026-02-07T00:00:00
U-02149,SMT_PLACEMENT,SMT-01,NIGHT,2026-02-21T00:00:00
U-02149,REFLOW,REF-01,NIGHT,2026-02-21T00:00:00
U-02149,FINAL_ASSEMBLY,ASM-02,NIGHT,2026-02-21T00:00:00
U-02149,FUNCTIONAL_TEST,TST-02,NIGHT,2026-02-21T00:00:00
U-02150,SMT_PLACEMENT,SMT-02,DAY,2026-02-19T00:00:00
U-02150,REFLOW,REF-03,DAY,2026-02-19T00:00:00
U-02150,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-19T00:00:00
U-02150,FUNCTIONAL_TEST,TST-02,DAY,2026-02-19T00:00:00
U-02151,SMT_PLACEMENT,SMT-01,SWING,2026-02-11T00:00:00
U-02151,REFLOW,REF-02,SWING,2026-02-11T00:00:00
U-02151,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-11T00:00:00
U-02151,FUNCTIONAL_TEST,TST-02,SWING,2026-02-11T00:00:00
U-02152,SMT_PLACEMENT,SMT-01,DAY,2026-02-22T00:00:00
U-02152,REFLOW,REF-01,DAY,2026-02-22T00:00:00
U-02152,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-22T00:00:00
U-02152,FUNCTIONAL_TEST,TST-01,DAY,2026-02-22T00:00:00
U-02153,SMT_PLACEMENT,SMT-02,DAY,2026-02-18T00:00:00
U-02153,REFLOW,REF-01,DAY,2026-02-18T00:00:00
U-02153,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-18T00:00:00
U-02153,FUNCTIONAL_TEST,TST-01,DAY,2026-02-18T00:00:00
U-02154,SMT_PLACEMENT,SMT-01,NIGHT,2026-02-15T00:00:00
U-02154,REFLOW,REF-03,NIGHT,2026-02-15T00:00:00
U-02154,FINAL_ASSEMBLY,ASM-01,NIGHT,2026-02-15T00:00:00
U-02154,FUNCTIONAL_TEST,TST-01,NIGHT,2026-02-15T00:00:00
U-02155,SMT_PLACEMENT,SMT-03,NIGHT,2026-02-13T00:00:00
U-02155,REFLOW,REF-01,NIGHT,2026-02-13T00:00:00
U-02155,FINAL_ASSEMBLY,ASM-02,NIGHT,2026-02-13T00:00:00
U-02155,FUNCTIONAL_TEST,TST-01,NIGHT,2026-02-13T00:00:00
U-02156,SMT_PLACEMENT,SMT-01,SWING,2026-02-15T00:00:00
U-02156,REFLOW,REF-01,SWING,2026-02-15T00:00:00
U-02156,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-15T00:00:00
U-02156,FUNCTIONAL_TEST,TST-01,SWING,2026-02-15T00:00:00
U-02157,SMT_PLACEMENT,SMT-01,NIGHT,2026-02-17T00:00:00
U-02157,REFLOW,REF-03,NIGHT,2026-02-17T00:00:00
U-02157,FINAL_ASSEMBLY,ASM-01,NIGHT,2026-02-17T00:00:00
U-02157,FUNCTIONAL_TEST,TST-02,NIGHT,2026-02-17T00:00:00
U-02158,SMT_PLACEMENT,SMT-02,NIGHT,2026-02-09T00:00:00
U-02158,REFLOW,REF-03,NIGHT,2026-02-09T00:00:00
U-02158,FINAL_ASSEMBLY,ASM-02,NIGHT,2026-02-09T00:00:00
U-02158,FUNCTIONAL_TEST,TST-01,NIGHT,2026-02-09T00:00:00
U-02159,SMT_PLACEMENT,SMT-01,SWING,2026-02-09T00:00:00
U-02159,REFLOW,REF-03,SWING,2026-02-09T00:00:00
U-02159,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-09T00:00:00
U-02159,FUNCTIONAL_TEST,TST-02,SWING,2026-02-09T00:00:00
U-02160,SMT_PLACEMENT,SMT-01,SWING,2026-02-09T00:00:00
U-02160,REFLOW,REF-03,SWING,2026-02-09T00:00:00
U-02160,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-09T00:00:00
U-02160,FUNCTIONAL_TEST,TST-02,SWING,2026-02-09T00:00:00
U-02161,SMT_PLACEMENT,SMT-02,SWING,2026-02-22T00:00:00
U-02161,REFLOW,REF-01,SWING,2026-02-22T00:00:00
U-02161,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-22T00:00:00
U-02161,FUNCTIONAL_TEST,TST-02,SWING,2026-02-22T00:00:00
U-02162,SMT_PLACEMENT,SMT-03,SWING,2026-02-03T00:00:00
U-02162,REFLOW,REF-01,SWING,2026-02-03T00:00:00
U-02162,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-03T00:00:00
