UNIT_ID,LOT_ID
U-01905,SA-ENC-L07
U-01906,SA-PCBA-L11
U-01906,SA-BATT-L08
U-01906,SA-DISP-L09
U-01906,SA-ENC-L07
U-01907,SA-PCBA-L15
U-01907,SA-BATT-L04
U-01907,SA-DISP-L02
U-01907,SA-ENC-L03
U-01908,SA-PCBA-L15
U-01908,SA-BATT-L01
U-01908,SA-DISP-L06
U-01908,SA-ENC-L03
U-01909,SA-PCBA-L17
U-01909,SA-BATT-L09
U-01909,SA-DISP-L04
U-01909,SA-ENC-L02
U-01910,SA-PCBA-L10
U-01910,SA-BATT-L06
U-01910,SA-DISP-L01
U-01910,SA-ENC-L04
U-01911,SA-PCBA-L15
U-01911,SA-BATT-L10
U-01911,SA-DISP-L08
U-01911,SA-ENC-L01
U-01912,SA-PCBA-L19
U-01912,SA-BATT-L05
U-01912,SA-DISP-L01
U-01912,SA-ENC-L04
U-01913,SA-PCBA-L13
U-01913,SA-BATT-L08
U-01913,SA-DISP-L04
U-01913,SA-ENC-L08
U-01914,SA-PCBA-L05
U-01914,SA-BATT-L08
U-01914,SA-DISP-L04
U-01914,SA-ENC-L02
U-01915,SA-PCBA-L06
U-01915,SA-BATT-L04
U-01915,SA-DISP-L04
U-01915,SA-ENC-L03
U-01916,SA-PCBA-L18
U-01916,SA-BATT-L04
U-01916,SA-DISP-L10
U-01916,SA-ENC-L07
U-01917,SA-PCBA-L09
U-01917,SA-BATT-L07
U-01917,SA-DISP-L03
U-01917,SA-ENC-L02
U-01918,SA-PCBA-L04
U-01918,SA-BATT-L07
U-01918,SA-DISP-L02
U-01918,SA-ENC-L08
U-01919,SA-PCBA-L18
U-01919,SA-BATT-L02
U-01919,SA-DISP-L05
U-01919,SA-ENC-L02
U-01920,SA-PCBA-L09
U-01920,SA-BATT-L09
U-01920,SA-DISP-L04
U-01920,SA-ENC-L08
U-01921,SA-PCBA-L07
U-01921,SA-BATT-L01
U-01921,SA-DISP-L03
U-01921,SA-ENC-L07
U-01922,SA-PCBA-L07
U-01922,SA-BATT-L07
U-01922,SA-DISP-L07
U-01922,SA-ENC-L08
U-01923,SA-PCBA-L13
U-01923,SA-BATT-L04
U-01923,SA-DISP-L05
U-01923,SA-ENC-L03
U-01924,SA-PCBA-L20
U-01924,SA-BATT-L10
U-01924,SA-DISP-L09
U-01924,SA-ENC-L01
U-01925,SA-PCBA-L01
U-01925,SA-BATT-L02
U-01925,SA-DISP-L08
U-01925,SA-ENC-L08
U-01926,SA-PCBA-L10
U-01926,SA-BATT-L06
U-01926,SA-DISP-L02
U-01926,SA-ENC-L08
U-01927,SA-PCBA-L04
U-01927,SA-BATT-L09
U-01927,SA-DISP-L07
U-01927,SA-ENC-L04
U-01928,SA-PCBA-L19
U-01928,SA-BATT-L03
U-01928,SA-DISP-L03
U-01928,SA-ENC-L08
U-01929,SA-PCBA-L11
U-01929,SA-BATT-L01
U-01929,SA-DISP-L03
U-01929,SA-ENC-L06
U-01930,SA-PCBA-L13
U-01930,SA-BATT-L08
U-01930,SA-DISP-L03
U-01930,SA-ENC-L03
U-01931,SA-PCBA-L09
U-01931,SA-BATT-L07
U-01931,SA-DISP-L02
U-01931,SA-ENC-L06
U-01932,SA-PCBA-L17
U-01932,SA-BATT-L09
U-01932,SA-DISP-L08
U-01932,SA-ENC-L06
U-01933,SA-PCBA-L16
U-01933,SA-BATT-L07
U-01933,SA-DISP-L07
U-01933,SA-ENC-L02
U-01934,SA-PCBA-L03
U-01934,SA-BATT-L05
U-01934,SA-DISP-L04
U-01934,SA-ENC-L02
U-01935,SA-PCBA-L01
U-01935,SA-BATT-L08
U-01935,SA-DISP-L09
U-01935,SA-ENC-L02
U-01936,SA-PCBA-L02
U-01936,SA-BATT-L07
U-01936,SA-DISP-L09
U-01936,SA-ENC-L01
U-01937,SA-PCBA-L09
U-01937,SA-BATT-L03
U-01937,SA-DISP-L04
U-01937,SA-ENC-L01
U-01938,SA-PCBA-L01
U-01938,SA-BATT-L06
U-01938,SA-DISP-L03
U-01938,SA-ENC-L03
U-01939,SA-PCBA-L13
U-01939,SA-BATT-L02
U-01939,SA-DISP-L05
U-01939,SA-ENC-L06
U-01940,SA-PCBA-L05
U-01940,SA-BATT-L03
U-01940,SA-DISP-L03
U-01940,SA-ENC-L03
U-01941,SA-PCBA-L01
U-01941,SA-BATT-L02
U-01941,SA-DISP-L10
U-01941,SA-ENC-L01
U-01942,SA-PCBA-L06
U-01942,SA-BATT-L06
U-01942,SA-DISP-L03
U-01942,SA-ENC-L07
U-01943,SA-PCBA-L11
U-01943,SA-BATT-L03
U-01943,SA-DISP-L04
U-01943,SA-ENC-L05
U-01944,SA-PCBA-L19
U-01944,SA-BATT-L09
U-01944,SA-DISP-L07
U-01944,SA-ENC-L07
U-01945,SA-PCBA-L08
U-01945,SA-BATT-L05
U-01945,SA-DISP-L10
U-01945,SA-ENC-L06
U-01946,SA-PCBA-L13
U-01946,SA-BATT-L06
U-01946,SA-DISP-L06
U-01946,SA-ENC-L02
U-01947,SA-PCBA-L02
U-01947,SA-BATT-L10
U-01947,SA-DISP-L07
U-01947,SA-ENC-L07
U-01948,SA-PCBA-L06
U-01948,SA-BATT-L05
U-01948,SA-DISP-L08
U-01948,SA-ENC-L05
U-01949,SA-PCBA-L05
U-01949,SA-BATT-L10
U-01949,SA-DISP-L09
U-01949,SA-ENC-L06
U-01950,SA-PCBA-L03
U-01950,SA-BATT-L03
U-01950,SA-DISP-L08
U-01950,SA-ENC-L07
U-01951,SA-PCBA-L14
U-01951,SA-BATT-L09
U-01951,SA-DISP-L06
U-01951,SA-ENC-L07
U-01952,SA-PCBA-L16
U-01952,SA-BATT-L10
U-01952,SA-DISP-L04
U-01952,SA-ENC-L02
U-01953,SA-PCBA-L03
U-01953,SA-BATT-L01
U-01953,SA-DISP-L04
U-01953,SA-ENC-L01
U-01954,SA-PCBA-L11
U-01954,SA-BATT-L09
U-01954,SA-DISP-L10
U-01954,SA-ENC-L07
U-01955,SA-PCBA-L04
U-01955,SA-BATT-L03
U-01955,SA-DISP-L02
U-01955,SA-ENC-L05
U-01956,SA-PCBA-L07
U-01956,SA-BATT-L07
U-01956,SA-DISP-L05
U-01956,SA-ENC-L06
U-01957,SA-PCBA-L10
U-01957,SA-BATT-L01
U-01957,SA-DISP-L04
U-01957,SA-ENC-L07
U-01958,SA-PCBA-L10
U-01958,SA-BATT-L10
U-01958,SA-DISP-L08
U-01958,SA-ENC-L02
U-01959,SA-PCBA-L16
U-01959,SA-BATT-L02
U-01959,SA-DISP-L03
U-01959,SA-ENC-L06
U-01960,SA-PCBA-L08
U-01960,SA-BATT-L04
U-01960,SA-DISP-L04
U-01960,SA-ENC-L05
U-01961,SA-PCBA-L18
U-01961,SA-BATT-L02
U-01961,SA-DISP-L05
U-01961,SA-ENC-L01
U-01962,SA-PCBA-L20
U-01962,SA-BATT-L04
U-01962,SA-DISP-L01
U-01962,SA-ENC-L02
U-01963,SA-PCBA-L03
U-01963,SA-BATT-L01
U-01963,SA-DISP-L01
U-01963,SA-ENC-L05
U-01964,SA-PCBA-L14
U-01964,SA-BATT-L02
U-01964,SA-DISP-L07
U-01964,SA-ENC-L01
U-01965,SA-PCBA-L11
U-01965,SA-BATT-L09
U-01965,SA-DISP-L06
U-01965,SA-ENC-L05
U-01966,SA-PCBA-L19
U-01966,SA-BATT-L02
U-01966,SA-DISP-L08
U-01966,SA-ENC-L02
U-01967,SA-PCBA-L19
U-01967,SA-BATT-L02
U-01967,SA-DISP-L04
U-01967,SA-ENC-L03
U-01968,SA-PCBA-L07
U-01968,SA-BATT-L09
U-01968,SA-DISP-L09
U-01968,SA-ENC-L02
U-01969,SA-PCBA-L08
U-01969,SA-BATT-L07
U-01969,SA-DISP-L08
U-01969,SA-ENC-L06
U-01970,SA-PCBA-L19
U-01970,SA-BATT-L05
U-01970,SA-DISP-L10
U-01970,SA-ENC-L02
U-01971,SA-PCBA-L10
U-01971,SA-BATT-L01
U-01971,SA-DISP-L02
U-01971,SA-ENC-L04
U-01972,SA-PCBA-L17
U-01972,SA-BATT-L09
U-01972,SA-DISP-L05
U-01972,SA-ENC-L06
U-01973,SA-PCBA-L12
U-01973,SA-BATT-L05
U-01973,SA-DISP-L08
U-01973,SA-ENC-L02
U-01974,SA-PCBA-L19
U-01974,SA-BATT-L10
U-01974,SA-DISP-L04
U-01974,SA-ENC-L01
U-01975,SA-PCBA-L07
U-01975,SA-BATT-L06
U-01975,SA-DISP-L06
U-01975,SA-ENC-L05
U-01976,SA-PCBA-L12
U-01976,SA-BATT-L07
U-01976,SA-DISP-L06
U-01976,SA-ENC-L01
U-01977,SA-PCBA-L04
U-01977,SA-BATT-L04
U-01977,SA-DISP-L01
U-01977,SA-ENC-L07
U-01978,SA-PCBA-L01
U-01978,SA-BATT-L01
U-01978,SA-DISP-L07
U-01978,SA-ENC-L07
U-01979,SA-PCBA-L14
U-01979,SA-BATT-L03
U-01979,SA-DISP-L04
U-01979,SA-ENC-L02
U-01980,SA-PCBA-L06
U-01980,SA-BATT-L05
U-01980,SA-DISP-L01
U-01980,SA-ENC-L05
U-01981,SA-PCBA-L11
U-01981,SA-BATT-L08
U-01981,SA-DISP-L10
U-01981,SA-ENC-L02
U-01982,SA-PCBA-L07
U-01982,SA-BATT-L06
U-01982,SA-DISP-L08
U-01982,SA-ENC-L03
U-01983,SA-PCBA-L16
U-01983,SA-BATT-L09
U-01983,SA-DISP-L01
U-01983,SA-ENC-L08
U-01984,SA-PCBA-L08
U-01984,SA-BATT-L05
U-01984,SA-DISP-L02
U-01984,SA-ENC-L06
U-01985,SA-PCBA-L10
U-01985,SA-BATT-L03
U-01985,SA-DISP-L09
U-01985,SA-ENC-L01
U-01986,SA-PCBA-L18
U-01986,SA-BATT-L01
U-01986,SA-DISP-L04
U-01986,SA-ENC-L08
U-01987,SA-PCBA-L09
U-01987,SA-BATT-L04
U-01987,SA-DISP-L07
U-01987,SA-ENC-L01
U-01988,SA-PCBA-L11
U-01988,SA-BATT-L03
U-01988,SA-DISP-L10
U-01988,SA-ENC-L01
U-01989,SA-PCBA-L18
U-01989,SA-BATT-L07
U-01989,SA-DISP-L01
U-01989,SA-ENC-L07
U-01990,SA-PCBA-L15
U-01990,SA-BATT-L01
U-01990,SA-DISP-L02
U-01990,SA-ENC-L07
U-01991,SA-PCBA-L02
U-01991,SA-BATT-L03
U-01991,SA-DISP-L06
U-01991,SA-ENC-L04
U-01992,SA-PCBA-L15
U-01992,SA-BATT-L08
U-01992,SA-DISP-L03
U-01992,SA-ENC-L06
U-01993,SA-PCBA-L17
U-01993,SA-BATT-L01
U-01993,SA-DISP-L01
U-01993,SA-ENC-L05
U-01994,SA-PCBA-L04
U-01994,SA-BATT-L06
U-01994,SA-DISP-L09
U-01994,SA-ENC-L06
U-01995,SA-PCBA-L01
U-01995,SA-BATT-L03
U-01995,SA-DISP-L05
U-01995,SA-ENC-L03
U-01996,SA-PCBA-L20
U-01996,SA-BATT-L05
U-01996,SA-DISP-L06
U-01996,SA-ENC-L03
U-01997,SA-PCBA-L17
U-01997,SA-BATT-L07
U-01997,SA-DISP-L03
U-01997,SA-ENC-L02
U-01998,SA-PCBA-L17
U-01998,SA-BATT-L08
U-01998,SA-DISP-L09
U-01998,SA-ENC-L03
U-01999,SA-PCBA-L16
U-01999,SA-BATT-L04
U-01999,SA-DISP-L03
U-01999,SA-ENC-L06
U-02000,SA-PCBA-L01
U-02000,SA-BATT-L03
U-02000,SA-DISP-L03
U-02000,SA-ENC-L01
U-02001,SA-PCBA-L03
U-02001,SA-BATT-L10
U-02001,SA-DISP-L01
U-02001,SA-ENC-L01
U-02002,SA-PCBA-L13
U-02002,SA-BATT-L05
U-02002,SA-DISP-L08
U-02002,SA-ENC-L02
U-02003,SA-PCBA-L10
U-02003,SA-BATT-L01
U-02003,SA-DISP-L05
U-02003,SA-ENC-L06
U-02004,SA-PCBA-L15
U-02004,SA-BATT-L09
U-02004,SA-DISP-L02
U-02004,SA-ENC-L05
U-02005,SA-PCBA-L07
U-02005,SA-BATT-L10
U-02005,SA-DISP-L02
U-02005,SA-ENC-L02
U-02006,SA-PCBA-L14
U-02006,SA-BATT-L02
U-02006,SA-DISP-L03
U-02006,SA-ENC-L01
U-02007,SA-PCBA-L02
U-02007,SA-BATT-L03
U-02007,SA-DISP-L03
U-02007,SA-ENC-L04
U-02008,SA-PCBA-L14
U-02008,SA-BATT-L04
U-02008,SA-DISP-L06
U-02008,SA-ENC-L04
U-02009,SA-PCBA-L17
U-02009,SA-BATT-L05
U-02009,SA-DISP-L09
U-02009,SA-ENC-L06
U-02010,SA-PCBA-L15
U-02010,SA-BATT-L06
U-02010,SA-DISP-L04
U-02010,SA-ENC-L03
U-02011,SA-PCBA-L13
U-02011,SA-BATT-L10
U-02011,SA-DISP-L04
U-02011,SA-ENC-L03
U-02012,SA-PCBA-L14
U-02012,SA-BATT-L06
U-02012,SA-DISP-L10
U-02012,SA-ENC-L02
U-02013,SA-PCBA-L16
U-02013,SA-BATT-L06
U-02013,SA-DISP-L03
U-02013,SA-ENC-L07
U-02014,SA-PCBA-L11
U-02014,SA-BATT-L06
U-02014,SA-DISP-L06
U-02014,SA-ENC-L04
U-02015,SA-PCBA-L16
U-02015,SA-BATT-L07
U-02015,SA-DISP-L05
U-02015,SA-ENC-L08
U-02016,SA-PCBA-L05
U-02016,SA-BATT-L06
U-02016,SA-DISP-L01
U-02016,SA-ENC-L07
U-02017,SA-PCBA-L05
U-02017,SA-BATT-L08
U-02017,SA-DISP-L07
U-02017,SA-ENC-L08
U-02018,SA-PCBA-L05
U-02018,SA-BATT-L02
U-02018,SA-DISP-L03
U-02018,SA-ENC-L02
U-02019,SA-PCBA-L18
U-02019,SA-BATT-L01
U-02019,SA-DISP-L05
U-02019,SA-ENC-L06
U-02020,SA-PCBA-L02
U-02020,SA-BATT-L08
U-02020,SA-DISP-L01
U-02020,SA-ENC-L04
U-02021,SA-PCBA-L10
U-02021,SA-BATT-L04
U-02021,SA-DISP-L08
U-02021,SA-ENC-L03
U-02022,SA-PCBA-L13
U-02022,SA-BATT-L08
U-02022,SA-DISP-L01
U-02022,SA-ENC-L07
U-02023,SA-PCBA-L01
U-02023,SA-BATT-L01
U-02023,SA-DISP-L09
U-02023,SA-ENC-L05
U-02024,SA-PCBA-L15
U-02024,SA-BATT-L10
U-02024,SA-DISP-L07
U-02024,SA-ENC-L01
U-02025,SA-PCBA-L01
U-02025,SA-BATT-L06
U-02025,SA-DISP-L05
U-02025,SA-ENC-L05
U-02026,SA-PCBA-L04
U-02026,SA-BATT-L04
U-02026,SA-DISP-L03
U-02026,SA-ENC-L05
U-02027,SA-PCBA-L03
U-02027,SA-BATT-L02
U-02027,SA-DISP-L06
U-02027,SA-ENC-L05
U-02028,SA-PCBA-L19
U-02028,SA-BATT-L01
U-02028,SA-DISP-L05
U-02028,SA-ENC-L05
U-02029,SA-PCBA-L08
U-02029,SA-BATT-L06
U-02029,SA-DISP-L04
U-02029,SA-ENC-L02
U-02030,SA-PCBA-L01
U-02030,SA-BATT-L02
U-02030,SA-DISP-L07
U-02030,SA-ENC-L06
U-02031,SA-PCBA-L02
U-02031,SA-BATT-L03
U-02031,SA-DISP-L08
U-02031,SA-ENC-L02
U-02032,SA-PCBA-L13
U-02032,SA-BATT-L07
U-02032,SA-DISP-L09
U-02032,SA-ENC-L07
U-02033,SA-PCBA-L07
U-02033,SA-BATT-L04
U-02033,SA-DISP-L03
U-02033,SA-ENC-L07
U-02034,SA-PCBA-L07
U-02034,SA-BATT-L05
U-02034,SA-DISP-L06
U-02034,SA-ENC-L02
U-02035,SA-PCBA-L19
U-02035,SA-BATT-L09
U-02035,SA-DISP-L03
U-02035,SA-ENC-L05
U-02036,SA-PCBA-L18
U-02036,SA-BATT-L05
U-02036,SA-DISP-L07
U-02036,SA-ENC-L07
U-02037,SA-PCBA-L06
U-02037,SA-BATT-L08
U-02037,SA-DISP-L07
U-02037,SA-ENC-L07
U-02038,SA-PCBA-L13
U-02038,SA-BATT-L03
U-02038,SA-DISP-L09
U-02038,SA-ENC-L06
U-02039,SA-PCBA-L19
U-02039,SA-BATT-L03
U-02039,SA-DISP-L01
U-02039,SA-ENC-L08
U-02040,SA-PCBA-L04
U-02040,SA-BATT-L09
U-02040,SA-DISP-L05
U-02040,SA-ENC-L03
U-02041,SA-PCBA-L03
U-02041,SA-BATT-L03
U-02041,SA-DISP-L02
U-02041,SA-ENC-L01
U-02042,SA-PCBA-L14
U-02042,SA-BATT-L08
U-02042,SA-DISP-L08
U-02042,SA-ENC-L08
U-02043,SA-PCBA-L04
U-02043,SA-BATT-L07
U-02043,SA-DISP-L06
U-02043,SA-ENC-L07
U-02044,SA-PCBA-L17
U-02044,SA-BATT-L04
U-02044,SA-DISP-L04
U-02044,SA-ENC-L05
U-02045,SA-PCBA-L05
U-02045,SA-BATT-L07
U-02045,SA-DISP-L06
U-02045,SA-ENC-L04
U-02046,SA-PCBA-L20
U-02046,SA-BATT-L01
U-02046,SA-DISP-L08
U-02046,SA-ENC-L01
U-02047,SA-PCBA-L19
U-02047,SA-BATT-L02
U-02047,SA-DISP-L02
U-02047,SA-ENC-L06
U-02048,SA-PCBA-L06
U-02048,SA-BATT-L07
U-02048,SA-DISP-L06
U-02048,SA-ENC-L04
U-02049,SA-PCBA-L07
U-02049,SA-BATT-L06
U-02049,SA-DISP-L08
U-02049,SA-ENC-L02
U-02050,SA-PCBA-L14
U-02050,SA-BATT-L07
U-02050,SA-DISP-L05
U-02050,SA-ENC-L04
U-02051,SA-PCBA-L05
U-02051,SA-BATT-L09
U-02051,SA-DISP-L03
U-02051,SA-ENC-L05
U-02052,SA-PCBA-L06
U-02052,SA-BATT-L01
U-02052,SA-DISP-L09
U-02052,SA-ENC-L07
U-02053,SA-PCBA-L11
U-02053,SA-BATT-L05
U-02053,SA-DISP-L04
U-02053,SA-ENC-L03
U-02054,SA-PCBA-L11
U-02054,SA-BATT-L07
U-02054,SA-DISP-L04
U-02054,SA-ENC-L07
U-02055,SA-PCBA-L20
U-02055,SA-BATT-L10
U-02055,SA-DISP-L10
U-02055,SA-ENC-L04
U-02056,SA-PCBA-L07
U-02056,SA-BATT-L09
U-02056,SA-DISP-L04
U-02056,SA-ENC-L06
U-02057,SA-PCBA-L08
U-02057,SA-BATT-L08
U-02057,SA-DISP-L07
U-02057,SA-ENC-L07
U-02058,SA-PCBA-L14
U-02058,SA-BATT-L09
U-02058,SA-DISP-L02
U-02058,SA-ENC-L06
U-02059,SA-PCBA-L08
U-02059,SA-BATT-L02
U-02059,SA-DISP-L02
U-02059,SA-ENC-L01
U-02060,SA-PCBA-L18
U-02060,SA-BATT-L10
U-02060,SA-DISP-L09
U-02060,SA-ENC-L05
U-02061,SA-PCBA-L16
U-02061,SA-BATT-L07
U-02061,SA-DISP-L06
U-02061,SA-ENC-L01
U-02062,SA-PCBA-L16
U-02062,SA-BATT-L07
U-02062,SA-DISP-L03
U-02062,SA-ENC-L04
U-02063,SA-PCBA-L06
U-02063,SA-BATT-L08
U-02063,SA-DISP-L07
U-02063,SA-ENC-L03
U-02064,SA-PCBA-L03
U-02064,SA-BATT-L07
U-02064,SA-DISP-L06
U-02064,SA-ENC-L03
U-02065,SA-PCBA-L19
U-02065,SA-BATT-L09
U-02065,SA-DISP-L02
U-02065,SA-ENC-L03
U-02066,SA-PCBA-L13
U-02066,SA-BATT-L05
U-02066,SA-DISP-L01
U-02066,SA-ENC-L04
U-02067,SA-PCBA-L04
U-02067,SA-BATT-L08
U-02067,SA-DISP-L02
U-02067,SA-ENC-L07
U-02068,SA-PCBA-L13
U-02068,SA-BATT-L06
U-02068,SA-DISP-L02
U-02068,SA-ENC-L08
U-02069,SA-PCBA-L01
U-02069,SA-BATT-L10
U-02069,SA-DISP-L03
U-02069,SA-ENC-L05
U-02070,SA-PCBA-L10
U-02070,SA-BATT-L01
U-02070,SA-DISP-L03
U-02070,SA-ENC-L04
U-02071,SA-PCBA-L02
U-02071,SA-BATT-L08
U-02071,SA-DISP-L05
U-02071,SA-ENC-L03
U-02072,SA-PCBA-L20
U-02072,SA-BATT-L04
U-02072,SA-DISP-L02
U-02072,SA-ENC-L01
U-02073,SA-PCBA-L06
U-02073,SA-BATT-L07
U-02073,SA-DISP-L07
U-02073,SA-ENC-L03
U-02074,SA-PCBA-L01
U-02074,SA-BATT-L06
U-02074,SA-DISP-L08
U-02074,SA-ENC-L02
U-02075,SA-PCBA-L02
U-02075,SA-BATT-L07
U-02075,SA-DISP-L09
U-02075,SA-ENC-L08
U-02076,SA-PCBA-L13
U-02076,SA-BATT-L07
U-02076,SA-DISP-L09
U-02076,SA-ENC-L07
U-02077,SA-PCBA-L12
U-02077,SA-BATT-L09
U-02077,SA-DISP-L07
U-02077,SA-ENC-L03
U-02078,SA-PCBA-L18
U-02078,SA-BATT-L08
U-02078,SA-DISP-L06
U-02078,SA-ENC-L08
U-02079,SA-PCBA-L18
U-02079,SA-BATT-L04
U-02079,SA-DISP-L05
U-02079,SA-ENC-L05
U-02080,SA-PCBA-L11
U-02080,SA-BATT-L01
U-02080,SA-DISP-L06
U-02080,SA-ENC-L01
U-02081,SA-PCBA-L07
U-02081,SA-BATT-L10
U-02081,SA-DISP-L01
U-02081,SA-ENC-L08
U-02082,SA-PCBA-L01
U-02082,SA-BATT-L04
U-02082,SA-DISP-L09
U-02082,SA-ENC-L01
U-02083,SA-PCBA-L01
U-02083,SA-BATT-L05
U-02083,SA-DISP-L06
U-02083,SA-ENC-L01
U-02084,SA-PCBA-L20
U-02084,SA-BATT-L05
U-02084,SA-DISP-L04
U-02084,SA-ENC-L04
U-02085,SA-PCBA-L04
U-02085,SA-BATT-L03
U-02085,SA-DISP-L04
U-02085,SA-ENC-L06
U-02086,SA-PCBA-L05
U-02086,SA-BATT-L09
U-02086,SA-DISP-L07
U-02086,SA-ENC-L07
U-02087,SA-PCBA-L12
U-02087,SA-BATT-L05
U-02087,SA-DISP-L06
U-02087,SA-ENC-L02
U-02088,SA-PCBA-L12
U-02088,SA-BATT-L06
U-02088,SA-DISP-L06
U-02088,SA-ENC-L04
U-02089,SA-PCBA-L17
U-02089,SA-BATT-L08
U-02089,SA-DISP-L04
U-02089,SA-ENC-L04
U-02090,SA-PCBA-L14
U-02090,SA-BATT-L03
U-02090,SA-DISP-L07
U-02090,SA-ENC-L05
U-02091,SA-PCBA-L13
U-02091,SA-BATT-L03
U-02091,SA-DISP-L01
U-02091,SA-ENC-L01
U-02092,SA-PCBA-L11
U-02092,SA-BATT-L02
U-02092,SA-DISP-L07
U-02092,SA-ENC-L08
U-02093,SA-PCBA-L15
U-02093,SA-BATT-L04
U-02093,SA-DISP-L02
U-02093,SA-ENC-L03
U-02094,SA-PCBA-L05
U-02094,SA-BATT-L01
U-02094,SA-DISP-L03
U-02094,SA-ENC-L06
U-02095,SA-PCBA-L09
U-02095,SA-BATT-L03
U-02095,SA-DISP-L08
U-02095,SA-ENC-L06
U-02096,SA-PCBA-L09
U-02096,SA-BATT-L04
U-02096,SA-DISP-L02
U-02096,SA-ENC-L04
U-02097,SA-PCBA-L06
U-02097,SA-BATT-L10
U-02097,SA-DISP-L08
U-02097,SA-ENC-L08
U-02098,SA-PCBA-L20
U-02098,SA-BATT-L03
U-02098,SA-DISP-L07
U-02098,SA-ENC-L06
U-02099,SA-PCBA-L03
U-02099,SA-BATT-L01
U-02099,SA-DISP-L09
U-02099,SA-ENC-L08
U-02100,SA-PCBA-L15
U-02100,SA-BATT-L04
U-02100,SA-DISP-L08
U-02100,SA-ENC-L07
U-02101,SA-PCBA-L20
U-02101,SA-BATT-L02
U-02101,SA-DISP-L06
U-02101,SA-ENC-L04
U-02102,SA-PCBA-L08
U-02102,SA-BATT-L09
U-02102,SA-DISP-L08
U-02102,SA-ENC-L01
U-02103,SA-PCBA-L15
U-02103,SA-BATT-L07
U-02103,SA-DISP-L01
U-02103,SA-ENC-L04
U-02104,SA-PCBA-L03
U-02104,SA-BATT-L09
U-02104,SA-DISP-L03
U-02104,SA-ENC-L04
U-02105,SA-PCBA-L06
U-02105,SA-BATT-L02
U-02105,SA-DISP-L01
U-02105,SA-ENC-L06
U-02106,SA-PCBA-L18
U-02106,SA-BATT-L09
U-02106,SA-DISP-L03
U-02106,SA-ENC-L06
U-02107,SA-PCBA-L04
U-02107,SA-BATT-L07
U-02107,SA-DISP-L04
U-02107,SA-ENC-L07
U-02108,SA-PCBA-L01
U-02108,SA-BATT-L08
U-02108,SA-DISP-L09
U-02108,SA-ENC-L05
U-02109,SA-PCBA-L02
U-02109,SA-BATT-L08
U-02109,SA-DISP-L01
U-02109,SA-ENC-L08
U-02110,SA-PCBA-L20
U-02110,SA-BATT-L06
U-02110,SA-DISP-L02
U-02110,SA-ENC-L02
U-02111,SA-PCBA-L20
U-02111,SA-BATT-L08
U-02111,SA-DISP-L03
U-02111,SA-ENC-L07
U-02112,SA-PCBA-L15
U-02112,SA-BATT-L02
U-02112,SA-DISP-L09
U-02112,SA-ENC-L07
U-02113,SA-PCBA-L15
U-02113,SA-BATT-L09
U-02113,SA-DISP-L04
U-02113,SA-ENC-L01
U-02114,SA-PCBA-L08
U-02114,SA-BATT-L05
U-02114,SA-DISP-L07
U-02114,SA-ENC-L02
U-02115,SA-PCBA-L12
U-02115,SA-BATT-L02
U-02115,SA-DISP-L02
U-02115,SA-ENC-L08
U-02116,SA-PCBA-L16
U-02116,SA-BATT-L09
U-02116,SA-DISP-L07
U-02116,SA-ENC-L04
U-02117,SA-PCBA-L13
U-02117,SA-BATT-L10
U-02117,SA-DISP-L09
U-02117,SA-ENC-L08
U-02118,SA-PCBA-L20
U-02118,SA-BATT-L04
U-02118,SA-DISP-L07
U-02118,SA-ENC-L04
U-02119,SA-PCBA-L04
U-02119,SA-BATT-L03
U-02119,SA-DISP-L08
U-02119,SA-ENC-L01
U-02120,SA-PCBA-L04
U-02120,SA-BATT-L02
U-02120,SA-DISP-L09
U-02120,SA-ENC-L08
U-02121,SA-PCBA-L19
U-02121,SA-BATT-L07
U-02121,SA-DISP-L01
U-02121,SA-ENC-L08
U-02122,SA-PCBA-L20
U-02122,SA-BATT-L10
U-02122,SA-DISP-L01
U-02122,SA-ENC-L06
U-02123,SA-PCBA-L14
U-02123,SA-BATT-L06
U-02123,SA-DISP-L09
U-02123,SA-ENC-L02
U-02124,SA-PCBA-L14
U-02124,SA-BATT-L04
U-02124,SA-DISP-L02
U-02124,SA-ENC-L07
U-02125,SA-PCBA-L04
U-02125,SA-BATT-L07
U-02125,SA-DISP-L10
U-02125,SA-ENC-L05
U-02126,SA-PCBA-L19
U-02126,SA-BATT-L10
U-02126,SA-DISP-L01
U-02126,SA-ENC-L07
U-02127,SA-PCBA-L12
U-02127,SA-BATT-L04
U-02127,SA-DISP-L03
U-02127,SA-ENC-L02
U-02128,SA-PCBA-L20
U-02128,SA-BATT-L09
U-02128,SA-DISP-L06
U-02128,SA-ENC-L05
U-02129,SA-PCBA-L12
U-02129,SA-BATT-L09
U-02129,SA-DISP-L06
U-02129,SA-ENC-L04
U-02130,SA-PCBA-L06
U-02130,SA-BATT-L03
U-02130,SA-DISP-L06
U-02130,SA-ENC-L06
U-02131,SA-PCBA-L09
U-02131,SA-BATT-L08
U-02131,SA-DISP-L07
U-02131,SA-ENC-L03
U-02132,SA-PCBA-L08
U-02132,SA-BATT-L10
U-02132,SA-DISP-L10
U-02132,SA-ENC-L05
U-02133,SA-PCBA-L02
U-02133,SA-BATT-L10
U-02133,SA-DISP-L04
U-02133,SA-ENC-L01
U-02134,SA-PCBA-L12
U-02134,SA-BATT-L10
U-02134,SA-DISP-L09
U-02134,SA-ENC-L08
