CONTRACT_ID,SUB_ID,PLAN_TYPE,MONTHLY_RATE_USD,DATA_LIMIT_GB,CONTRACT_START_DATE,CONTRACT_END_DATE,TERM_MONTHS,AUTO_RENEW,EARLY_TERMINATION_FEE_USD,STATUS
CTR-2985CDD3,SUB-CON-00626,BASIC,29.99,10,2025-04-19,2026-04-19,12,False,120,ACTIVE
CTR-98276B5E,SUB-CON-00627,STANDARD,59.99,50,2022-03-29,2024-03-29,24,False,240,ACTIVE
CTR-E4189AAF,SUB-CON-00628,PREMIUM,99.99,100,2024-11-24,2025-11-24,12,True,120,ACTIVE
CTR-94689F11,SUB-CON-00629,PREMIUM,99.99,100,2023-12-28,2024-12-28,12,False,120,ACTIVE
CTR-CD80C7AE,SUB-CON-00630,BASIC,29.99,10,2023-08-18,2024-08-18,12,True,120,ACTIVE
CTR-1E0BC3A2,SUB-CON-00631,BASIC,29.99,10,2023-11-30,2024-11-30,12,True,120,ACTIVE
CTR-7BEF1435,SUB-CON-00632,PREMIUM,99.99,100,2021-05-07,2022-05-07,12,True,120,ACTIVE
CTR-790003B9,SUB-CON-00633,PREMIUM,99.99,100,2026-01-21,2027-01-21,12,True,120,ACTIVE
CTR-731758C7,SUB-CON-00634,STANDARD,59.99,50,2025-04-20,2027-04-20,24,False,240,ACTIVE
CTR-BE4106D0,SUB-CON-00635,BASIC,29.99,10,2024-07-27,2025-07-27,12,True,120,ACTIVE
CTR-761A0820,SUB-CON-00636,STANDARD,59.99,50,2024-11-13,2026-11-13,24,True,240,ACTIVE
CTR-CA4DBFD6,SUB-CON-00637,BASIC,29.99,10,2022-06-04,2023-06-04,12,False,120,ACTIVE
CTR-632CB8DB,SUB-CON-00638,PREMIUM,99.99,100,2025-05-25,2026-05-25,12,False,120,ACTIVE
CTR-4BC97E36,SUB-CON-00639,BASIC,29.99,10,2021-03-04,2023-03-04,24,True,240,ACTIVE
CTR-F17A5C4E,SUB-CON-00640,STANDARD,59.99,50,2022-06-25,2023-06-25,12,False,120,ACTIVE
CTR-C21A2AB3,SUB-CON-00641,STANDARD,59.99,50,2021-06-13,2023-06-13,24,True,240,ACTIVE
CTR-9BDDED0F,SUB-CON-00642,PREMIUM,99.99,100,2023-07-26,2025-07-26,24,True,240,ACTIVE
CTR-AF6E95C8,SUB-CON-00643,BASIC,29.99,10,2021-03-05,2022-03-05,12,True,120,ACTIVE
CTR-594FDBF8,SUB-CON-00644,BASIC,29.99,10,2024-10-13,2025-10-13,12,False,120,ACTIVE
CTR-D7C514E9,SUB-CON-00645,BASIC,29.99,10,2024-02-13,2025-02-13,12,True,120,ACTIVE
CTR-9712F0A3,SUB-CON-00646,BASIC,29.99,10,2023-11-26,2024-11-26,12,True,120,ACTIVE
CTR-EC134367,SUB-CON-00647,PREMIUM,99.99,100,2021-08-12,2022-08-12,12,True,120,ACTIVE
CTR-B7C39F86,SUB-CON-00648,BASIC,29.99,10,2021-10-02,2023-10-02,24,False,240,ACTIVE
CTR-37EE8F02,SUB-CON-00649,PREMIUM,99.99,100,2025-10-01,2027-10-01,24,True,240,ACTIVE
CTR-68E67EC7,SUB-CON-00650,PREMIUM,99.99,100,2024-04-27,2025-04-27,12,False,120,ACTIVE
CTR-08A526C6,SUB-CON-00651,BASIC,29.99,10,2023-11-11,2025-11-11,24,True,240,ACTIVE
CTR-715F3A2E,SUB-CON-00652,STANDARD,59.99,50,2024-09-29,2025-09-29,12,False,120,ACTIVE
CTR-74CA8521,SUB-CON-00653,PREMIUM,99.99,100,2022-03-10,2024-03-10,24,True,240,ACTIVE
CTR-77E83C58,SUB-CON-00654,STANDARD,59.99,50,2021-07-13,2022-07-13,12,True,120,ACTIVE
CTR-3482C8BF,SUB-CON-00655,PREMIUM,99.99,100,2023-10-06,2024-10-06,12,False,120,ACTIVE
CTR-D34E5D4A,SUB-CON-00656,PREMIUM,99.99,100,2025-02-10,2027-02-10,24,True,240,ACTIVE
CTR-390ACE15,SUB-CON-00657,STANDARD,59.99,50,2024-07-20,2025-07-20,12,True,120,ACTIVE
CTR-2F096DC7,SUB-CON-00658,BASIC,29.99,10,2024-05-10,2026-05-10,24,False,240,ACTIVE
CTR-C240AB62,SUB-CON-00659,PREMIUM,99.99,100,2021-06-23,2022-06-23,12,True,120,ACTIVE
CTR-AB8A5C06,SUB-CON-00660,STANDARD,59.99,50,2024-11-28,2026-11-28,24,True,240,ACTIVE
CTR-F244281A,SUB-CON-00661,PREMIUM,99.99,100,2024-05-14,2026-05-14,24,True,240,ACTIVE
CTR-FD04E5E7,SUB-CON-00662,BASIC,29.99,10,2021-12-16,2022-12-16,12,False,120,ACTIVE
CTR-8DCC4D11,SUB-CON-00663,BASIC,29.99,10,2021-08-20,2022-08-20,12,False,120,ACTIVE
CTR-2FFB8032,SUB-CON-00664,STANDARD,59.99,50,2025-11-27,2026-11-27,12,True,120,ACTIVE
CTR-68286956,SUB-CON-00665,STANDARD,59.99,50,2023-03-27,2025-03-27,24,True,240,ACTIVE
CTR-A7355DAB,SUB-CON-00666,STANDARD,59.99,50,2025-11-27,2027-11-27,24,False,240,ACTIVE
CTR-33A3ACED,SUB-CON-00667,BASIC,29.99,10,2022-04-25,2024-04-25,24,True,240,ACTIVE
CTR-AF358D31,SUB-CON-00668,PREMIUM,99.99,100,2024-05-11,2025-05-11,12,True,120,ACTIVE
CTR-0D486241,SUB-CON-00669,STANDARD,59.99,50,2023-06-05,2024-06-05,12,True,120,ACTIVE
CTR-9DE576CA,SUB-CON-00670,PREMIUM,99.99,100,2021-09-16,2022-09-16,12,True,120,ACTIVE
CTR-409238D6,SUB-CON-00671,STANDARD,59.99,50,2025-09-06,2026-09-06,12,True,120,ACTIVE
CTR-C99979A6,SUB-CON-00672,STANDARD,59.99,50,2022-06-06,2023-06-06,12,False,120,ACTIVE
CTR-E3BCA0E6,SUB-CON-00673,STANDARD,59.99,50,2024-03-25,2025-03-25,12,False,120,ACTIVE
CTR-F3B1DDDA,SUB-CON-00674,PREMIUM,99.99,100,2021-03-14,2022-03-14,12,False,120,ACTIVE
CTR-FC231B0C,SUB-CON-00675,STANDARD,59.99,50,2022-04-01,2023-04-01,12,True,120,ACTIVE
CTR-3A003703,SUB-CON-00676,BASIC,29.99,10,2023-12-02,2024-12-02,12,True,120,ACTIVE
CTR-661980C8,SUB-CON-00677,PREMIUM,99.99,100,2025-12-28,2027-12-28,24,False,240,ACTIVE
CTR-21696A07,SUB-CON-00678,STANDARD,59.99,50,2022-08-02,2023-08-02,12,False,120,ACTIVE
CTR-89A5C5BB,SUB-CON-00679,PREMIUM,99.99,100,2024-08-23,2025-08-23,12,True,120,ACTIVE
CTR-C74D9C94,SUB-CON-00680,BASIC,29.99,10,2021-10-22,2022-10-22,12,True,120,ACTIVE
CTR-1720C826,SUB-CON-00681,BASIC,29.99,10,2021-02-11,2022-02-11,12,True,120,ACTIVE
CTR-3E108DF1,SUB-CON-00682,STANDARD,59.99,50,2024-01-03,2025-01-03,12,False,120,ACTIVE
CTR-0C6E703F,SUB-CON-00683,PREMIUM,99.99,100,2021-05-18,2022-05-18,12,True,120,ACTIVE
CTR-DC8A56AD,SUB-CON-00684,PREMIUM,99.99,100,2023-05-26,2025-05-26,24,False,240,ACTIVE
CTR-87F3B67E,SUB-CON-00685,BASIC,29.99,10,2024-04-30,2026-04-30,24,True,240,ACTIVE
CTR-5619D679,SUB-CON-00686,BASIC,29.99,10,2022-06-07,2023-06-07,12,True,120,ACTIVE
CTR-C7A5B755,SUB-CON-00687,PREMIUM,99.99,100,2021-03-28,2022-03-28,12,False,120,ACTIVE
CTR-1B4C5A82,SUB-CON-00688,PREMIUM,99.99,100,2022-03-24,2023-03-24,12,True,120,ACTIVE
CTR-A1BA71ED,SUB-CON-00689,STANDARD,59.99,50,2023-06-24,2024-06-24,12,True,120,ACTIVE
CTR-853135F4,SUB-CON-00690,PREMIUM,99.99,100,2022-11-30,2023-11-30,12,True,120,ACTIVE
CTR-2AAE11D3,SUB-CON-00691,PREMIUM,99.99,100,2021-09-08,2023-09-08,24,False,240,ACTIVE
CTR-4F9EE382,SUB-CON-00692,PREMIUM,99.99,100,2021-09-04,2023-09-04,24,False,240,ACTIVE
CTR-CD5A708A,SUB-CON-00693,BASIC,29.99,10,2025-02-24,2027-02-24,24,True,240,ACTIVE
CTR-F974046A,SUB-CON-00694,STANDARD,59.99,50,2024-12-22,2025-12-22,12,True,120,ACTIVE
CTR-FE4CB3D1,SUB-CON-00695,BASIC,29.99,10,2025-08-24,2027-08-24,24,False,240,ACTIVE
CTR-5D7B5B55,SUB-CON-00696,BASIC,29.99,10,2021-06-21,2023-06-21,24,False,240,ACTIVE
CTR-7ACBBC8B,SUB-CON-00697,PREMIUM,99.99,100,2023-12-03,2025-12-03,24,True,240,ACTIVE
CTR-F3819E6B,SUB-CON-00698,BASIC,29.99,10,2022-07-02,2024-07-02,24,True,240,ACTIVE
CTR-A335EDB8,SUB-CON-00699,BASIC,29.99,10,2021-04-14,2023-04-14,24,True,240,ACTIVE
CTR-659A69E3,SUB-CON-00700,STANDARD,59.99,50,2024-01-28,2026-01-28,24,False,240,ACTIVE
CTR-0AC35863,SUB-CON-00701,STANDARD,59.99,50,2023-11-26,2024-11-26,12,True,120,ACTIVE
CTR-F371CFAC,SUB-CON-00702,STANDARD,59.99,50,2025-09-24,2027-09-24,24,True,240,ACTIVE
CTR-3FC57079,SUB-CON-00703,BASIC,29.99,10,2025-08-22,2027-08-22,24,True,240,ACTIVE
CTR-7B046535,SUB-CON-00704,PREMIUM,99.99,100,2021-02-28,2023-02-28,24,True,240,ACTIVE
CTR-17D0D0FC,SUB-CON-00705,PREMIUM,99.99,100,2022-03-09,2023-03-09,12,True,120,ACTIVE
CTR-E7502A74,SUB-CON-00706,BASIC,29.99,10,2021-09-05,2022-09-05,12,False,120,ACTIVE
CTR-F6E6B949,SUB-CON-00707,BASIC,29.99,10,2025-09-05,2027-09-05,24,True,240,ACTIVE
CTR-F3904B98,SUB-CON-00708,STANDARD,59.99,50,2024-08-17,2026-08-17,24,True,240,ACTIVE
CTR-A96DE595,SUB-CON-00709,STANDARD,59.99,50,2026-01-07,2027-01-07,12,True,120,ACTIVE
CTR-78D36023,SUB-CON-00710,PREMIUM,99.99,100,2022-09-09,2023-09-09,12,True,120,ACTIVE
CTR-7BE9CB19,SUB-CON-00711,BASIC,29.99,10,2021-11-28,2022-11-28,12,True,120,ACTIVE
CTR-84F70B25,SUB-CON-00712,STANDARD,59.99,50,2023-06-22,2024-06-22,12,True,120,ACTIVE
CTR-CC2E4560,SUB-CON-00713,PREMIUM,99.99,100,2025-07-29,2026-07-29,12,False,120,ACTIVE
CTR-CD2B1777,SUB-CON-00714,PREMIUM,99.99,100,2023-02-12,2025-02-12,24,True,240,ACTIVE
CTR-9140130F,SUB-CON-00715,STANDARD,59.99,50,2025-08-18,2026-08-18,12,True,120,ACTIVE
CTR-2C765E0E,SUB-CON-00716,BASIC,29.99,10,2023-08-24,2024-08-24,12,True,120,ACTIVE
CTR-7950D1BE,SUB-CON-00717,BASIC,29.99,10,2023-04-30,2025-04-30,24,True,240,ACTIVE
CTR-646DE4B5,SUB-CON-00718,PREMIUM,99.99,100,2022-12-31,2024-12-31,24,False,240,ACTIVE
CTR-6D5719AB,SUB-CON-00719,STANDARD,59.99,50,2025-10-24,2026-10-24,12,True,120,ACTIVE
CTR-C29F3369,SUB-CON-00720,PREMIUM,99.99,100,2024-11-09,2025-11-09,12,True,120,ACTIVE
CTR-81ADCFE7,SUB-CON-00721,BASIC,29.99,10,2025-08-23,2026-08-23,12,True,120,ACTIVE
CTR-04F67D68,SUB-CON-00722,PREMIUM,99.99,100,2022-02-04,2024-02-04,24,False,240,ACTIVE
CTR-0A946F99,SUB-CON-00723,STANDARD,59.99,50,2025-06-25,2026-06-25,12,False,120,ACTIVE
CTR-4FED9D44,SUB-CON-00724,BASIC,29.99,10,2022-09-10,2023-09-10,12,True,120,ACTIVE
CTR-266A8733,SUB-CON-00725,PREMIUM,99.99,100,2021-11-08,2022-11-08,12,False,120,ACTIVE
CTR-AE5CF007,SUB-CON-00726,PREMIUM,99.99,100,2021-12-03,2022-12-03,12,True,120,ACTIVE
CTR-A7F517C4,SUB-CON-00727,BASIC,29.99,10,2022-04-23,2023-04-23,12,True,120,ACTIVE
CTR-B920EA47,SUB-CON-00728,PREMIUM,99.99,100,2022-08-06,2024-08-06,24,True,240,ACTIVE
CTR-4C2CB985,SUB-CON-00729,BASIC,29.99,10,2021-12-18,2023-12-18,24,True,240,ACTIVE
CTR-111B53E7,SUB-CON-00730,PREMIUM,99.99,100,2025-12-06,2026-12-06,12,True,120,ACTIVE
CTR-7F8FE1C6,SUB-CON-00731,PREMIUM,99.99,100,2023-05-09,2025-05-09,24,True,240,ACTIVE
CTR-DD6952D9,SUB-CON-00732,STANDARD,59.99,50,2022-03-29,2023-03-29,12,True,120,ACTIVE
CTR-DE525433,SUB-CON-00733,PREMIUM,99.99,100,2024-07-12,2026-07-12,24,False,240,ACTIVE
CTR-6A40E034,SUB-CON-00734,PREMIUM,99.99,100,2024-01-27,2025-01-27,12,True,120,ACTIVE
CTR-51CD3D87,SUB-CON-00735,BASIC,29.99,10,2023-01-22,2024-01-22,12,True,120,ACTIVE
CTR-C7A8C499,SUB-CON-00736,BASIC,29.99,10,2024-06-10,2025-06-10,12,True,120,ACTIVE
CTR-67DF7AD3,SUB-CON-00737,STANDARD,59.99,50,2021-04-09,2022-04-09,12,False,120,ACTIVE
CTR-7283555D,SUB-CON-00738,BASIC,29.99,10,2023-10-22,2024-10-22,12,True,120,ACTIVE
CTR-D342B587,SUB-CON-00739,PREMIUM,99.99,100,2025-07-15,2027-07-15,24,True,240,ACTIVE
CTR-B8A7CF81,SUB-CON-00740,STANDARD,59.99,50,2023-02-20,2025-02-20,24,True,240,ACTIVE
CTR-88D8845D,SUB-CON-00741,PREMIUM,99.99,100,2023-11-13,2025-11-13,24,False,240,ACTIVE
CTR-4AD7C11E,SUB-CON-00742,BASIC,29.99,10,2025-02-23,2027-02-23,24,True,240,ACTIVE
CTR-F0588DA7,SUB-CON-00743,PREMIUM,99.99,100,2023-08-31,2024-08-31,12,True,120,ACTIVE
CTR-036DF96E,SUB-CON-00744,STANDARD,59.99,50,2026-01-11,2028-01-11,24,True,240,ACTIVE
CTR-81F7E175,SUB-CON-00745,BASIC,29.99,10,2023-11-10,2024-11-10,12,True,120,ACTIVE
CTR-E6EF2A35,SUB-CON-00746,PREMIUM,99.99,100,2023-09-18,2024-09-18,12,True,120,ACTIVE
CTR-3756BEFE,SUB-CON-00747,PREMIUM,99.99,100,2026-01-11,2028-01-11,24,True,240,ACTIVE
CTR-A4EE7E8F,SUB-CON-00748,PREMIUM,99.99,100,2022-06-19,2024-06-19,24,True,240,ACTIVE
CTR-CBADD0CC,SUB-CON-00749,BASIC,29.99,10,2025-12-15,2027-12-15,24,False,240,ACTIVE
CTR-55E81C69,SUB-CON-00750,STANDARD,59.99,50,2023-03-12,2025-03-12,24,True,240,ACTIVE
CTR-274DAFE5,SUB-CON-00751,PREMIUM,99.99,100,2022-03-13,2023-03-13,12,True,120,ACTIVE
CTR-7C44EA59,SUB-CON-00752,BASIC,29.99,10,2021-12-09,2022-12-09,12,False,120,ACTIVE
CTR-A9E59B45,SUB-CON-00753,BASIC,29.99,10,2022-05-21,2023-05-21,12,False,120,ACTIVE
CTR-B42557EC,SUB-CON-00754,PREMIUM,99.99,100,2025-05-22,2026-05-22,12,True,120,ACTIVE
CTR-75D67196,SUB-CON-00755,BASIC,29.99,10,2023-01-30,2025-01-30,24,True,240,ACTIVE
CTR-0B563FD8,SUB-CON-00756,STANDARD,59.99,50,2021-12-15,2023-12-15,24,True,240,ACTIVE
CTR-6EAA42BE,SUB-CON-00757,BASIC,29.99,10,2022-06-20,2023-06-20,12,True,120,ACTIVE
CTR-D8D68519,SUB-CON-00758,BASIC,29.99,10,2023-09-01,2025-09-01,24,True,240,ACTIVE
CTR-21DA1E34,SUB-CON-00759,PREMIUM,99.99,100,2025-04-20,2027-04-20,24,False,240,ACTIVE
CTR-59B3A79C,SUB-CON-00760,BASIC,29.99,10,2022-07-11,2024-07-11,24,False,240,ACTIVE
CTR-0BD515DD,SUB-CON-00761,BASIC,29.99,10,2021-09-06,2023-09-06,24,True,240,ACTIVE
CTR-279CDEF7,SUB-CON-00762,STANDARD,59.99,50,2024-04-13,2026-04-13,24,True,240,ACTIVE
CTR-5A532C6E,SUB-CON-00763,STANDARD,59.99,50,2021-08-15,2022-08-15,12,False,120,ACTIVE
CTR-B47CF9BE,SUB-CON-00764,PREMIUM,99.99,100,2021-02-23,2022-02-23,12,True,120,ACTIVE
CTR-7330CB0E,SUB-CON-00765,PREMIUM,99.99,100,2025-07-04,2026-07-04,12,True,120,ACTIVE
CTR-44C6690C,SUB-CON-00766,BASIC,29.99,10,2021-09-18,2022-09-18,12,True,120,ACTIVE
CTR-329CBD35,SUB-CON-00767,BASIC,29.99,10,2022-05-19,2023-05-19,12,True,120,ACTIVE
CTR-5728C50D,SUB-CON-00768,STANDARD,59.99,50,2021-04-03,2023-04-03,24,False,240,ACTIVE
CTR-E8D46A35,SUB-CON-00769,BASIC,29.99,10,2023-02-25,2024-02-25,12,True,120,ACTIVE
CTR-F6F46272,SUB-CON-00770,BASIC,29.99,10,2022-08-01,2024-08-01,24,True,240,ACTIVE
CTR-5F3860E3,SUB-CON-00771,STANDARD,59.99,50,2024-10-07,2025-10-07,12,True,120,ACTIVE
CTR-1FF8FC14,SUB-CON-00772,BASIC,29.99,10,2023-11-04,2024-11-04,12,True,120,ACTIVE
CTR-3604EBE1,SUB-CON-00773,STANDARD,59.99,50,2025-01-18,2027-01-18,24,True,240,ACTIVE
CTR-7191D9B0,SUB-CON-00774,STANDARD,59.99,50,2024-04-12,2025-04-12,12,True,120,ACTIVE
CTR-2A35295E,SUB-CON-00775,PREMIUM,99.99,100,2023-11-07,2024-11-07,12,True,120,ACTIVE
CTR-C99D67C8,SUB-CON-00776,PREMIUM,99.99,100,2024-10-19,2026-10-19,24,True,240,ACTIVE
CTR-EFB2AD6B,SUB-CON-00777,PREMIUM,99.99,100,2022-01-12,2023-01-12,12,False,120,ACTIVE
CTR-DBF54731,SUB-CON-00778,BASIC,29.99,10,2023-07-18,2025-07-18,24,True,240,ACTIVE
CTR-F6927421,SUB-CON-00779,PREMIUM,99.99,100,2024-06-24,2025-06-24,12,True,120,ACTIVE
CTR-4C8D03F6,SUB-CON-00780,BASIC,29.99,10,2023-11-18,2025-11-18,24,False,240,ACTIVE
CTR-D3A44E2F,SUB-CON-00781,BASIC,29.99,10,2024-01-04,2026-01-04,24,True,240,ACTIVE
CTR-2890440C,SUB-CON-00782,STANDARD,59.99,50,2024-11-22,2026-11-22,24,True,240,ACTIVE
CTR-99EE2665,SUB-CON-00783,STANDARD,59.99,50,2022-02-13,2023-02-13,12,True,120,ACTIVE
CTR-8BA039DF,SUB-CON-00784,BASIC,29.99,10,2022-04-13,2023-04-13,12,True,120,ACTIVE
CTR-2D856E37,SUB-CON-00785,PREMIUM,99.99,100,2021-04-29,2023-04-29,24,False,240,ACTIVE
CTR-F3D50D58,SUB-CON-00786,PREMIUM,99.99,100,2022-03-30,2023-03-30,12,True,120,ACTIVE
CTR-EA3918E6,SUB-CON-00787,BASIC,29.99,10,2025-01-06,2027-01-06,24,True,240,ACTIVE
CTR-3C5289CA,SUB-CON-00788,PREMIUM,99.99,100,2021-12-09,2022-12-09,12,False,120,ACTIVE
CTR-6F2A9106,SUB-CON-00789,BASIC,29.99,10,2024-11-20,2026-11-20,24,False,240,ACTIVE
CTR-7AE25BD2,SUB-CON-00790,PREMIUM,99.99,100,2023-07-16,2024-07-16,12,True,120,ACTIVE
CTR-42049E6C,SUB-CON-00791,STANDARD,59.99,50,2025-07-05,2026-07-05,12,True,120,ACTIVE
CTR-4E437186,SUB-CON-00792,PREMIUM,99.99,100,2023-10-06,2025-10-06,24,True,240,ACTIVE
CTR-57B525E0,SUB-CON-00793,PREMIUM,99.99,100,2023-06-14,2024-06-14,12,True,120,ACTIVE
CTR-E5907906,SUB-CON-00794,PREMIUM,99.99,100,2024-09-24,2026-09-24,24,False,240,ACTIVE
CTR-2A2FBCCD,SUB-CON-00795,PREMIUM,99.99,100,2022-06-20,2024-06-20,24,False,240,ACTIVE
CTR-605B35B8,SUB-CON-00796,STANDARD,59.99,50,2024-10-19,2026-10-19,24,True,240,ACTIVE
CTR-566A3AE3,SUB-CON-00797,PREMIUM,99.99,100,2025-08-29,2027-08-29,24,True,240,ACTIVE
CTR-B6045B36,SUB-CON-00798,PREMIUM,99.99,100,2023-11-15,2025-11-15,24,False,240,ACTIVE
CTR-E4F29F67,SUB-CON-00799,STANDARD,59.99,50,2025-12-29,2026-12-29,12,True,120,ACTIVE
CTR-A5C86C04,SUB-CON-00800,STANDARD,59.99,50,2024-09-03,2025-09-03,12,True,120,ACTIVE
CTR-9D06B0AB,SUB-CON-00801,BASIC,29.99,10,2023-03-11,2025-03-11,24,False,240,ACTIVE
CTR-C34D5CBE,SUB-CON-00802,PREMIUM,99.99,100,2023-06-27,2024-06-27,12,True,120,ACTIVE
CTR-ED97AF62,SUB-CON-00803,BASIC,29.99,10,2024-01-16,2025-01-16,12,True,120,ACTIVE
CTR-A40566AC,SUB-CON-00804,BASIC,29.99,10,2021-10-22,2023-10-22,24,True,240,ACTIVE
CTR-788CEC34,SUB-CON-00805,STANDARD,59.99,50,2025-05-25,2027-05-25,24,False,240,ACTIVE
CTR-F604AB96,SUB-CON-00806,PREMIUM,99.99,100,2021-08-29,2022-08-29,12,True,120,ACTIVE
CTR-B89320A0,SUB-CON-00807,PREMIUM,99.99,100,2022-03-24,2023-03-24,12,False,120,ACTIVE
CTR-026D8738,SUB-CON-00808,STANDARD,59.99,50,2022-11-15,2023-11-15,12,True,120,ACTIVE
CTR-B2F1C6DB,SUB-CON-00809,PREMIUM,99.99,100,2023-02-03,2024-02-03,12,True,120,ACTIVE
CTR-7A567DD0,SUB-CON-00810,STANDARD,59.99,50,2022-11-06,2023-11-06,12,False,120,ACTIVE
CTR-E104E84C,SUB-CON-00811,STANDARD,59.99,50,2021-02-23,2022-02-23,12,False,120,ACTIVE
CTR-B1CC3F7C,SUB-CON-00812,BASIC,29.99,10,2023-01-20,2025-01-20,24,False,240,ACTIVE
CTR-D55273EF,SUB-CON-00813,PREMIUM,99.99,100,2021-07-31,2022-07-31,12,False,120,ACTIVE
CTR-42FEB589,SUB-CON-00814,PREMIUM,99.99,100,2022-08-20,2023-08-20,12,True,120,ACTIVE
CTR-087628B5,SUB-CON-00815,PREMIUM,99.99,100,2022-09-17,2024-09-17,24,False,240,ACTIVE
CTR-997F14D6,SUB-CON-00816,BASIC,29.99,10,2023-02-01,2024-02-01,12,False,120,ACTIVE
CTR-C2AE7799,SUB-CON-00817,PREMIUM,99.99,100,2021-11-21,2022-11-21,12,True,120,ACTIVE
CTR-44B7D54B,SUB-CON-00818,BASIC,29.99,10,2021-09-19,2023-09-19,24,True,240,ACTIVE
CTR-F97B9C71,SUB-CON-00819,PREMIUM,99.99,100,2024-07-15,2025-07-15,12,True,120,ACTIVE
CTR-ADC3DD66,SUB-CON-00820,PREMIUM,99.99,100,2021-10-10,2023-10-10,24,True,240,ACTIVE
CTR-3DE1CEF6,SUB-CON-00821,BASIC,29.99,10,2021-09-30,2022-09-30,12,True,120,ACTIVE
CTR-1D1817F6,SUB-CON-00822,PREMIUM,99.99,100,2025-08-23,2027-08-23,24,False,240,ACTIVE
CTR-D1D0CC64,SUB-CON-00823,PREMIUM,99.99,100,2021-02-27,2022-02-27,12,True,120,ACTIVE
CTR-E9544E99,SUB-CON-00824,PREMIUM,99.99,100,2021-10-21,2023-10-21,24,True,240,ACTIVE
CTR-F5C2AA4A,SUB-CON-00825,PREMIUM,99.99,100,2025-05-13,2027-05-13,24,False,240,ACTIVE
CTR-9252ED84,SUB-CON-00826,STANDARD,59.99,50,2021-02-01,2023-02-01,24,True,240,ACTIVE
CTR-E0F92B39,SUB-CON-00827,PREMIUM,99.99,100,2023-03-22,2024-03-22,12,True,120,ACTIVE
CTR-858E59FB,SUB-CON-00828,BASIC,29.99,10,2021-02-24,2023-02-24,24,True,240,ACTIVE
CTR-9C41A132,SUB-CON-00829,BASIC,29.99,10,2021-11-24,2022-11-24,12,True,120,ACTIVE
CTR-FA98A0FE,SUB-CON-00830,PREMIUM,99.99,100,2022-05-09,2024-05-09,24,False,240,ACTIVE
CTR-FC2C64E0,SUB-CON-00831,STANDARD,59.99,50,2023-06-27,2024-06-27,12,True,120,ACTIVE
CTR-CD16AEAB,SUB-CON-00832,BASIC,29.99,10,2022-04-01,2024-04-01,24,True,240,ACTIVE
CTR-9340DE4B,SUB-CON-00833,PREMIUM,99.99,100,2024-02-15,2025-02-15,12,True,120,ACTIVE
CTR-D58539AF,SUB-CON-00834,PREMIUM,99.99,100,2025-09-29,2027-09-29,24,False,240,ACTIVE
CTR-A5BABE26,SUB-CON-00835,STANDARD,59.99,50,2024-09-13,2025-09-13,12,True,120,ACTIVE
CTR-6AD14F02,SUB-CON-00836,BASIC,29.99,10,2022-02-20,2024-02-20,24,True,240,ACTIVE
CTR-B18BCF04,SUB-CON-00837,BASIC,29.99,10,2023-08-17,2024-08-17,12,False,120,ACTIVE
CTR-CC18998D,SUB-CON-00838,PREMIUM,99.99,100,2025-08-16,2027-08-16,24,False,240,ACTIVE
CTR-5A586BA4,SUB-CON-00839,STANDARD,59.99,50,2024-07-21,2026-07-21,24,True,240,ACTIVE
CTR-0516CBBC,SUB-CON-00840,BASIC,29.99,10,2025-05-02,2026-05-02,12,True,120,ACTIVE
CTR-6E681E0B,SUB-CON-00841,PREMIUM,99.99,100,2023-12-08,2024-12-08,12,True,120,ACTIVE
CTR-BDE394B1,SUB-CON-00842,BASIC,29.99,10,2025-08-05,2026-08-05,12,False,120,ACTIVE
CTR-C784F38B,SUB-CON-00843,STANDARD,59.99,50,2023-04-14,2024-04-14,12,True,120,ACTIVE
CTR-02B6892E,SUB-CON-00844,BASIC,29.99,10,2024-06-28,2026-06-28,24,False,240,ACTIVE
CTR-24AC0060,SUB-CON-00845,BASIC,29.99,10,2024-11-15,2026-11-15,24,True,240,ACTIVE
CTR-931C387A,SUB-CON-00846,STANDARD,59.99,50,2021-06-18,2022-06-18,12,False,120,ACTIVE
CTR-A2DB0D35,SUB-CON-00847,STANDARD,59.99,50,2024-10-18,2025-10-18,12,True,120,ACTIVE
CTR-D7A94992,SUB-CON-00848,STANDARD,59.99,50,2025-01-20,2026-01-20,12,False,120,ACTIVE
CTR-DD5AB402,SUB-CON-00849,PREMIUM,99.99,100,2025-03-31,2026-03-31,12,False,120,ACTIVE
CTR-4D1548C6,SUB-CON-00850,STANDARD,59.99,50,2021-03-14,2023-03-14,24,False,240,ACTIVE
CTR-7D27EDC0,SUB-CON-00851,BASIC,29.99,10,2023-04-14,2024-04-14,12,False,120,ACTIVE
CTR-B4A6747E,SUB-CON-00852,STANDARD,59.99,50,2023-08-12,2024-08-12,12,False,120,ACTIVE
CTR-A89DDB8C,SUB-CON-00853,STANDARD,59.99,50,2025-09-07,2027-09-07,24,True,240,ACTIVE
CTR-EBCBB289,SUB-CON-00854,STANDARD,59.99,50,2025-10-02,2027-10-02,24,True,240,ACTIVE
CTR-3FA33888,SUB-CON-00855,PREMIUM,99.99,100,2022-05-26,2024-05-26,24,True,240,ACTIVE
CTR-7E22329A,SUB-CON-00856,BASIC,29.99,10,2024-03-29,2025-03-29,12,False,120,ACTIVE
CTR-B49078BD,SUB-CON-00857,STANDARD,59.99,50,2025-01-04,2026-01-04,12,False,120,ACTIVE
